Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Mitsubishi,PUZ-HWM140YHA(-BS) + ERPT20X-M*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,22,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUZ-HWM140YHA(-BS) + ERPT20X-VM*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,22,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUD-SHWM140VAA(-BS) + E*ST30D-M*D,Outdoor Air/Water,Inverter,R32,1.7,2020-10-06,41.0,62.0,14.0,15,EN 14825,average,4493,12400,-0.0925705651131144,-0.0006527972783023084,2.037957010886525,-0.044055356834041916,0.012463065115463329,0.21740174739488466,0.20902396010760246,-0.08841496218615058,7.2489304633696285,1.0
Mitsubishi,PUD-SHWM140VAA(-BS) + E*ST30D-*M*D,Outdoor Air/Water,Inverter,R32,1.7,2020-10-06,41.0,62.0,14.0,15,EN 14825,average,4493,12400,-0.0925705651131144,-0.0006527972783023084,2.037957010886525,-0.044055356834041916,0.012463065115463329,0.21740174739488466,0.20902396010760246,-0.08841496218615058,7.2489304633696285,1.0
Mitsubishi,PUD-SHWM140YAA(-BS) + E*ST30D-M*D,Outdoor Air/Water,Inverter,R32,1.7,2020-10-06,41.0,62.0,14.0,22,EN 14825,average,4493,12400,-0.0925705651131144,-0.0006527972783023084,2.037957010886525,-0.044055356834041916,0.012463065115463329,0.21740174739488466,0.20902396010760246,-0.08841496218615058,7.2489304633696285,1.0
Mitsubishi,PUD-SHWM140YAA(-BS) + E*ST30D-*M*D,Outdoor Air/Water,Inverter,R32,1.7,2020-10-06,41.0,62.0,14.0,22,EN 14825,average,4493,12400,-0.0925705651131144,-0.0006527972783023084,2.037957010886525,-0.044055356834041916,0.012463065115463329,0.21740174739488466,0.20902396010760246,-0.08841496218615058,7.2489304633696285,1.0
Mitsubishi,PUZ-HWM140VHA(-BS) + EHPT30X-M*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,15,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUZ-HWM140VHA(-BS) + EHPT30X-YM*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,15,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUZ-HWM140VHA(-BS) + ERPT30X-VM*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,15,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUZ-HWM140YHA(-BS) + EHPT30X-M*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,22,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUZ-HWM140YHA(-BS) + EHPT30X-YM*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,22,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUZ-HWM140YHA(-BS) + ERPT30X-VM*D,Outdoor Air/Water,Inverter,R32,3.3,2020-07-27,40.0,67.0,14.0,22,EN 14825,average,4863,12400,-0.08225876719336356,-0.0014636996320084776,1.8984712339732042,-0.04367310366526208,0.011774427956727848,0.22656970109902874,0.17454116897977912,-0.08021351279775453,6.7439454109935895,1.0
Mitsubishi,PUHZ-SHW140YHA + EHST30C-M*D,Outdoor Air/Water,Inverter,R410a,5.5,2020-02-14,40.0,70.0,15.8,22,EN 14825,average,5792,14000,-0.08287269352307478,-0.0102442569714353,2.202542611552587,-0.044716633350803565,0.010985921301006705,0.2672563294642709,0.19332308886305533,-0.06822233187159224,6.172261847065277,1.0
Mitsubishi,PUHZ-SHW140YHA + EHST30C-YM*D,Outdoor Air/Water,Inverter,R410a,5.5,2020-02-14,40.0,70.0,15.8,22,EN 14825,average,5792,14000,-0.08287269352307478,-0.0102442569714353,2.202542611552587,-0.044716633350803565,0.010985921301006705,0.2672563294642709,0.19332308886305533,-0.06822233187159224,6.172261847065277,1.0
Mitsubishi,PUHZ-SHW140YHA + ERST30C-VM*D,Outdoor Air/Water,Inverter,R410a,5.5,2020-02-14,40.0,70.0,15.8,22,EN 14825,average,5792,14000,-0.08287269352307478,-0.0102442569714353,2.202542611552587,-0.044716633350803565,0.010985921301006705,0.2672563294642709,0.19332308886305533,-0.06822233187159224,6.172261847065277,1.0
Mitsubishi,PUHZ-SHW230YKA2 + EHSE-M*C,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,,,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2 + EHSE-YM*C,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,,,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2 + ERSE-M*C,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,,,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2 + ERSE-YM*C,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,,,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2(-BS) + EHSE-M*D,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,45.0,75.0,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2(-BS) + EHSE-YM*D,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,45.0,75.0,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2(-BS) + ERSE-M*D,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,45.0,75.0,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUHZ-SHW230YKA2(-BS) + ERSE-YM*D,Outdoor Air/Water,Inverter,R410a,7.7,2020-04-09,45.0,75.0,23.0,22,EN 14825,average,6500,20300,-0.07807785583526927,-0.01747645475259198,3.1778717813899515,-0.03515098276999805,0.016646401603838918,0.1857122292955312,0.1173846346692478,-0.07894556274208671,6.642907498383808,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST17D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST17D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST17D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST20D-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST20D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*SD-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*SD-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST20D-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST20D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*SD-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*SD-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST20D-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST20D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*SD-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*SD-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-10-06,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST30D-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM60VAA(-BS) + E*ST30D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,55.0,6.0,15,EN 14825,average,1611,5300,-0.05746175998782005,-0.003038932397220403,3.1221529676729296,-0.032295782892492755,0.021917133664928062,0.07875233136499843,0.16450582341185382,-0.08538372835252134,7.176795279777467,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST30D-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST30D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,56.0,8.0,15,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST30D-M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST30D-*M*D,Outdoor Air/Water,Inverter,R32,1.4,2020-11-30,41.0,56.0,8.0,22,EN 14825,average,2283,7100,-0.08351944972039282,-0.00327149133932287,2.589401081583264,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021253,7.262720673983897,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHSC-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHSC-YM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHST20C-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHST20C-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + EHST20C-YM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + ERSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + ERSC-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + ERST20C-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80VAA(-BS) + ERST20C-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,15,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHSC-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHSC-YM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHST20C-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHST20CVM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + EHST20CYM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + ERSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + ERSC-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + ERST20C-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW112VAA(-BS) + ERST20CVM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,15,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + EHSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + EHSC-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + EHSC-YM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + EHST20C-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + EHST20C-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + EHST20C-YM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + ERSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + ERSC-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + ERST20C-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW80YAA(-BS) + ERST20C-VM*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,59.0,9.0,22,EN 14825,average,2698,8000,-0.06317451058572332,-0.008726940908993884,2.7403358522570813,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
Mitsubishi,PUHZ-SHW112YAA(-BS) + EHSC-M*C,Outdoor Air/Water,Inverter,R410a,4.6,2020-04-09,40.0,60.0,12.7,22,EN 14825,average,3905,11200,-0.10515263375383684,-0.015592561528602725,2.773426728110522,-0.04320522992063077,0.0119356043905951,0.2704453480976776,0.15235302334175535,-0.07546880447852518,6.6422545723777375,1.0
