Manufacturer,Model,T_outside [°C],T_out [°C],EER,Group,Pdc [W],P_el [W],Pdc_n,P_el_n
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12 / AHPS60-12,35,7,3.05,1.0,8510.0,2790.16393442623,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12 / AHPS60-12,30,7,4.03,1.0,6280.0,1558.3126550868485,0.7379553466509988,0.5585021854306566
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12 / AHPS60-12,20,18,6.004,1.0,2531.6549999999997,421.6613924050633,0.2974917743830787,0.1511242358208511
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12 / AHPS60-12,25,18,5.4959999999999996,1.0,3677.5199999999995,669.1266375545852,0.4321410105757931,0.23981624495199583
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12 / AHPS60-12,35,18,3.6904999999999997,1.0,8752.535,2371.6393442622953,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12 / AHPS60-12,30,18,4.8763000000000005,1.0,6231.016,1277.8163771712157,0.732199294947121,0.45797179205313837
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,35,7,3.05,1.0,8510.0,2790.16393442623,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,25,7,4.58,1.0,3980.0,868.9956331877729,0.46768507638072854,0.31144966876882574
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,20,7,6.32,1.0,4230.0,669.3037974683544,0.4970622796709753,0.23987973939817636
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,30,7,4.03,1.0,6280.0,1558.3126550868485,0.7379553466509988,0.5585021854306566
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,35,18,3.6904999999999997,1.0,8752.535,2371.6393442622953,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,25,18,5.4959999999999996,1.0,3677.5199999999995,669.1266375545852,0.4321410105757931,0.23981624495199583
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,20,18,6.004,1.0,2531.6549999999997,421.6613924050633,0.2974917743830787,0.1511242358208511
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-12TR / AHPS60-12TR,30,18,4.8763000000000005,1.0,6231.016,1277.8163771712157,0.732199294947121,0.45797179205313837
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,35,7,3.16,1.0,4330.0,1370.253164556962,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,20,7,6.34,1.0,2980.0,470.0315457413249,0.6882217090069284,0.34302533130313784
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,25,7,4.85,1.0,2670.0,550.5154639175258,0.6166281755196305,0.4017618628127902
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,30,7,3.85,1.0,3160.0,820.7792207792207,0.7297921478060047,0.5989982304070064
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,35,18,3.8236,1.0,4453.405,1164.7151898734178,1.0285,0.8500000000000001
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,20,18,6.023,1.0,1783.53,296.1198738170347,0.4119006928406466,0.21610595872097685
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,25,18,5.819999999999999,1.0,2467.0800000000004,423.8969072164949,0.5697644341801387,0.3093566343658485
Group Atlantic España - Soluciones Confort Térmico S.A.,Áurea+ HP60-04 / AHP60-04,30,18,4.6585,1.0,3135.352,673.038961038961,0.7240997690531178,0.49117854893374524
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,25,7,5.3,1.0,6470.0,1220.754716981132,0.4688405797101449,0.27865053322395406
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,20,7,6.67,1.0,5530.0,829.0854572713644,0.4007246376811594,0.18924776742063754
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,35,7,3.15,1.0,13800.0,4380.952380952381,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,30,7,4.36,1.0,10170.0,2332.568807339449,0.7369565217391304,0.5324341842840047
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,25,18,6.359999999999999,1.0,5978.28,939.9811320754717,0.4332086956521739,0.21456091058244464
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,20,18,6.3365,1.0,3309.7050000000004,522.3238380809596,0.23983369565217394,0.11922609347500165
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,35,18,3.8114999999999997,1.0,14193.299999999997,3723.8095238095234,1.0284999999999997,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16TR / AHPS60-16TR,30,18,5.2756,1.0,10090.673999999997,1912.7064220183481,0.731208260869565,0.4365960311128838
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,20,7,6.67,1.0,5530.0,829.0854572713644,0.4007246376811594,0.18924776742063754
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,30,7,4.36,1.0,10170.0,2332.568807339449,0.7369565217391304,0.5324341842840047
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,35,7,3.15,1.0,13800.0,4380.952380952381,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,25,7,5.3,1.0,6470.0,1220.754716981132,0.4688405797101449,0.27865053322395406
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,20,18,6.3365,1.0,3309.7050000000004,522.3238380809596,0.23983369565217394,0.11922609347500165
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,30,18,5.2756,1.0,10090.673999999997,1912.7064220183481,0.731208260869565,0.4365960311128838
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,35,18,3.8114999999999997,1.0,14193.299999999997,3723.8095238095234,1.0284999999999997,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HPS60-16 / AHPS60-16,25,18,6.359999999999999,1.0,5978.28,939.9811320754717,0.4332086956521739,0.21456091058244464
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,20,7,6.67,1.0,5530.0,829.0854572713644,0.4007246376811594,0.18924776742063754
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,25,7,5.3,1.0,6470.0,1220.754716981132,0.4688405797101449,0.27865053322395406
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,35,7,3.15,1.0,13800.0,4380.952380952381,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,30,7,4.36,1.0,10170.0,2332.568807339449,0.7369565217391304,0.5324341842840047
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,20,18,6.3365,1.0,3309.7050000000004,522.3238380809596,0.23983369565217394,0.11922609347500165
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,25,18,6.359999999999999,1.0,5978.28,939.9811320754717,0.4332086956521739,0.21456091058244464
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,35,18,3.8114999999999997,1.0,14193.299999999997,3723.8095238095234,1.0284999999999997,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-16 / AHP60-16,30,18,5.2756,1.0,10090.673999999997,1912.7064220183481,0.731208260869565,0.4365960311128838
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,25,7,4.91,1.0,5410.0,1101.8329938900204,0.4712543554006969,0.3119300723120702
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,30,7,4.31,1.0,8470.0,1965.1972157772625,0.7378048780487805,0.5563493859996606
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,35,7,3.25,1.0,11480.0,3532.3076923076924,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,20,7,6.72,1.0,5530.0,822.9166666666667,0.4817073170731707,0.23296856852497097
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,25,18,5.892,1.0,4998.84,848.4114052953157,0.4354390243902439,0.24018615568029408
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,30,18,5.2151,1.0,8403.934,1611.461716937355,0.73205,0.45620649651972156
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,35,18,3.9325,1.0,11807.18,3002.4615384615386,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14TR / AHP60-14TR,20,18,6.3839999999999995,1.0,3309.705,518.4375,0.2883018292682927,0.1467701981707317
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,20,7,6.57,1.0,2960.0,450.5327245053272,0.5896414342629482,0.28180732170253536
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,25,7,4.82,1.0,2700.0,560.1659751037344,0.5378486055776892,0.35038270155890955
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,30,7,4.03,1.0,3700.0,918.1141439205954,0.7370517928286853,0.5742785681096951
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,35,7,3.14,1.0,5020.0,1598.7261146496814,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,20,18,6.2415,1.0,1771.5600000000002,283.83561643835617,0.35290039840637455,0.1775386126725973
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,25,18,5.784,1.0,2494.7999999999997,431.32780082987546,0.4969721115537848,0.26979468020036035
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,30,18,4.8763000000000005,1.0,3671.14,752.8535980148882,0.7313027888446215,0.47090842584995
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-06 / AHP60-06,35,18,3.7994,1.0,5163.07,1358.9171974522292,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,20,7,6.7,1.0,3020.0,450.7462686567164,0.4967105263157895,0.22611449332285935
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,25,7,4.84,1.0,2740.0,566.1157024793389,0.4506578947368421,0.2839889625924315
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,30,7,4.07,1.0,4490.0,1103.194103194103,0.7384868421052632,0.5534115155825681
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,35,7,3.05,1.0,6080.0,1993.44262295082,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,20,18,6.365,1.0,1807.47,283.97014925373134,0.29728125,0.14245213079340138
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,25,18,5.808,1.0,2531.76,435.90909090909093,0.41640789473684214,0.21867150119617224
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,30,18,4.9247000000000005,1.0,4454.977999999999,904.6191646191644,0.732726644736842,0.4537974427777058
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-08 / AHP60-08,35,18,3.6904999999999997,1.0,6253.28,1694.426229508197,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,20,7,6.36,1.0,4350.0,683.9622641509434,0.5776892430278885,0.28611967225437873
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,25,7,4.46,1.0,3560.0,798.2062780269058,0.47277556440903057,0.33391099280010006
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,30,7,3.92,1.0,5490.0,1400.5102040816328,0.7290836653386454,0.5858708025042687
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,35,7,3.15,1.0,7530.0,2390.4761904761904,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,20,18,6.042,1.0,2603.475,430.89622641509436,0.3457470119521912,0.1802553935202586
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,25,18,5.351999999999999,1.0,3289.44,614.6188340807175,0.4368446215139442,0.2571114644560771
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,30,18,4.7432,1.0,5447.178,1148.4183673469388,0.7233968127490039,0.4804140580535003
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10 / AHP60-10,35,18,3.8114999999999997,1.0,7744.604999999999,2031.9047619047617,1.0284999999999997,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,25,7,4.46,1.0,3560.0,798.2062780269058,0.47277556440903057,0.33391099280010006
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,20,7,6.36,1.0,4350.0,683.9622641509434,0.5776892430278885,0.28611967225437873
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,35,7,3.15,1.0,7530.0,2390.4761904761904,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,30,7,3.92,1.0,5490.0,1400.5102040816328,0.7290836653386454,0.5858708025042687
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,25,18,5.351999999999999,1.0,3289.44,614.6188340807175,0.4368446215139442,0.2571114644560771
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,20,18,6.042,1.0,2603.475,430.89622641509436,0.3457470119521912,0.1802553935202586
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,35,18,3.8114999999999997,1.0,7744.604999999999,2031.9047619047617,1.0284999999999997,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-10TR / AHP60-10TR,30,18,4.7432,1.0,5447.178,1148.4183673469388,0.7233968127490039,0.4804140580535003
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,30,7,4.03,1.0,6280.0,1558.3126550868485,0.7379553466509988,0.5585021854306566
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,25,7,4.58,1.0,3980.0,868.9956331877729,0.46768507638072854,0.31144966876882574
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,35,7,3.05,1.0,8510.0,2790.16393442623,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,20,7,6.32,1.0,4230.0,669.3037974683544,0.4970622796709753,0.23987973939817636
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,30,18,4.8763000000000005,1.0,6231.016,1277.8163771712157,0.732199294947121,0.45797179205313837
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,25,18,5.4959999999999996,1.0,3677.5199999999995,669.1266375545852,0.4321410105757931,0.23981624495199583
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,35,18,3.6904999999999997,1.0,8752.535,2371.6393442622953,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12 / AHP60-12,20,18,6.004,1.0,2531.6549999999997,421.6613924050633,0.2974917743830787,0.1511242358208511
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,25,7,4.58,1.0,3980.0,868.9956331877729,0.46768507638072854,0.31144966876882574
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,30,7,4.03,1.0,6280.0,1558.3126550868485,0.7379553466509988,0.5585021854306566
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,20,7,6.32,1.0,4230.0,669.3037974683544,0.4970622796709753,0.23987973939817636
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,35,7,3.05,1.0,8510.0,2790.16393442623,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,25,18,5.4959999999999996,1.0,3677.5199999999995,669.1266375545852,0.4321410105757931,0.23981624495199583
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,30,18,4.8763000000000005,1.0,6231.016,1277.8163771712157,0.732199294947121,0.45797179205313837
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,20,18,6.004,1.0,2531.6549999999997,421.6613924050633,0.2974917743830787,0.1511242358208511
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-12TR / AHP60-12TR,35,18,3.6904999999999997,1.0,8752.535,2371.6393442622953,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,35,7,3.25,1.0,11480.0,3532.3076923076924,1.0,1.0
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,30,7,4.31,1.0,8470.0,1965.1972157772625,0.7378048780487805,0.5563493859996606
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,20,7,6.72,1.0,5530.0,822.9166666666667,0.4817073170731707,0.23296856852497097
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,25,7,4.91,1.0,5410.0,1101.8329938900204,0.4712543554006969,0.3119300723120702
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,35,18,3.9325,1.0,11807.18,3002.4615384615386,1.0285,0.85
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,30,18,5.2151,1.0,8403.934,1611.461716937355,0.73205,0.45620649651972156
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,20,18,6.3839999999999995,1.0,3309.705,518.4375,0.2883018292682927,0.1467701981707317
Group Atlantic España - Soluciones Confort Térmico S.A.,HP60-14 / AHP60-14,25,18,5.892,1.0,4998.84,848.4114052953157,0.4354390243902439,0.24018615568029408
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,30,18,7.2,1.0,4050.0,562.5,1.0125,0.5625
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,20,18,10.3,1.0,2510.0,243.6893203883495,0.6275,0.2436893203883495
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,35,18,5.4,1.0,5500.0,1018.5185185185184,1.375,1.0185185185185184
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,35,7,4.0,1.0,4000.0,1000.0,1.0,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,25,7,6.45,1.0,2050.0,317.82945736434107,0.5125,0.3178294573643411
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,20,7,8.0,1.0,2880.0,360.0,0.72,0.36
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,25,18,9.6,1.0,2610.0,271.875,0.6525,0.271875
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,30,7,5.0,1.0,2950.0,590.0,0.7375,0.59
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,30,18,7.2,1.0,4050.0,562.5,1.0125,0.5625
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,30,7,5.0,1.0,2950.0,590.0,0.7375,0.59
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,35,18,5.4,1.0,5500.0,1018.5185185185184,1.375,1.0185185185185184
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,35,7,4.0,1.0,4000.0,1000.0,1.0,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,25,18,9.6,1.0,2610.0,271.875,0.6525,0.271875
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,25,7,6.45,1.0,2050.0,317.82945736434107,0.5125,0.3178294573643411
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,20,18,10.3,1.0,2510.0,243.6893203883495,0.6275,0.2436893203883495
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,20,7,8.0,1.0,2880.0,360.0,0.72,0.36
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,30,18,7.0,1.0,4640.0,662.8571428571429,0.8754716981132076,0.4502425876010782
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,30,7,4.5,1.0,3910.0,868.8888888888889,0.7377358490566037,0.5901886792452831
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,20,18,12.61,1.0,2650.0,210.15067406819983,0.5,0.14274385408406026
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,35,7,3.6,1.0,5300.0,1472.2222222222222,1.0,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,25,7,6.3,1.0,2510.0,398.4126984126984,0.47358490566037736,0.2706199460916442
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,35,18,5.3,1.0,6300.0,1188.6792452830189,1.1886792452830188,0.8074047703809185
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,25,18,9.9,1.0,2980.0,301.010101010101,0.5622641509433962,0.20445969125214408
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP1 RWD-2.5RW1E-220S,20,7,8.2,1.0,2880.0,351.219512195122,0.5433962264150943,0.23856419696272438
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,35,18,5.3,1.0,6300.0,1188.6792452830189,1.1886792452830188,0.8074047703809185
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,20,7,8.56,1.0,2880.0,336.4485981308411,0.5433962264150943,0.22853112325868452
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,25,18,9.9,1.0,2980.0,301.010101010101,0.5622641509433962,0.20445969125214408
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,25,7,6.3,1.0,2510.0,398.4126984126984,0.47358490566037736,0.2706199460916442
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,30,18,7.0,1.0,4640.0,662.8571428571429,0.8754716981132076,0.4502425876010782
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,30,7,4.5,1.0,3910.0,868.8888888888889,0.7377358490566037,0.5901886792452831
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,20,18,12.6,1.0,2650.0,210.31746031746036,0.5,0.14285714285714288
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,35,7,3.6,1.0,5300.0,1472.2222222222222,1.0,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,35,7,4.0,1.0,4000.0,1000.0,1.0,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,35,18,5.4,1.0,5500.0,1018.5185185185184,1.375,1.0185185185185184
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,30,7,5.0,1.0,2950.0,590.0,0.7375,0.59
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,25,7,6.45,1.0,2050.0,317.82945736434107,0.5125,0.3178294573643411
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,25,18,9.6,1.0,2610.0,271.875,0.6525,0.271875
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,20,18,10.3,1.0,2510.0,243.6893203883495,0.6275,0.2436893203883495
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,30,18,7.2,1.0,4050.0,562.5,1.0125,0.5625
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP1 RWD-2.0RW1E-220S with cooling kit,20,7,8.0,1.0,2880.0,360.0,0.72,0.36
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,20,7,8.56,1.0,2880.0,336.4485981308411,0.5433962264150943,0.22853112325868452
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,20,18,12.6,1.0,2650.0,210.31746031746036,0.5,0.14285714285714288
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,25,18,9.9,1.0,2980.0,301.010101010101,0.5622641509433962,0.20445969125214408
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,25,7,6.3,1.0,2510.0,398.4126984126984,0.47358490566037736,0.2706199460916442
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,30,18,7.0,1.0,4640.0,662.8571428571429,0.8754716981132076,0.4502425876010782
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,30,7,4.5,1.0,3910.0,868.8888888888889,0.7377358490566037,0.5901886792452831
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,35,7,3.6,1.0,5300.0,1472.2222222222222,1.0,1.0
