,title,application,indoor,outdoor,coolingMode7c12c,coolingMode18c23c,colderClimate,warmerClimate,reversibility,colderForHeating,warmerForHeating,en145112Certification,heatSource,additionalOutdoorAir,additionalExhaustAir,additionalIndoorAir,additionalNonheatedSpaceAir,powerSupply,offPeakProduct,Refrigerant,Mass of Refrigerant,Date,Manufacturer,Modelname,Type,Energy
 STIEBEL ELTRON GmbH & Co KG HPA-O 13 S Premium,HPA-O 13 S Premium,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,R410A,"4,700 kg",08.01.2018, STIEBEL ELTRON GmbH & Co KG,"HPA-O 13 S Premium, HPA-O 13 CS Premium",Outdoor Air/Water,
 Nibe AB NIBE AMS 10-8 + HBS05-12,NIBE AMS 10-8 + HBS05-12,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R410A,"2,600 kg",20.09.2018, Nibe AB,NIBE AMS 10-8,Outdoor Air/Water,
 Nibe AB NIBE AMS10-8 + BA-SVM 10-200/12,NIBE AMS10-8 + BA-SVM 10-200/12,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R410A,"2,600 kg",20.09.2018, Nibe AB,NIBE AMS 10-8,Outdoor Air/Water,
 Nibe AB NIBE AMS 10-8 + SHB10-12,NIBE AMS 10-8 + SHB10-12,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R410A,"2,600 kg",20.09.2018, Nibe AB,NIBE AMS 10-8,Outdoor Air/Water,
 Ariston Thermo Group NIMBUS PLUS 110 S-T NET,NIMBUS PLUS 110 S-T NET,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,R410A,"4,300 kg",19.12.2017, Ariston Thermo Group,NIMBUS 110 S - ARIANEXT 110 S - AEROTOP SPLIT 11,Outdoor Air/Water,
 Vaillant Deutschland GmbH & Co KG VWL 105/6 A,VWL 105/6 A,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 105/6 A 230V,VWL 105/6 A 230V,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 105/6 A 230V S2,VWL 105/6 A 230V S2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 105/6 A S2,VWL 105/6 A S2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 125/6 A,VWL 125/6 A,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 125/6 A 230V,VWL 125/6 A 230V,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 125/6 A 230V S2,VWL 125/6 A 230V S2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 125/6 A 230V S3,VWL 125/6 A 230V S3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 125/6 A S2,VWL 125/6 A S2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 125/6 A S3,VWL 125/6 A S3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 155/6 A 230V S3,VWL 155/6 A 230V S3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Vaillant Deutschland GmbH & Co KG VWL 155/6 A S3,VWL 155/6 A S3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,R290,"1,300 kg",11.11.2022, Vaillant Deutschland GmbH & Co KG,"VWL 125/6 A 230V, VWL 125/6 A",Outdoor Air/Water,Electricity
 Ariston Thermo Group NEVIS PLUS R32 35 MUD0,NEVIS PLUS R32 35 MUD0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,R32,"0,620 kg",07.06.2021, Ariston Thermo Group,NEVIS PLUS R32 35 MUD0,Air/Air Single Split,Electricity
 Enertech CTC AB CTC EcoPart i612M,CTC EcoPart i612M,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,R407c,"2,400 kg",30.11.2020, Enertech CTC AB,CTC GSi 612,Brine/Water,Electricity
 Enertech CTC AB CTC GSi 612,CTC GSi 612,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,R407c,"2,400 kg",30.11.2020, Enertech CTC AB,CTC GSi 612,Brine/Water,Electricity
 Power World Machinery Equipment Co. Ltd           PW060-DKZLRS-B,PW060-DKZLRS-B,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"2,700 kg",19.01.2023, Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60,Outdoor Air/Water,Electricity
 Groupe Atlantic Thermor Alféa extensa Duo A.I. 3 R32,Thermor Alféa extensa Duo A.I. 3 R32,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"0,970 kg",27.04.2021, Groupe Atlantic,Thermor Alféa extensa A.I. 3 R32,Outdoor Air/Water,Electricity
 Nibe AB F2050-6,F2050-6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,300 kg",07.06.2022, Nibe AB,F2050-6,Outdoor Air/Water,Electricity
 Olimpia Splendid S.p.A. SHERPA AQUADUE TOWER 16T,SHERPA AQUADUE TOWER 16T,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"1,840 kg",23.01.2023, Olimpia Splendid S.p.A.,Sherpa Aquadue Tower S3 E 12 - 14 - 16 - 12T - 14T - 16T,Outdoor Air/Water,Electricity
 Olimpia Splendid S.p.A. SHERPA AQUADUE TOWER S3 E 12,SHERPA AQUADUE TOWER S3 E 12,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,840 kg",23.01.2023, Olimpia Splendid S.p.A.,Sherpa Aquadue Tower S3 E 12 - 14 - 16 - 12T - 14T - 16T,Outdoor Air/Water,Electricity
 Olimpia Splendid S.p.A. SHERPA AQUADUE TOWER S3 E 12T,SHERPA AQUADUE TOWER S3 E 12T,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"1,840 kg",23.01.2023, Olimpia Splendid S.p.A.,Sherpa Aquadue Tower S3 E 12 - 14 - 16 - 12T - 14T - 16T,Outdoor Air/Water,Electricity
 Olimpia Splendid S.p.A. SHERPA AQUADUE TOWER S3 E 16,SHERPA AQUADUE TOWER S3 E 16,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,840 kg",23.01.2023, Olimpia Splendid S.p.A.,Sherpa Aquadue Tower S3 E 12 - 14 - 16 - 12T - 14T - 16T,Outdoor Air/Water,Electricity
 Olimpia Splendid S.p.A. SHERPA AQUADUE TOWER SE E 14,SHERPA AQUADUE TOWER SE E 14,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"1,840 kg",23.01.2023, Olimpia Splendid S.p.A.,Sherpa Aquadue Tower S3 E 12 - 14 - 16 - 12T - 14T - 16T,Outdoor Air/Water,Electricity
 Olimpia Splendid S.p.A. SHERPA AQUADUE TOWER SE E 14T,SHERPA AQUADUE TOWER SE E 14T,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"1,840 kg",23.01.2023, Olimpia Splendid S.p.A.,Sherpa Aquadue Tower S3 E 12 - 14 - 16 - 12T - 14T - 16T,Outdoor Air/Water,Electricity
" GD Midea Heating & Ventilating Equipment Co., Ltd. COMBO RSJA-23/300",COMBO RSJA-23/300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,R134a,"1,500 kg",25.06.2019," GD Midea Heating & Ventilating Equipment Co., Ltd.",COMBO RSJA-23/300,Heat Pump for Domestic Hot Water (DHW),
 Groupe Atlantic THERMOR Aérolia Tri 11,THERMOR Aérolia Tri 11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R410A,"2,500 kg",09.12.2022, Groupe Atlantic,THERMOR Aérolia Tri 11,Outdoor Air/Water,Electricity
 STIEBEL ELTRON GmbH & Co KG WPF 52,WPF 52,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,R410A,"12,500 kg",04.09.2019, STIEBEL ELTRON GmbH & Co KG,WPF 52,Brine/Water,Electricity
 Bosch Thermoteknik AB IVT AirBox Split S 310-T,IVT AirBox Split S 310-T,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"3,200 kg",22.12.2022, Bosch Thermoteknik AB,IVT AirSplit 310/312/314-T,Outdoor Air/Water,Electricity
 Bosch Thermoteknik AB IVT AirBox Split S 312-T,IVT AirBox Split S 312-T,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"3,200 kg",22.12.2022, Bosch Thermoteknik AB,IVT AirSplit 310/312/314-T,Outdoor Air/Water,Electricity
 Bosch Thermoteknik AB IVT AirBox Split S 314-T,IVT AirBox Split S 314-T,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"3,200 kg",22.12.2022, Bosch Thermoteknik AB,IVT AirSplit 310/312/314-T,Outdoor Air/Water,Electricity
 Bosch Thermoteknik AB IVT AirModule Split E9 310-T,IVT AirModule Split E9 310-T,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"3,200 kg",22.12.2022, Bosch Thermoteknik AB,IVT AirSplit 310/312/314-T,Outdoor Air/Water,Electricity
 Bosch Thermoteknik AB IVT AirModule Split E9 312-T,IVT AirModule Split E9 312-T,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"3,200 kg",22.12.2022, Bosch Thermoteknik AB,IVT AirSplit 310/312/314-T,Outdoor Air/Water,Electricity
 Bosch Thermoteknik AB IVT AirModule Split E9 314-T,IVT AirModule Split E9 314-T,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"3,200 kg",22.12.2022, Bosch Thermoteknik AB,IVT AirSplit 310/312/314-T,Outdoor Air/Water,Electricity
 Ariston Thermo Group NIMBUS POCKET 110 M-T NET,NIMBUS POCKET 110 M-T NET,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,R410A,"3,900 kg",19.12.2017, Ariston Thermo Group,NIMBUS 110 M - ARIANEXT 110 M - AEROTOP MONO 11 - ENERGION M 11,Outdoor Air/Water,
 DAIKIN Europe N.V. EPRA16DV3 / ETBH16E(6V/9W),EPRA16DV3 / ETBH16E(6V/9W),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV3 / ETBX16E(6V/9W),EPRA16DV3 / ETBX16E(6V/9W),2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV3 / ETVH16S18E(6V/9W),EPRA16DV3 / ETVH16S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV3 / ETVH16S18E(6V/9W) + cooling kit,EPRA16DV3 / ETVH16S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV3 / ETVH16SU18E6V,EPRA16DV3 / ETVH16SU18E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV3 / ETVX16S18E(6V/9W),EPRA16DV3 / ETVX16S18E(6V/9W),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV3 / ETVZ16S18E(6V/9W),EPRA16DV3 / ETVZ16S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETBH16E(6V/9W)7,EPRA16DV37 / ETBH16E(6V/9W)7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETBX16E(6V/9W)7,EPRA16DV37 / ETBX16E(6V/9W)7,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETVH16S18E(6V/9W)7,EPRA16DV37 / ETVH16S18E(6V/9W)7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETVH16SU18E6V7,EPRA16DV37 / ETVH16SU18E6V7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETVX16S18E(6V/9W)7,EPRA16DV37 / ETVX16S18E(6V/9W)7,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETVX16S18E(6V/9W)7 + cooling kit,EPRA16DV37 / ETVX16S18E(6V/9W)7 + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DV37 / ETVZ16S18E(6V/9W)7,EPRA16DV37 / ETVZ16S18E(6V/9W)7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETBH16E(6V/9W),EPRA16DW1 / ETBH16E(6V/9W),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETBX16E(6V/9W),EPRA16DW1 / ETBX16E(6V/9W),2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETVH16S18E(6V/9W),EPRA16DW1 / ETVH16S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETVH16S18E(6V/9W) + cooling kit,EPRA16DW1 / ETVH16S18E(6V/9W) + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETVH16SU18E6V,EPRA16DW1 / ETVH16SU18E6V,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETVX16S18E(6V/9W),EPRA16DW1 / ETVX16S18E(6V/9W),4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW1 / ETVZ16S18E(6V/9W),EPRA16DW1 / ETVZ16S18E(6V/9W),4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETBH16E(6V/9W)7,EPRA16DW17 / ETBH16E(6V/9W)7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETBX16E(6V/9W)7,EPRA16DW17 / ETBX16E(6V/9W)7,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETVH16S18E(6V/9W)7,EPRA16DW17 / ETVH16S18E(6V/9W)7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETVH16SU18E6V7,EPRA16DW17 / ETVH16SU18E6V7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETVX16S18E(6V/9W)7,EPRA16DW17 / ETVX16S18E(6V/9W)7,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETVX16S18E(6V/9W)7 + cooling kit,EPRA16DW17 / ETVX16S18E(6V/9W)7 + cooling kit,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 DAIKIN Europe N.V. EPRA16DW17 / ETVZ16S18E(6V/9W)7,EPRA16DW17 / ETVZ16S18E(6V/9W)7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R32,"4,200 kg",07.02.2020, DAIKIN Europe N.V.,DAIKIN ALTHERMA 3 H HT W/F 16KW (180L),Outdoor Air/Water,Electricity
 Enertech CTC AB CTC GSi 608,CTC GSi 608,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,R407c,"2,400 kg",30.11.2020, Enertech CTC AB,CTC GSi 608,Brine/Water,Electricity
 Nibe AB F1155-16,F1155-16,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,R407c,"2,200 kg",, Nibe AB,F1x55-16,Brine/Water and Water/Water,
 Nibe AB F1255-16,F1255-16,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,R407c,"2,200 kg",, Nibe AB,F1x55-16,Brine/Water and Water/Water,
 Groupe Atlantic Loria 6004,Loria 6004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R410A,"1,100 kg",27.07.2016, Groupe Atlantic,Loria 6004,Outdoor Air/Water,
 Groupe Atlantic Loria 6004 (LFC),Loria 6004 (LFC),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R410A,"1,100 kg",27.07.2016, Groupe Atlantic,Loria 6004,Outdoor Air/Water,
 Groupe Atlantic Loria 6004 2C Duo,Loria 6004 2C Duo,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,R410A,"1,100 kg",27.07.2016, Groupe Atlantic,Loria 6004,Outdoor Air/Water,
 Groupe Atlantic Loria Duo 6004,Loria Duo 6004,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,R410A,"1,100 kg",27.07.2016, Groupe Atlantic,Loria 6004,Outdoor Air/Water,
 ELCO GmbH AEROTOP S12.2,AEROTOP S12.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R410A,"4,400 kg",17.12.2019, ELCO GmbH,AEROTOP S.12.2 / S12.2_2-part,Outdoor Air/Water,Electricity
 ELCO GmbH AEROTOP S12.2_2-part,AEROTOP S12.2_2-part,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,R410A,"4,400 kg",17.12.2019, ELCO GmbH,AEROTOP S.12.2 / S12.2_2-part,Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-9 AWB,Bosch Compress 6000 AW-9 AWB,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-9 AWE,Bosch Compress 6000 AW-9 AWE,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-9 AWM,Bosch Compress 6000 AW-9 AWM,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch Compress 6000 AW-9 AWMS,Bosch Compress 6000 AW-9 AWMS,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch CS7000iAW 9 IRB-S,Bosch CS7000iAW 9 IRB-S,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch CS7000iAW 9 IRE-S,Bosch CS7000iAW 9 IRE-S,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch CS7000iAW 9 IRM-S,Bosch CS7000iAW 9 IRM-S,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
 Bosch Thermotechnik GmbH Bosch CS7000iAW 9 IRMB,Bosch CS7000iAW 9 IRMB,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,3,2,R410A,"2,350 kg",18.07.2017, Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 9 OR and IR, Compress 6000 AW-9, Bosch CS7400iAW 7, Bosch CS7001iAW 9",Outdoor Air/Water,Electricity
