Manufacturer,Model,Date,Type,SPL indoor [dBA],SPL outdoor [dBA],Refrigerant,Mass of Refrigerant [kg],PSB [W],Prated [W],Guideline,Climate,T_in [°C],T_out [°C],P_th [W],COP,P_el [W]
Argoclima ,AUBH + AEI1G65EMX,2019-02-21,Outdoor Air/Water,46.0,65.0,R410a,2.7,5,4.5,EN 14825,average,7,36,2080,4.01,519
Argoclima ,AUBH + AEI1G65EMX,2019-02-21,Outdoor Air/Water,46.0,65.0,R410a,2.7,5,5.8,EN 14825,average,12,24,1700,6.98,244
Argoclima ,AUBH + AEI1G65EMX,2019-02-21,Outdoor Air/Water,46.0,65.0,R410a,2.7,5,4.5,EN 14825,average,12,30,2080,6.08,342
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,13.0,EN 14825,average,-7,34,11100,2.5,4440
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,11.0,EN 14825,average,-7,52,10000,2.0,5000
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,13.0,EN 14825,average,2,30,6700,3.7,1811
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,11.0,EN 14825,average,2,42,6100,2.9,2103
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,13.0,EN 14825,average,7,27,6200,5.4,1148
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,11.0,EN 14825,average,7,36,5900,4.1,1439
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,13.0,EN 14825,average,12,24,7300,7.0,1043
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,68.0,R410a,2.5,17,11.0,EN 14825,average,12,30,7100,5.4,1315
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,13.0,EN 14825,average,-7,34,11100,2.5,4440
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,11.0,EN 14825,average,-7,52,10000,2.0,5000
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,13.0,EN 14825,average,2,30,6700,3.7,1811
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,11.0,EN 14825,average,2,42,6100,2.9,2103
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,13.0,EN 14825,average,7,27,6200,5.4,1148
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,11.0,EN 14825,average,7,36,5900,4.1,1439
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,13.0,EN 14825,average,12,24,7300,7.0,1043
Groupe Atlantic,THERMOR Alféa Excellia A.I. Tri 14,2019-06-05,Outdoor Air/Water,46.0,69.0,R410a,2.5,17,11.0,EN 14825,average,12,30,7100,5.4,1315
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,-7,34,12900,2.96,4358
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,-7,52,12500,2.01,6219
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,2,30,7900,4.37,1808
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,2,42,7600,3.29,2310
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,7,27,5100,5.58,914
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,7,36,4900,4.68,1047
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,12,24,6400,6.99,916
Nibe,F2040-16,2020-12-17,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,12,30,6800,6.51,1045
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,-7,34,4300,2.6,1654
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,-7,52,4700,1.88,2500
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,2,30,2600,4.84,537
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,2,42,2800,3.26,859
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,7,27,1700,6.91,246
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,7,36,1800,4.72,381
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,12,24,2700,7.72,350
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,12,30,2700,6.47,417
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,-7,34,4300,2.6,1654
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,-7,52,4700,1.88,2500
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,2,30,2600,4.84,537
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,2,42,2800,3.26,859
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,7,27,1700,6.91,246
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,7,36,1800,4.72,381
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,12,24,2700,7.72,350
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,12,30,2700,6.47,417
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,-7,34,4300,2.6,1654
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,-7,52,4700,1.88,2500
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,2,30,2600,4.84,537
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,2,42,2800,3.26,859
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,7,27,1700,6.91,246
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,7,36,1800,4.72,381
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,4.8,EN 14825,average,12,24,2700,7.72,350
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,35.0,,R410a,1.5,12,5.3,EN 14825,average,12,30,2700,6.47,417
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,75.0,R32,7.9,19,21.0,EN 14825,average,-7,34,18300,2.95,6203
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,64.0,R32,7.9,16,7.0,EN 14825,average,-7,52,5900,2.0,2950
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,75.0,R32,7.9,19,21.0,EN 14825,average,2,30,11200,4.1,2732
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,64.0,R32,7.9,16,7.0,EN 14825,average,2,42,3700,3.18,1164
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,75.0,R32,7.9,19,21.0,EN 14825,average,7,27,7200,5.6,1286
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,64.0,R32,7.9,16,7.0,EN 14825,average,7,36,2500,4.52,553
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,75.0,R32,7.9,19,21.0,EN 14825,average,12,24,7100,6.82,1041
Clivet ,ELFOEnergy SHEEN EVO 10.1,2020-01-20,Outdoor Air/Water,,64.0,R32,7.9,16,7.0,EN 14825,average,12,30,1100,5.09,216
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,22.0,EN 14825,average,-7,34,19100,2.92,6541
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,7.0,EN 14825,average,-7,52,5900,2.0,2950
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,22.0,EN 14825,average,2,30,11600,4.0,2900
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,7.0,EN 14825,average,2,42,3700,3.18,1164
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,22.0,EN 14825,average,7,27,7500,5.65,1327
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,7.0,EN 14825,average,7,36,2500,4.52,553
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,22.0,EN 14825,average,12,24,7100,6.82,1041
Clivet ,ELFOEnergy SHEEN EVO 12.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,7.0,EN 14825,average,12,30,1100,5.09,216
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,24.0,EN 14825,average,-7,34,20900,2.86,7308
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,9.0,EN 14825,average,-7,52,7700,1.98,3889
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,24.0,EN 14825,average,2,30,12700,3.98,3191
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,9.0,EN 14825,average,2,42,4900,3.02,1623
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,24.0,EN 14825,average,7,27,8200,5.75,1426
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,9.0,EN 14825,average,7,36,3200,4.67,685
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,19,24.0,EN 14825,average,12,24,7100,6.82,1041
Clivet ,ELFOEnergy SHEEN EVO 14.1,2020-01-20,Outdoor Air/Water,,,R32,7.9,16,9.0,EN 14825,average,12,30,1400,6.16,227
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,-7,34,12900,2.96,4358
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,-7,52,12500,2.01,6219
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,2,30,7900,4.37,1808
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,2,42,7600,3.29,2310
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,7,27,5100,5.58,914
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,7,36,4900,4.68,1047
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.5,EN 14825,average,12,24,6400,6.99,916
Kaukora,Jäspi Inverter M16,2020-03-26,Outdoor Air/Water,,61.0,R410a,4.0,15,14.0,EN 14825,average,12,30,6800,6.51,1045
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,11.86,EN 14825,average,-7,34,10490,2.53,4146
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,9.36,EN 14825,average,-7,52,8280,1.53,5412
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,11.86,EN 14825,average,2,30,6270,4.08,1537
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,9.36,EN 14825,average,2,42,5190,2.91,1784
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,11.86,EN 14825,average,7,27,6340,5.65,1122
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,9.36,EN 14825,average,7,36,5050,4.11,1229
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,11.86,EN 14825,average,12,24,4760,6.28,758
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,46.0,70.0,R410a,4.4,5,9.36,EN 14825,average,12,30,4570,5.31,861
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,5.52,EN 14825,average,-7,34,4880,3.19,1530
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,4.4,EN 14825,average,-7,52,3890,2.17,1793
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,5.52,EN 14825,average,2,30,3060,4.78,640
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,4.4,EN 14825,average,2,42,2380,3.3,721
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,5.52,EN 14825,average,7,27,1930,6.13,315
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,4.4,EN 14825,average,7,36,2950,4.41,669
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,5.52,EN 14825,average,12,24,1480,8.05,184
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,56.0,R32,1.5,14,4.4,EN 14825,average,12,30,1320,5.66,233
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,6.82,EN 14825,average,-7,34,6030,3.09,1951
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,5.7,EN 14825,average,-7,52,5050,2.17,2327
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,6.82,EN 14825,average,2,30,3880,4.85,800
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,5.7,EN 14825,average,2,42,3120,3.51,889
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,6.82,EN 14825,average,7,27,2400,6.63,362
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,5.7,EN 14825,average,7,36,2090,4.54,460
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,6.82,EN 14825,average,12,24,1390,7.83,178
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,2020-06-12,Outdoor Air/Water,42.0,58.0,R32,1.5,14,5.7,EN 14825,average,12,30,1280,5.59,229
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,-7,34,3540,3.2,1106
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,-7,52,3500,2.13,1643
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,2,30,2350,4.8,490
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,2,42,2100,3.35,627
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,7,27,3000,6.2,484
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,7,36,2430,5.15,472
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,12,24,3050,8.3,367
Johnson Controls-Hitachi AirConditioning Spain,01. RASM-2VRE - Heating Only,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,12,30,2800,6.8,412
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,-7,34,3540,3.2,1106
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,-7,52,3500,2.13,1643
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,2,30,2350,4.8,490
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,2,42,2100,3.35,627
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,7,27,3000,6.2,484
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,7,36,2430,5.15,472
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,12,24,3050,8.3,367
Johnson Controls-Hitachi AirConditioning Spain,02. RASM-2VRE - with cooling kit,2019-08-02,Outdoor Air/Water,37.0,61.0,R32,1.2,12,4.0,EN 14825,average,12,30,2800,6.8,412
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,11.0,EN 14825,average,-7,34,10000,2.6,3846
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,9.0,EN 14825,average,-7,52,8200,1.9,4316
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,11.0,EN 14825,average,2,30,6100,3.7,1649
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,9.0,EN 14825,average,2,42,5000,2.8,1786
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,11.0,EN 14825,average,7,27,6200,5.3,1170
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,9.0,EN 14825,average,7,36,5900,3.8,1553
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,11.0,EN 14825,average,12,24,7400,6.9,1072
Groupe Atlantic,Compact Combi TSC13-16/ TOC13RIY,2020-12-22,Outdoor Air/Water,46.0,69.0,R410a,2.5,12,9.0,EN 14825,average,12,30,7000,4.8,1458
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,4.52,EN 14825,average,-7,34,4000,3.26,1227
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,5.41,EN 14825,average,-7,52,4260,2.1,2029
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,4.52,EN 14825,average,2,30,2370,4.7,504
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,5.41,EN 14825,average,2,42,3090,3.28,942
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,4.52,EN 14825,average,7,27,1630,5.78,282
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,5.41,EN 14825,average,7,36,1980,4.49,441
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,4.52,EN 14825,average,12,24,1380,7.31,189
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,61.0,R32,1.55,15,5.41,EN 14825,average,12,30,1270,5.53,230
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.91,EN 14825,average,-7,34,5230,3.09,1693
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.84,EN 14825,average,-7,52,5170,2.09,2474
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.91,EN 14825,average,2,30,3200,4.58,699
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.84,EN 14825,average,2,42,3090,3.28,942
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.91,EN 14825,average,7,27,2210,7.18,308
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.84,EN 14825,average,7,36,1980,4.49,441
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.91,EN 14825,average,12,24,1380,7.31,189
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,39.0,62.0,R32,1.55,15,5.84,EN 14825,average,12,30,1270,5.53,230
DAIKIN Europe ,RBLQ05C*V3,2020-12-17,Outdoor Air/Water,,61.0,R410a,1.3,8,4.4,EN 14825,average,-7,34,4010,2.9,1383
DAIKIN Europe ,RBLQ05C*V3,2020-12-17,Outdoor Air/Water,,61.0,R410a,1.3,8,4.2,EN 14825,average,-7,52,3600,1.98,1818
DAIKIN Europe ,RBLQ05C*V3,2020-12-17,Outdoor Air/Water,,61.0,R410a,1.3,8,4.4,EN 14825,average,2,30,2400,4.21,570
DAIKIN Europe ,RBLQ05C*V3,2020-12-17,Outdoor Air/Water,,61.0,R410a,1.3,8,4.2,EN 14825,average,2,42,2100,3.1,677
DAIKIN Europe ,RBLQ05C*V3,2020-12-17,Outdoor Air/Water,,61.0,R410a,1.3,8,4.4,EN 14825,average,7,27,1700,5.85,291
