Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
Nibe,F1245-12 3x400,2022-07-07,Brine/Water,On-Off,5.0,R407c,2.0,45.0,,7,average,3273,10800,3.299725022914757,0.0038019624877906,-0.0038019624098049,1.1900883146581875,-0.0007665411135156,-0.0144707880272741,0.014470786659032,0.2832369778893853,0.0055424216074403,0.0892666880964272,-0.089266675809445,7.622683244257909,-0.0340403627004539
Nibe,F1245-5 3x400,2022-07-07,Brine/Water,Regulated,2.0,R407c,1.2,43.0,,7,average,1171,3500,2.9888983774551665,0.0197178037819473,-0.0197178044001129,1.989635305517362,-0.0054224674563518,-0.0052661533633784,0.0052661542567582,0.7494227794728435,0.002957269802739,0.086119500797524,-0.0861195214528433,7.202503672515163,-0.0341843177817654
Nibe,F1245-5 1x230,2022-07-07,Brine/Water,Regulated,2.0,R407c,1.2,43.0,,7,average,1171,3500,2.9888983774551665,0.0197178043799545,-0.0197178043800737,1.9896353044604167,-0.0054224674394974,-0.0052661560701199,0.0052661542705866,0.7494227800840385,0.0029572697322339,0.086119512470526,-0.0861195215656737,7.202503670888588,-0.0341843178734103
Nibe,NIBE AMS10-6 + BA-SVM 10-200/6,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,212.7531482293718,0.0031690355060921,0.5854237911982538,-212.77448552397067,-365.719881070556,0.0163178148035991,-0.2110471038880806,365.6712839987258,208.41497364818423,-0.1021325184556345,7.704318591949068,-208.24169173045829
Nibe,NIBE AMS 10-8 + SHB10-12,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,2.6,35.0,55.0,15,average,3247,6300,1.940252540806899,177.2091874771627,-0.0082868625711757,1.106903271525097,-177.24677753087954,-113.2451494053788,0.0100803108194593,0.0948395575167595,113.19344776642744,141.76056759034694,-0.0770603247057157,6.500482365836071,-141.62743395916962
Nibe,NIBE AMS 20-6 + HBS 20-6,2020-12-08,Outdoor Air/Water,Regulated,1.0,R32,1.3,35.0,54.0,11,average,2585,5040,1.9497098646034816,194.9808292298789,0.00362038616653,0.5366406225916144,-195.01091135102547,354.9365552570632,0.019054712657855,-0.3352750527922185,-354.98008430846573,-108.40312072549926,-0.1140206725964247,8.35248726297939,108.5661845530605
Nibe,NIBE AMS10-12 + BA-SVM 10-200/12,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,301.5852325246526,-0.0080137557111064,1.0880416249168217,-301.62317351103525,610.0435078622907,0.0094836395294824,0.1176984802227698,-610.0964077465092,213.95509322960572,-0.0740926954771481,6.484553266727685,-213.80191232974704
Nibe,NIBE AMS 10-12 + SHB10-12,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,212.7450736617026,-0.0080141434676296,1.088055476725158,-212.78301468901824,486.10866294774985,0.0094833802972965,0.1177085177818742,-486.1615632736255,-8.151451346532607,-0.0740927715239125,6.484556127309711,8.304632173235182
Nibe,NIBE AMS 10-16 + HBS05-16,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,4.0,35.0,62.0,15,average,6219,12500,2.0099694484643837,212.7486190982644,-0.0019230977894919,0.8142149805401835,-212.77922167907505,-282.78466949460005,0.0135792132545308,-0.0634938168354351,282.737531226121,141.77394200572672,-0.0719537849889554,6.4613412271733655,-141.61370793953955
Nibe,NIBE AMS 10-16 + SHB10-16,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,4.0,35.0,62.0,15,average,6219,12500,2.0099694484643837,-142.61171113230083,-0.0019238679983512,0.8142449236607027,142.58110739377025,2.6753396841572368,0.0135791227633037,-0.0634898461268814,-2.7224771965792627,-62.563914506247016,-0.0719537317205168,6.461339175212215,62.72414885406644
Nibe,NIBE AMS 10-12 + HBS05-12,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,212.74507356801053,-0.0080143661657736,1.0880637877099617,-212.78301478271052,304.67100536862307,0.0094835099285687,0.1177035712791953,-304.72390546680083,248.10399654200103,-0.0740927989172005,6.484557207897359,-247.9508157408412
Nibe,NIBE AMS 10-12 + HK200S-12,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,2.9,35.0,58.0,15,average,4472,8900,1.9901610017889089,-44.89138915647023,-0.0080141404916462,1.0880553019630368,44.8534479914349,497.0892043212127,0.0094834613195539,0.1177053963879165,-497.14210420235935,30.71719722343399,-0.0740927877548659,6.484556719803457,-30.56401642039564
Nibe,NIBE AMS 10-6 + HBS05-6,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,283.82516140774163,0.0031691266545385,0.5854224086832568,-283.8464985095872,212.766841600028,0.0163179264010261,-0.2110501716640389,-212.8154389393659,-22.563144313123917,-0.1021325726728024,7.704320728679365,22.736426118537267
Nibe,NIBE AMS 10-8 + HK200S-12,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,2.6,35.0,55.0,15,average,3247,6300,1.940252540806899,-71.54326439155773,-0.0082866639506367,1.106894329333018,71.5056744485598,246.45324513312667,0.0100804033376902,0.0948360722417699,-246.50494707000544,141.76056745935256,-0.0770604016456109,6.500484993040109,-141.62743430144585
Nibe,NIBE AMS 10-6 + SHB10-6,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,212.75314739731868,0.0031700066006038,0.5853894596907466,-212.774484420789,-239.3988077310092,0.0163179933500159,-0.2110546379492873,239.35021069390524,-71.44430740032833,-0.102132592341432,7.704321403553511,71.61758817066384
Nibe,NIBE AMS 10-6 + HK200S-6,2018-09-20,Outdoor Air/Water,Regulated,1.0,R410A,1.5,35.0,51.0,12,average,2500,4700,1.88,212.75314692432104,0.0031688928463201,0.5854311817832173,-212.77448489378628,-71.55785601410447,0.0163179654489199,-0.2110499207457902,71.50925874564402,-71.4443085031763,-0.1021326070891514,7.704321974377951,71.61758926282496
Ochsner,TERRA 14 HPLB. average climate,2020-09-30,Brine/Water,Regulated,2.0,R410A,2.25,50.0,0.0,10,average,3811,11700,3.070060351613749,0.006834592857316,-0.0068345930475354,1.3344942334281849,-0.0021927872674041,-0.0166824789456321,0.0166824778488092,0.1748884809017014,0.0052782430415581,0.1205040004403285,-0.1205040004404171,8.801740666147374,-0.0412616145737246
Ochsner,TERRA 6 HPLA . average climate,2020-09-30,Brine/Water,On-Off,5.0,R410A,1.4,43.0,0.0,9,average,1803,5300,2.939545202440377,0.0061765162197443,-0.0061765190192973,1.2999681748375638,-0.0021319008297712,-0.0202754596766676,0.0202754743062959,0.005795564626021,0.0066816722807977,0.1378517725323756,-0.1378517930415937,9.47003240803664,-0.0468220034221675
Ochsner,TERRA 18 HPLA. average climate,2020-09-30,Brine/Water,On-Off,5.0,R410A,2.35,53.0,0.0,9,average,5282,15900,3.010223400227187,0.0042882814799169,-0.0042882798187644,1.2101127560018194,-0.001293439266678,-0.0179467174970809,0.0179467174970475,0.1192935508338337,0.0058799914509518,0.1098691188613099,-0.109869094624782,8.24562224034277,-0.0364634642097049
Ochsner,TERRA 11 HPLA,2020-09-30,Brine/Water,Regulated,2.0,R410A,2.03,48.0,0.0,9,average,3098,9200,2.9696578437701744,4.749031081954791e-06,-5.18035239082228e-06,1.036195623956612,0.0052373135731232,-2.20336691291537e-09,5.2393374602411635e-11,0.899325728974356,-0.0143820385432445,0.0005188226751745,-0.0005184140628796,3.5130017254513306,0.0842338724584374
Ochsner,TERRA 14 HPLA. AVERAGAE CLIMATE,2020-09-30,Brine/Water,On-Off,5.0,R410A,2.3,50.0,,9,average,3805,12100,3.1800262812089355,-0.0017201733956717,0.0017201389082906,0.952553954158732,0.0055165781855061,0.0061067460712392,-0.0061067420700764,1.1813516140910651,-0.0173024306387423,-0.0289579169143441,0.0289579086494012,2.352634295587026,0.0887678854725776
Ochsner,TERRA 11 HPLB. average,2020-09-30,Brine/Water,Regulated,2.0,R410A,2.13,50.0,0.0,10,average,3135,9500,3.0303030303030303,0.0051306679278761,-0.0051306743377861,1.251534503947152,-0.0015516366501553,-0.0182308920591643,0.0182308918434389,0.0957646671260944,0.0054608159447057,0.1254570088331063,-0.1254569791733048,8.988247248908111,-0.042332458473002
Ochsner,TERRA 8 HPLB. average climate,2020-09-30,Brine/Water,Regulated,2.0,R410A,1.9,50.0,,10,average,2448,7000,2.8594771241830066,0.0054154441069148,-0.0054154435323768,1.2638871535152312,-0.0018007745584742,-0.0203462831160533,0.020346277459201,-0.0117555425632207,0.0058621016312256,0.1423003524825444,-0.1423003806895843,9.588210160089773,-0.0472527313662209
Ochsner,TERRA 6 HPLB. AVERAGE CLIMATE,2020-09-30,Brine/Water,On-Off,5.0,R410A,1.4,46.0,,10,average,1738,5300,3.049482163406214,0.0068671472955981,-0.006867148771887,1.3361101169551723,-0.0023059271737498,-0.018092090013198,0.0180920857180793,0.1143873638976802,0.0060300375839275,0.1250268793152369,-0.1250268791434527,8.994772161202059,-0.0427066259234756
Ochsner,TERRA 8 HPLA . average climate,2020-09-30,Brine/Water,On-Off,5.0,R410A,1.72,52.0,0.0,9,average,2280,7000,3.0701754385964914,0.0044604725580548,-0.0044604760911498,1.2177149704133243,-0.0015592947385113,-0.0196999704546511,0.0196999711936262,0.0325842695179946,0.0062935615931859,0.1295707325151398,-0.1295707224293274,9.224322082776382,-0.0429510012318281
OERTLI,AWHPR 4 MR + MHC/H 4-8 R32,2021-12-03,Outdoor Air/Water,Regulated,1.0,R32,1.2,33.0,58.0,12,average,2093,4500,2.150023889154324,212.74967449922963,-0.0012701969788057,0.7707137516100628,-212.7781183676331,241.2019815639649,0.0153318533033304,-0.1303434540326526,-241.2450813016928,106.52927641233074,-0.0867135464313458,7.199203011623338,-106.34025494108192
OERTLI,AWHPR 4 MR + MHC/EM 4-8 R32,2021-12-03,Outdoor Air/Water,Regulated,1.0,R32,1.2,33.0,58.0,12,average,2093,4500,2.150023889154324,-71.5385421231171,-0.0012726840380646,0.7708090927086585,71.51009668796694,212.76952618534136,0.0153319117068907,-0.1303449385990659,-212.8126254996526,212.8636647109922,-0.0867137555442373,7.199210144733903,-212.67464324885495
OERTLI,AWHPR 8 MR + MHC/H 4-8 R32,2021-12-03,Outdoor Air/Water,Regulated,1.0,R32,1.2,33.0,59.0,12,average,2962,6190,2.089804186360567,-61.55283893336816,-0.0022964600628262,0.8207005317012143,61.518498168816514,-144.683019986894,0.0135303350146335,-0.043925445722327,144.63817526931877,-20.368759105894423,-0.089014069062051,7.143941296286932,20.520806921703137
OERTLI,AWHPR 8 MR + MHC/EM 4-8 R32,2021-12-03,Outdoor Air/Water,Regulated,1.0,R32,1.2,33.0,59.0,12,average,2962,6190,2.089804186360567,212.7467819941183,-0.0022963032992378,0.8206927732663711,-212.7811222463634,212.76863719758128,0.0135303429781585,-0.0439261784565868,-212.8134813615121,-13.705497923920836,-0.089014051654333,7.143940735248164,13.857545751908567
Olimpia Splendid ,Sherpa Aquadue Tower S2 14T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,72.0,15,average,6144,12350,2.010091145833333,32.84148152802561,-0.0030180265370427,0.8414264147168657,-32.883971271156724,298.0629840968621,0.0112450290333562,0.0459212794460918,-298.1139165597233,195.09752837185047,-0.0939410972505245,7.356217853146709,-194.90416925404463
Olimpia Splendid ,Sherpa Aquadue Tower S2 14,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,71.0,19,average,10600,21200,2.0,212.75171358496056,0.0126503777493747,0.0303375396938772,-212.7759499353314,212.77174813655736,0.023096300517896,-0.547089134637488,-212.8107762461134,34.0619456118006,-0.0801648777022066,6.682168413674258,-33.88523155266845
Olimpia Splendid ,Sherpa Aquadue Tower S2 16,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,72.0,19,average,5864,11670,1.9901091405184173,150.55441804965443,-0.0031218803993873,0.87830331228487,-150.598301845932,-1088.0537113678824,0.0098909393063582,0.1452238634338099,1088.0068057064002,144.28650543118792,-0.0664535788798039,6.155072036832464,-144.0977855339914
Olimpia Splendid ,Sherpa Aquadue Tower S2 12T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,70.0,15,average,5591,11070,1.9799678054015384,83.92392979942085,-0.0007292147107912,0.7380413376549673,-83.9605829997426,-46.273998707290815,0.0142697258744793,-0.0890883569697913,46.22690875680304,-106.06048314578835,-0.1146472327797121,8.196771236395723,106.25597665736656
Olimpia Splendid ,Sherpa Aquadue Tower S2 12,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,69.0,19,average,5381,10870,2.020070618844081,70.59934458370863,7.806729273570527e-06,0.7088459247978517,-70.64023257132334,184.33589711320104,0.013711593982989,-0.042233785420753,-184.38132516818808,4.076217406316844,-0.0941813889922516,7.248929214064,-3.918415730938821
Olimpia Splendid ,Sherpa Aquadue Tower S2 E 6,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,1.55,41.0,62.0,15,average,2655,5310,2.0,-71.53914214132587,-0.0012060354101969,0.7734569631948431,71.49693514339215,-43.125023365760384,0.0132502776571248,-0.041521936304936,43.07705351718157,-67.0061284239592,-0.1142993027573725,8.189535375047909,67.1738436064564
Olimpia Splendid ,Sherpa Aquadue Tower S2 16T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,72.0,15,average,6456,13170,2.0399628252788102,-71.5460472612364,-0.0033221337396213,0.8626327388879745,71.50286161419181,545.6858500801517,0.0092063631301725,0.1510396588469768,-545.7371451172477,-62.5414024213394,-0.0737954791556667,6.544159066678153,62.74641962897609
Olimpia Splendid ,Sherpa Aquadue Tower S2 E 4,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,1.55,41.0,61.0,29,average,2655,5310,2.0,212.7430108919992,0.0002936898385882,0.7083606897184502,-212.7849793077128,-7.377889150227812,0.0135882959696352,-0.05817128810401,7.329617122312861,-71.44847193530865,-0.1145167533331354,8.196267398285395,71.61604353930153
Olimpia Splendid ,Sherpa Aquadue Tower S2 E 8,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,3.9,41.0,63.0,14,average,3470,7010,2.0201729106628243,221.6140736774041,-0.0076692947493772,1.0480939395013125,-221.6636590757818,127.38380338285803,0.0109509942738709,0.0695332111675897,-127.4326188441383,208.39347589842816,-0.1282668716199917,8.658099035756669,-208.26888315799988
Olimpia Splendid ,Sherpa Aquadue Tower S2 E 10,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,3.9,41.0,65.0,14,average,3470,7010,2.0201729106628243,208.3380025636525,-0.0076692715623828,1.048093177393939,-208.3875879583395,-270.58037551586034,0.0109509655256144,0.0695344688422233,270.53156005389815,212.83577918998697,-0.1282664908825461,8.65808405058996,-212.71118578970345
Olimpia Splendid ,Sherpa Aquadue S2 14T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,72.0,15,average,6144,12350,2.010091145833333,-36.00963135099142,-0.0030179843820812,0.8414247012025066,35.96714158976756,-160.08086682976307,0.0112450847389273,0.0459187755435052,160.02993428438174,141.791359899913,-0.093940999894955,7.356214242928151,-141.5980002041868
Olimpia Splendid ,Sherpa Aquadue S2 E 8,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,3.9,41.0,63.0,14,average,3470,7010,2.0201729106628243,212.73933383046463,-0.0076691800278383,1.0480900361594303,-212.78891914937725,-43.12542637128786,0.0109510158315458,0.0695320624638659,43.076611355836434,-142.5484572718027,-0.1282663809218406,8.658080875826,142.6730504847693
Olimpia Splendid ,Sherpa Aquadue S2 14,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,71.0,19,average,6100,12200,2.0,106.13488166361162,-0.0001543318444066,0.7178389103893261,-106.1759627180221,246.88556175640372,0.011761298958628,0.0329243975451244,-246.93446501289117,28.509491257682544,-0.0801648374698498,6.682166894194881,-28.332777159403356
Olimpia Splendid ,Sherpa Aquadue S2 16,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,72.0,19,average,5864,11670,1.9901091405184173,-204.80338452460435,-0.0031219105781566,0.8783045307013717,204.75950066483688,42.177546682309625,0.0098908594815796,0.1452270822834259,-42.22445271757594,-73.6541808741564,-0.0664535134846098,6.155069725391432,73.8429008064783
Olimpia Splendid ,Sherpa Aquadue S2 12,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,69.0,19,average,5381,10870,2.020070618844081,70.59934458370861,7.806729265613351e-06,0.7088459247980733,-70.6402325713233,-375.1811464341487,0.0137115605863082,-0.042232790970129,375.1357186807513,-31.46124358784779,-0.0941813108063586,7.248926354470278,31.61904533766036
Olimpia Splendid ,Sherpa Aquadue S2 12T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,70.0,15,average,5591,11070,1.9799678054015384,132.7679049525388,-0.000728861356747,0.7380268254196913,-132.8045577942442,-108.2243564711383,0.0142696984914563,-0.0890873787388054,108.17726648059964,212.86940760695148,-0.1146472290690558,8.19677304244537,-212.67391415512856
Olimpia Splendid ,Sherpa Aquadue S2 16T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,72.0,15,average,6456,13170,2.0399628252788102,11.18634383093663,-0.0033220362182235,0.8626296254917818,-11.22952929478475,-162.3119083473892,0.0092062741607441,0.1510438122904399,162.26061316505744,-0.351676494488828,-0.0737952891741802,6.5441520826745725,0.5566938406483217
Olimpia Splendid ,Sherpa Aquadue S2 E 4,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,1.55,41.0,61.0,29,average,2655,5310,2.0,212.74300999727475,0.000291900463635,0.7084199598831473,-212.7849802024456,176.73618217527957,0.0135883605673013,-0.0581733429865262,-176.78445421570913,106.240457087193,-0.1145163133765994,8.196250892961944,-106.07288606084204
Olimpia Splendid ,Sherpa Aquadue S2 E 6,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,1.55,41.0,62.0,15,average,2655,5310,2.0,-80.41557766256588,-0.001952425227698,0.804667418264826,80.37420520140856,260.51344996848246,0.0132503290754654,-0.04152367704697,-260.56142003443466,212.85567104203056,-0.1142992974434704,8.189533884869656,-212.6879560199066
Olimpia Splendid ,Sherpa S2 E 4,2021-12-10,Outdoor Air/Water,Regulated,1.0,R32,1.55,41.0,61.0,29,average,2655,5310,2.0,-71.54540299637874,0.0002916789446108,0.708432347198241,71.50343315401616,-355.8822276425611,0.0135883113470542,-0.0581716344204885,355.83395537437417,-72.55900739121425,-0.1145163101584021,8.196250780295815,72.72657806818856
Olimpia Splendid ,Sherpa Tower S2 14T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,72.0,15,average,6144,12350,2.010091145833333,8.687427433668649,-0.0030180485337347,0.8414272280532586,-8.72991720590703,184.33315484021557,0.0112450568847093,0.0459202333889438,-184.38408772715871,-2.57951163490296,-0.0939414629879408,7.356231678351746,2.772870538204834
Olimpia Splendid ,Sherpa Tower S2 16,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,72.0,19,average,5864,11670,1.9901091405184173,-178.149918963708,-0.0031217642387163,0.8782995363284627,178.10603527332066,375.8941297187491,0.0098908794355147,0.1452262477275555,-375.9410356678012,-73.65424737782193,-0.0664536930770975,6.155076515033265,73.84296716217736
Olimpia Splendid ,Sherpa Tower S2 16T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,72.0,15,average,6456,13170,2.0399628252788102,-36.009986552761255,-0.0033220382534373,0.8626296603084855,35.966801118387814,45.8299532124628,0.0092062939315914,0.1510426832555687,-45.88124842081888,-142.49962283074888,-0.0737956359900191,6.544165114909368,142.70463944114775
Olimpia Splendid ,Sherpa Tower S2 14,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,3.9,46.0,71.0,19,average,6100,12200,2.0,212.7434476889281,-0.0001542470026502,0.7178352508188109,-212.7845295898677,241.19907057847576,0.0117612259720674,0.0329268219973173,-241.2479737925717,-38.1199932968077,-0.0801648123659977,6.682165975664578,38.29670740672305
Olimpia Splendid ,Sherpa Tower S2 12T,2021-12-10,Outdoor Air/Water,Regulated,1.0,R410A,4.2,46.0,70.0,15,average,5591,11070,1.9799678054015384,-71.54270623907829,-0.0007282031493641,0.7380051843100016,71.50605376106002,-355.88163719432947,0.0142697333424812,-0.0890876283293731,355.83454709943646,-106.97230433928485,-0.114647271922956,8.196772789248865,107.167797524615
