manufacturers,models,titel,dates,types,refrigerants,mass_of_refrigerants,spl_indoor_l,spl_outdoor_l,eta_l,p_rated_l,scop_l,t_biv,tol,p_th_minus7_l,cop_minus7_l,p_el_minus7_l,p_th_2_l,cop_2_l,p_el_2_l,p_th_7_l,cop_7_l,p_el_7_l,p_th_12_l,cop_12_l,p_el_12_l,p_th_tbiv_l,cop_tbiv_l,p_el_tbiv_l,p_th_tol_l,cop_tol_l,p_el_tol_l,rated_airflows_l,wtols,poffs,ptos,psbs,pcks,supp_energy_types,p_sups_l,p_design_cools_l,seers_l,pdcs_35_l,eer_35_l,p_el_35_l,pdcs_30_l,eer_30_l,p_el_30_l,pdcs_25_l,eer_25_l,p_el_25_l,pdcs_20_l,eer_20_l,p_el_20_l,spl_indoor_h,spl_outdoor_h,eta_h,p_rated_h,p_th_minus7_h,cop_minus7_h,p_el_minus7_h,p_th_2_h,cop_2_h,p_el_2_h,p_th_7_h,cop_7_h,p_el_7_h,p_th_12_h,cop_12_h,p_el_12_h,p_th_tbiv_h,cop_tbiv_h,p_el_tbiv_h,p_th_tol_h,cop_tol_h,p_el_tol_h,rated_airflows_h,p_sups_h,p_design_cools_h,seers_h,pdcs_35_h,eer_35_h,p_el_35_h,pdcs_30_h,eer_30_h,p_el_30_h,pdcs_25_h,eer_25_h,p_el_25_h,pdcs_20_h,eer_20_h,p_el_20_h,p_el_minus7_l_n,p_el_2_l_n,p_el_7_l_n,p_el_12_l_n,p_el_tbiv_l_n,p_el_tol_l_n,p_el_35_l_n,p_el_30_l_n,p_el_25_l_n,p_el_20_l_n,p_el_minus7_h_n,p_el_2_h_n,p_el_7_h_n,p_el_12_h_n,p_el_tbiv_h_n,p_el_tol_h_n,p_el_35_h_n,p_el_30_h_n,p_el_25_h_n,p_el_20_h_n,Subtype,Group,p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-]
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW-6,8,10 SP AR",WLW166i-8 SP AR E,10.06.2022,Outdoor Air/Water,R32,"1,300 kg",45.0,59,185.0,8.0,4.71,-5.0,-10.0,6080,2.82,2156,4390,4.82,911,2850,6.33,450,3460,8.51,407,6540,3.05,2144,5550,2.51,2211,,60.0,11.0,0.0,11.0,0.0,1,2.45,,,,,,,,,,,,,,,45.0,59,126.0,7.0,5100,1.86,2742,3870,3.24,1194,2600,4.41,590,3180,5.82,546,5780,2.14,2701,2650,1.4,1893,,4.4,,,,,,,,,,,,,,,0.7862873814733771,0.3322392414296134,0.1641137855579868,0.1484318016046681,0.7819110138584975,0.8063457330415755,,,,,1.0,0.4354485776805251,0.2151714077315827,0.199124726477024,0.9850474106491612,0.6903719912472648,,,,,Regulated,1.0,29.083636520034382,0.010866111883351081,0.08893879434978887,-29.13177401961469,212.84630331968197,-0.12061554971585983,8.355573388958609,-212.69863583285587,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-11 AR and IR,Buderus Logatherm WLW196i-11 ARB,18.07.2017,Outdoor Air/Water,R410A,"3,300 kg",41.0,53,178.0,9.97,4.52,-10.0,-10.0,9530,2.95,3231,5480,4.04,1356,3680,6.71,548,3110,7.94,392,9970,2.59,3849,9970,2.59,3849,,60.0,20.0,20.0,20.0,0.0,0,0.0,,,,,,,,,,,,,,,41.0,53,140.0,9.33,8410,2.21,3805,4740,3.58,1324,5120,4.54,1128,6100,5.66,1078,9330,1.84,5071,9330,1.84,5071,,0.0,,,,,,,,,,,,,,,0.8491458607095926,0.3563731931668857,0.1440210249671485,0.1030223390275952,1.0115637319316688,1.0115637319316688,,,,,1.0,0.3479632063074901,0.2964520367936925,0.283311432325887,1.332720105124836,1.332720105124836,,,,,Regulated,1.0,-71.5631591031802,0.005586496631150859,0.2695665459137631,71.50390309060184,137.33809857299008,-0.09077041989478517,7.29743201263734,-137.18765545722826,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-11 AR and IR,Buderus Logatherm WLW196i-11 ARE,18.07.2017,Outdoor Air/Water,R410A,"3,300 kg",41.0,53,178.0,9.97,4.52,-10.0,-10.0,9530,2.95,3231,5480,4.04,1356,3680,6.71,548,3110,7.94,392,9970,2.59,3849,9970,2.59,3849,,60.0,20.0,20.0,20.0,0.0,1,0.0,,,,,,,,,,,,,,,41.0,53,140.0,9.33,8410,2.21,3805,4740,3.58,1324,5120,4.54,1128,6100,5.66,1078,9330,1.84,5071,9330,1.84,5071,,0.0,,,,,,,,,,,,,,,0.8491458607095926,0.3563731931668857,0.1440210249671485,0.1030223390275952,1.0115637319316688,1.0115637319316688,,,,,1.0,0.3479632063074901,0.2964520367936925,0.283311432325887,1.332720105124836,1.332720105124836,,,,,Regulated,1.0,-71.5631591031802,0.005586496631150859,0.2695665459137631,71.50390309060184,137.33809857299008,-0.09077041989478517,7.29743201263734,-137.18765545722826,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-11 AR and IR,Buderus Logatherm WLW196i-11 ARTP120,18.07.2017,Outdoor Air/Water,R410A,"3,300 kg",49.0,53,170.0,9.97,4.31,-10.0,-10.0,9530,2.89,3298,5480,3.88,1412,3680,6.3,584,3110,7.35,423,9970,2.54,3925,9970,2.54,3925,,60.0,20.0,20.0,20.0,0.0,1,0.0,,,,,,,,,,,,,,,49.0,53,137.0,9.26,8410,2.18,3858,4740,3.5,1354,5120,4.42,1158,6100,5.51,1107,9330,1.82,5126,9330,1.82,5126,,0.0,,,,,,,,,,,,,,,0.8548470710212546,0.365992742353551,0.1513737687921202,0.1096423017107309,1.0173665111456711,1.0173665111456711,,,,,1.0,0.3509590461378953,0.3001555209953344,0.2869362363919129,1.3286677034733023,1.3286677034733023,,,,,Regulated,1.0,-115.15580943717683,0.005197305338279659,0.2897210141591715,115.09663531274228,70.70036944117864,-0.07904508703753148,6.720606175880149,-70.55742207007675,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-11 AR and IR,Buderus Logatherm WLW196i-11 IRTP120,18.07.2017,Outdoor Air/Water,R410A,"3,300 kg",50.0,37,170.0,9.97,4.32,-10.0,-10.0,9140,2.88,3174,5480,3.89,1409,3540,6.3,562,3110,7.35,423,9970,2.54,3925,9970,2.54,3925,,60.0,23.0,23.0,23.0,12.0,1,0.0,,,,,,,,,,,,,,,50.0,37,136.0,9.33,8410,2.18,3858,4740,3.5,1354,5120,4.41,1161,6100,5.47,1115,9330,1.82,5126,9330,1.82,5126,,0.0,,,,,,,,,,,,,,,0.8227060653188181,0.3652151373768792,0.1456713322965267,0.1096423017107309,1.0173665111456711,1.0173665111456711,,,,,1.0,0.3509590461378953,0.3009331259720062,0.2890098496630378,1.3286677034733023,1.3286677034733023,,,,,Regulated,1.0,212.7628678560228,0.006453475999857008,0.23867205551512732,-212.81932236219498,-320.20918941362925,-0.07945840776861124,6.732313276243015,320.3510664797916,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-14 AR and IR,Buderus Logatherm WLW196i-14 ARB,18.07.2017,Outdoor Air/Water,R410A,"4,000 kg",41.0,53,191.0,12.0,4.84,-10.0,-10.0,11360,2.87,3958,6840,4.84,1413,4210,6.41,657,3030,7.31,415,12260,2.43,5045,12260,2.43,5045,,60.0,24.0,41.0,24.0,11.0,0,0.0,,,,,,,,,,,,,,,41.0,53,141.0,10.0,9510,2.25,4227,5600,3.64,1538,5070,4.49,1129,6010,5.79,1038,10110,1.9,5321,10110,1.9,5321,,0.0,,,,,,,,,,,,,,,0.9363614856872486,0.3342796309439318,0.1554293825408091,0.0981783770995978,1.1935178613674,1.1935178613674,,,,,1.0,0.363851431275136,0.267092500591436,0.2455642299503193,1.2588123964986988,1.2588123964986988,,,,,Regulated,1.0,824.6463992986313,0.0032059468019096675,0.36624551904079466,-824.7126962917168,177.30005692003203,-0.08922514503673401,7.292376619148208,-177.16441769959167,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-14 AR and IR,Buderus Logatherm WLW196i-14 ARE,18.07.2017,Outdoor Air/Water,R410A,"4,000 kg",41.0,53,191.0,12.0,4.84,-10.0,-10.0,11360,2.87,3958,6840,4.84,1413,4210,6.41,657,3030,7.31,415,12260,2.43,5045,12260,2.43,5045,,60.0,24.0,41.0,24.0,11.0,1,0.0,,,,,,,,,,,,,,,41.0,53,141.0,10.0,9510,2.25,4227,5600,3.64,1538,5070,4.49,1129,6010,5.79,1038,10110,1.9,5321,10110,1.9,5321,,0.0,,,,,,,,,,,,,,,0.9363614856872486,0.3342796309439318,0.1554293825408091,0.0981783770995978,1.1935178613674,1.1935178613674,,,,,1.0,0.363851431275136,0.267092500591436,0.2455642299503193,1.2588123964986988,1.2588123964986988,,,,,Regulated,1.0,824.6463992986313,0.0032059468019096675,0.36624551904079466,-824.7126962917168,177.30005692003203,-0.08922514503673401,7.292376619148208,-177.16441769959167,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-14 AR and IR,Buderus Logatherm WLW196i-14 ARTP120,18.07.2017,Outdoor Air/Water,R410A,"4,000 kg",49.0,53,183.0,12.0,4.64,-10.0,-10.0,11360,2.82,4028,6840,4.64,1474,4210,6.02,699,3030,6.87,441,12260,2.4,5108,12260,2.4,5108,,60.0,24.0,41.0,24.0,11.0,1,0.0,,,,,,,,,,,,,,,49.0,53,138.0,10.0,9510,2.22,4284,5600,3.56,1573,5070,4.36,1163,6010,5.58,1077,10110,1.88,5378,10110,1.88,5378,,0.0,,,,,,,,,,,,,,,0.9402427637721756,0.3440709617180205,0.1631652661064425,0.1029411764705882,1.19234360410831,1.19234360410831,,,,,1.0,0.3671802054154995,0.2714752567693744,0.2514005602240896,1.2553688141923436,1.2553688141923436,,,,,Regulated,1.0,159.93863129656393,0.002890878179722164,0.3836116546899998,-160.00466014406115,177.30571970481293,-0.07972194709928503,6.80052429003088,-177.17752925309,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-14 AR and IR,Buderus Logatherm WLW196i-14 IRB,18.07.2017,Outdoor Air/Water,R410A,"4,000 kg",51.0,37,194.0,12.13,4.92,-10.0,-10.0,10890,2.98,3654,6780,4.91,1381,4050,6.33,640,3000,7.6,395,12130,2.56,4738,12130,2.56,4738,,60.0,22.0,23.0,22.0,0.0,0,0.0,,,,,,,,,,,,,,,51.0,37,140.0,10.0,8440,2.25,3751,5450,3.56,1531,4980,4.44,1122,5930,5.76,1030,10000,1.88,5319,10000,1.88,5319,,0.0,,,,,,,,,,,,,,,0.974140229272194,0.3681684884030925,0.1706211676886163,0.1053052519328179,1.263129832044788,1.263129832044788,,,,,1.0,0.4081578245801119,0.2991202346041056,0.2745934417488669,1.41802186083711,1.41802186083711,,,,,Regulated,1.0,-37.17872399713761,0.0020199900501633315,0.4453917023382755,37.113749938928926,-71.46652570851941,-0.09881259722823614,7.673465539785512,71.59566087293997,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-14 AR and IR,Buderus Logatherm WLW196i-14 IRE,18.07.2017,Outdoor Air/Water,R410A,"4,000 kg",51.0,37,194.0,12.13,4.92,-10.0,-10.0,10890,2.98,3654,6780,4.91,1381,4050,6.33,640,3000,7.6,395,12130,2.56,4738,12130,2.56,4738,,60.0,22.0,23.0,22.0,0.0,1,0.0,,,,,,,,,,,,,,,51.0,37,140.0,10.0,8440,2.25,3751,5450,3.56,1531,4980,4.44,1122,5930,5.76,1030,10000,1.88,5319,10000,1.88,5319,,0.0,,,,,,,,,,,,,,,0.974140229272194,0.3681684884030925,0.1706211676886163,0.1053052519328179,1.263129832044788,1.263129832044788,,,,,1.0,0.4081578245801119,0.2991202346041056,0.2745934417488669,1.41802186083711,1.41802186083711,,,,,Regulated,1.0,-37.17872399713761,0.0020199900501633315,0.4453917023382755,37.113749938928926,-71.46652570851941,-0.09881259722823614,7.673465539785512,71.59566087293997,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW196i-14 AR and IR,Buderus Logatherm WLW196i-14 IRTP120,18.07.2017,Outdoor Air/Water,R410A,"4,000 kg",51.0,37,185.0,12.13,4.7,-10.0,-10.0,10890,2.92,3729,6780,4.69,1446,4050,5.96,680,3000,7.04,426,12130,2.52,4813,12130,2.52,4813,,60.0,22.0,23.0,22.0,0.0,1,0.0,,,,,,,,,,,,,,,51.0,37,136.0,10.0,8440,2.22,3802,5450,3.48,1566,4980,4.32,1153,5930,5.57,1065,10000,1.86,5376,10000,1.86,5376,,0.0,,,,,,,,,,,,,,,0.9807995791688584,0.380326144134666,0.1788532351394003,0.1120462914255654,1.2659126775381375,1.2659126775381375,,,,,1.0,0.4118884797475013,0.3032614413466596,0.2801157285639137,1.4139926354550236,1.4139926354550236,,,,,Regulated,1.0,-227.93983722836398,0.0015479280409708446,0.4700390940241919,227.87500865965467,212.83038535834783,-0.08724728521131805,7.097572848713874,-212.70851386098957,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Hybrid-Set WLW196i-6 A H,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",24.0,47,169.0,5.39,4.31,-10.0,-10.0,4550,2.96,1537,2630,4.34,606,1750,5.24,334,1360,6.25,218,5390,2.56,2105,5390,2.56,2105,,62.0,7.0,6.0,17.0,0.0,2,0.0,,,,,,,,,,,,,,,24.0,47,133.0,6.25,5530,2.02,2738,3530,3.31,1066,2130,4.55,468,2540,6.41,396,5530,2.02,2738,4610,1.93,2389,,1.6,,,,,,,,,,,,,,,0.5613586559532505,0.2213294375456537,0.1219868517165814,0.0796201607012417,0.7688093498904309,0.7688093498904309,,,,,1.0,0.3893352812271731,0.1709276844411979,0.1446311176040906,1.0,0.8725346968590212,,,,,Regulated,1.0,-71.55174249267564,0.02117866857636568,-0.3844107919286671,71.51539862446859,177.2941347279593,-0.06033423835065483,5.942790637951592,-177.14664964421746,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i-6 ARB,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",29.0,47,202.0,5.43,5.13,-10.0,-10.0,4910,3.08,1594,2920,5.0,584,1840,6.99,263,1330,8.38,159,5430,2.64,2057,5430,2.64,2057,,60.0,22.0,22.0,22.0,4.0,0,0.0,,,,,,,,,,,,,,,29.0,47,143.0,4.56,4260,2.24,1902,2570,3.66,702,2110,4.68,451,2560,6.14,417,4560,1.89,2413,4560,1.89,2413,,0.0,,,,,,,,,,,,,,,0.8380651945320715,0.3070452155625657,0.1382754994742376,0.083596214511041,1.0814931650893795,1.0814931650893795,,,,,1.0,0.3690851735015772,0.2371188222923238,0.2192429022082019,1.2686645636172451,1.2686645636172451,,,,,Regulated,1.0,264.22109703441316,0.007819074084895506,0.17351949305842695,-264.27956764183455,146.22476095711878,-0.11303379878793282,8.392053192501814,-146.07769421176167,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i-6 ARE,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",29.0,47,202.0,5.43,5.13,-10.0,-10.0,4910,3.08,1594,2920,5.0,584,1840,6.99,263,1330,8.38,159,5430,2.64,2057,5430,2.64,2057,,60.0,22.0,22.0,22.0,4.0,1,0.0,,,,,,,,,,,,,,,29.0,47,143.0,4.56,4260,2.24,1902,2570,3.66,702,2110,4.68,451,2560,6.14,417,4560,1.89,2413,4560,1.89,2413,,0.0,,,,,,,,,,,,,,,0.8380651945320715,0.3070452155625657,0.1382754994742376,0.083596214511041,1.0814931650893795,1.0814931650893795,,,,,1.0,0.3690851735015772,0.2371188222923238,0.2192429022082019,1.2686645636172451,1.2686645636172451,,,,,Regulated,1.0,264.22109703441316,0.007819074084895506,0.17351949305842695,-264.27956764183455,146.22476095711878,-0.11303379878793282,8.392053192501814,-146.07769421176167,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i-6 ARTP120 ,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",49.0,47,189.0,5.43,4.81,-10.0,-10.0,4900,2.99,1639,2920,4.74,616,1840,6.41,287,1330,7.37,180,5430,2.58,2105,5430,2.58,2105,,60.0,22.0,22.0,22.0,4.0,1,0.0,,,,,,,,,,,,,,,49.0,47,137.0,4.56,4260,2.21,1928,2570,3.55,724,2110,4.47,472,2560,5.82,440,4560,1.87,2439,4560,1.87,2439,,0.0,,,,,,,,,,,,,,,0.850103734439834,0.3195020746887966,0.1488589211618257,0.0933609958506224,1.091804979253112,1.091804979253112,,,,,1.0,0.3755186721991701,0.2448132780082987,0.2282157676348547,1.2650414937759336,1.2650414937759336,,,,,Regulated,1.0,105.57948956581217,0.007201541055529577,0.2053950524651134,-105.63805977624781,101.79168614978325,-0.09491581708372097,7.498508006589675,-101.66047956222287,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i-6 IRB,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",48.0,36,184.0,5.18,4.68,-10.0,-10.0,4670,2.95,1583,2810,4.26,660,1840,6.99,263,1330,8.06,165,5180,2.64,1962,5180,2.64,1962,,60.0,22.0,22.0,22.0,4.0,0,0.0,,,,,,,,,,,,,,,48.0,36,140.0,4.2,3860,2.24,1723,2380,3.66,650,2110,4.43,476,2560,5.56,460,4200,1.89,2222,4200,1.89,2222,,0.0,,,,,,,,,,,,,,,0.91874637260592,0.3830528148578062,0.1526407428903076,0.0957632037144515,1.1387115496227511,1.1387115496227511,,,,,1.0,0.3772489843296576,0.2762623331398723,0.2669762042948346,1.289611143354614,1.289611143354614,,,,,Regulated,1.0,-59.22609264018156,0.0029764180931147874,0.39708600125952886,59.164049451036185,141.77771490117772,-0.10058412208868718,7.728677865401993,-141.63552889648633,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i-6 IRE,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",48.0,36,184.0,5.18,4.68,-10.0,-10.0,4670,2.95,1583,2810,4.26,660,1840,6.99,263,1330,8.06,165,5180,2.64,1962,5180,2.64,1962,,60.0,22.0,22.0,22.0,4.0,1,0.0,,,,,,,,,,,,,,,48.0,36,140.0,4.2,3860,2.24,1723,2380,3.66,650,2110,4.43,476,2560,5.56,460,4200,1.89,2222,4200,1.89,2222,,0.0,,,,,,,,,,,,,,,0.91874637260592,0.3830528148578062,0.1526407428903076,0.0957632037144515,1.1387115496227511,1.1387115496227511,,,,,1.0,0.3772489843296576,0.2762623331398723,0.2669762042948346,1.289611143354614,1.289611143354614,,,,,Regulated,1.0,-59.22609264018156,0.0029764180931147874,0.39708600125952886,59.164049451036185,141.77771490117772,-0.10058412208868718,7.728677865401993,-141.63552889648633,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i-6 IRTP120,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",48.0,36,173.0,5.17,4.41,-10.0,-10.0,4670,2.87,1627,2810,5.33,527,1840,6.4,288,1330,7.13,187,5180,2.58,2008,5180,2.58,2008,,60.0,22.0,22.0,22.0,0.0,1,0.0,,,,,,,,,,,,,,,48.0,36,134.0,4.2,3860,2.21,1747,2380,3.56,669,2110,4.26,495,2560,5.35,479,4200,1.88,2234,4200,1.88,2234,,0.0,,,,,,,,,,,,,,,0.931310818546079,0.3016599885518031,0.1648540354894104,0.1070406410990269,1.1493989696622782,1.1493989696622782,,,,,1.0,0.3829421866056096,0.2833428734974241,0.2741843159702347,1.2787635947338294,1.2787635947338294,,,,,Regulated,1.0,99.03326529354949,0.004726015207043752,0.3033365700200557,-99.09885125799832,-213.61934296571627,-0.1072173687898854,7.958602949050475,213.72384146643049,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i.2-4 ARB S+,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",29.0,50,196.0,4.76,4.98,-10.0,-10.0,4270,3.11,1373,2510,4.96,506,1510,6.4,236,1270,7.53,169,4760,2.68,1776,4760,2.68,1776,,60.0,17.0,22.0,17.0,0.0,0,0.0,,,,,,,,,,,,,,,29.0,50,133.0,4.49,3930,2.11,1863,2410,3.36,717,2060,4.41,467,2450,5.76,425,4490,1.82,2467,4490,1.82,2467,,0.0,,,,,,,,,,,,,,,0.736983360171766,0.2716049382716049,0.1266774020397209,0.0907139023081052,0.9533011272141708,0.9533011272141708,,,,,1.0,0.3848631239935587,0.2506709608158883,0.2281266774020397,1.324208266237252,1.324208266237252,,,,,Regulated,1.0,184.33368091632036,0.013020062713569052,-0.04068410233850678,-184.38358305442335,70.69090881604677,-0.11316235004843189,8.186355796224545,-70.57416594973553,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i.2-4 ARE S+,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",29.0,50,196.0,4.76,4.98,-10.0,-10.0,4270,3.11,1373,2510,4.96,506,1510,6.4,236,1270,7.53,169,4760,2.68,1776,4760,2.68,1776,,60.0,17.0,22.0,17.0,0.0,1,0.0,,,,,,,,,,,,,,,29.0,50,133.0,4.49,3930,2.11,1863,2410,3.36,717,2060,4.41,467,2450,5.76,425,4490,1.82,2467,4490,1.82,2467,,0.0,,,,,,,,,,,,,,,0.736983360171766,0.2716049382716049,0.1266774020397209,0.0907139023081052,0.9533011272141708,0.9533011272141708,,,,,1.0,0.3848631239935587,0.2506709608158883,0.2281266774020397,1.324208266237252,1.324208266237252,,,,,Regulated,1.0,184.33368091632036,0.013020062713569052,-0.04068410233850678,-184.38358305442335,70.69090881604677,-0.11316235004843189,8.186355796224545,-70.57416594973553,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-6 AR and IR, Buderus Logatherm WLW196i.2-4 AR",Buderus Logatherm WLW196i.2-4 ARTP120 S+,18.07.2017,Outdoor Air/Water,R410A,"1,750 kg",49.0,50,183.0,4.76,4.66,-10.0,-10.0,4270,3.02,1414,2510,4.7,534,1510,5.85,258,1270,6.67,190,4760,2.62,1817,4760,2.62,1817,,60.0,17.0,22.0,17.0,0.0,1,0.0,,,,,,,,,,,,,,,49.0,50,127.0,4.49,3940,2.08,1894,2410,3.26,739,2060,4.21,489,2450,5.47,448,4490,1.8,2494,4490,1.8,2494,,0.0,,,,,,,,,,,,,,,0.7465681098204857,0.2819429778247096,0.1362196409714889,0.1003167898627244,0.9593453009503696,0.9593453009503696,,,,,1.0,0.3901795142555438,0.2581837381203801,0.2365364308342133,1.3167898627243928,1.3167898627243928,,,,,Regulated,1.0,268.05715087034736,0.012522575864312052,-0.01484845247383161,-268.10710235295784,-246.9348295781909,-0.09649140274453899,7.360861891218112,247.03869530540135,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-8 AR and IR, Buderus Logatherm WLW196i.2-6 AR",Buderus Hybrid-Set WLW196i-6 A H S+,18.07.2017,Outdoor Air/Water,R410A,"2,350 kg",24.0,50,182.0,6.2,4.61,-10.0,-10.0,5460,2.92,1870,3290,4.6,715,2009,6.01,334,1550,6.99,222,5760,2.57,2241,5760,2.57,2241,,62.0,7.0,4.0,17.0,0.0,2,0.0,,,,,,,,,,,,,,,24.0,50,129.0,5.9,5070,2.12,2392,2950,3.26,905,2550,4.24,601,3060,5.54,552,5070,2.12,2392,5380,1.84,2924,,0.0,,,,,,,,,,,,,,,0.7817725752508361,0.2989130434782608,0.1396321070234113,0.0928093645484949,0.9368729096989966,0.9368729096989966,,,,,1.0,0.3783444816053511,0.2512541806020067,0.2307692307692307,1.0,1.2224080267558528,,,,,Regulated,1.0,247.19800439376786,0.010429994549362045,0.06964872837080834,-247.25125426646616,90.67856898575536,-0.09503224816239678,7.316622220951333,-90.56139434447832,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-8 AR and IR, Buderus Logatherm WLW196i.2-6 AR",Buderus Hybrid-Set WLW196i-8 A H,18.07.2017,Outdoor Air/Water,R410A,"2,350 kg",24.0,48,172.0,7.6,4.38,-10.0,-10.0,6440,3.02,2132,3770,4.06,929,2460,5.99,411,1970,7.26,271,7250,2.56,2832,7250,2.56,2832,,62.0,7.0,5.0,17.0,0.0,2,0.0,,,,,,,,,,,,,,,24.0,48,132.0,6.5,5790,2.17,2668,3430,3.29,1043,2620,4.47,586,3230,5.8,557,5790,2.17,2668,2260,1.68,1345,,4.24,,,,,,,,,,,,,,,0.7991004497751124,0.3482008995502249,0.154047976011994,0.1015742128935532,1.0614692653673163,1.0614692653673163,,,,,1.0,0.3909295352323838,0.2196401799100449,0.2087706146926536,1.0,0.5041229385307346,,,,,Regulated,1.0,241.19751323143046,0.008822356233121395,0.1560109473386439,-241.24953852475414,217.2805149873814,-0.08225004399144197,6.847740262067177,-217.14134216110915,,,,,,,,
 Bosch Thermotechnik GmbH (Buderus),"Buderus Logatherm WLW196i-8 AR and IR, Buderus Logatherm WLW196i.2-6 AR",Buderus Logatherm WLW196i-8 ARB,18.07.2017,Outdoor Air/Water,R410A,"2,350 kg",29.0,48,194.0,7.6,4.93,-10.0,-10.0,6750,3.16,2136,4090,4.92,831,2510,6.05,415,1660,7.59,219,7650,2.67,2865,7650,2.67,2865,,60.0,17.0,25.0,17.0,7.0,0,0.0,,,,,,,,,,,,,,,29.0,48,145.0,6.5,5710,2.32,2461,3350,3.67,913,2760,4.65,594,3400,6.19,549,6500,2.03,3202,6500,2.03,3202,,0.0,,,,,,,,,,,,,,,0.8679398618447786,0.3376676147907355,0.168630637952052,0.0889882161722876,1.164160910199106,1.164160910199106,,,,,1.0,0.3709874034945144,0.2413652986590816,0.2230800487606664,1.301097114993905,1.301097114993905,,,,,Regulated,1.0,-143.85478699951173,0.005933554945797707,0.26029890624841295,143.7949971580631,39.59404484460892,-0.08847850419533547,7.373180015609998,-39.45489671703947,,,,,,,,
