Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],Pdesignc,T_outside [°C],T_out [°C],Pdc [kW],EER
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5B / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5AN / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5UK / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-SDC0709J3E5 / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5C / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,35,7,7.00,2.95
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,30,7,5.16,4.00
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,25,7,3.32,5.91
Panasonic Marketing Europe GmbH,WH-ADC0309J3E5ANC / WH-UD09JE5-1,2020-01-08,Outdoor Air/Water,R32,1.27,7.00,20,7,1.47,7.54
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,35,7,5.02,3.14
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,30,7,3.70,4.03
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,25,7,2.70,4.80
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,R32,1.5,5.02,20,7,2.96,6.10
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,35,7,6.08,3.05
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,30,7,4.49,4.07
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,25,7,2.74,4.84
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,R32,1.5,6.08,20,7,3.02,6.34
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,35,7,8.51,3.05
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,30,7,6.28,4.03
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,25,7,3.98,4.58
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,R32,2.5,8.51,20,7,4.23,6.08
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,35,7,7.53,3.15
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,30,7,5.49,3.92
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,25,7,3.56,4.46
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,R32,2.5,7.53,20,7,4.35,6.07
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,35,7,11.48,3.25
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,30,7,8.47,4.31
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,25,7,5.41,4.91
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,20,7,5.53,6.52
Viessmann,AWO-M-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,35,7,11.48,3.25
Viessmann,AWO-M-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,30,7,8.47,4.31
Viessmann,AWO-M-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,25,7,5.41,4.91
Viessmann,AWO-M-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,R32,3.6,11.48,20,7,5.53,6.52
Viessmann,AWO-M-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,35,7,13.80,3.15
Viessmann,AWO-M-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,30,7,10.17,4.36
Viessmann,AWO-M-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,25,7,6.47,5.30
Viessmann,AWO-M-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,20,7,5.53,6.53
Viessmann,AWO-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,35,7,13.80,3.15
Viessmann,AWO-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,30,7,10.17,4.36
Viessmann,AWO-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,25,7,6.47,5.30
Viessmann,AWO-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,R32,4,13.80,20,7,5.53,6.53
