Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group,P_el_n,P_th_max
WPF 10,0.01555301926730343,-1.5380388020902686e-05,3.0771454168297807,-0.015232275287878988,2.463933894029848e-05,0.8955905718115071,0.08423385232763862,-0.0005184372582038657,3.5130027757617137,5.0,3098,9200
WPF 10 cool,0.01555301926730343,-1.5380388020902686e-05,3.0771454168297807,-0.015232275287878988,2.463933894029848e-05,0.8955905718115071,0.08423385232763862,-0.0005184372582038657,3.5130027757617137,5.0,3098,9200
WPC 10,0.01555301926730343,-1.5380388020902686e-05,3.0771454168297807,-0.015232275287878988,2.463933894029848e-05,0.8955905718115071,0.08423385232763862,-0.0005184372582038657,3.5130027757617137,5.0,3098,9200
WPC 10 cool,0.01555301926730343,-1.5380388020902686e-05,3.0771454168297807,-0.015232275287878988,2.463933894029848e-05,0.8955905718115071,0.08423385232763862,-0.0005184372582038657,3.5130027757617137,5.0,3098,9200
"WPF 13 basic, average climates",-0.00570657691906125,-0.019172816193667862,5.102047110724565,0.010897204528513988,0.0330584050154184,-0.07406058384513926,-0.042734142374922346,-0.12955430532329698,8.82049874380056,5.0,2812,11700
WPF 13,0.016967614365199626,0.005290716432310324,2.9298176719273474,-0.016735065948362465,-0.005906495857972914,1.142613864015379,0.08876788547155838,0.028957909017447568,2.3526342776186406,5.0,3934,12100
WPF 13 (cool),0.016967614365199626,0.005290716432310324,2.9298176719273474,-0.016735065948362465,-0.005906495857972914,1.142613864015379,0.08876788547155838,0.028957909017447568,2.3526342776186406,5.0,3934,12100
WPC 13,0.016967614365199626,0.005290716432310324,2.9298176719273474,-0.016735065948362465,-0.005906495857972914,1.142613864015379,0.08876788547155838,0.028957909017447568,2.3526342776186406,5.0,3934,12100
WPC 13 (cool),0.016967614365199626,0.005290716432310324,2.9298176719273474,-0.016735065948362465,-0.005906495857972914,1.142613864015379,0.08876788547155838,0.028957909017447568,2.3526342776186406,5.0,3934,12100
"WPF 16 basic, all climates",-0.005322745508254248,-0.015016990027038648,4.704664266932274,0.010167484302052068,0.032089454539938694,-0.04291315412122782,-0.03801230652458745,-0.11707948347115936,8.138900317157175,5.0,3957,15700
"WPF 16 basic, average climates",-0.005322745508254248,-0.015016990027038648,4.704664266932274,0.010167484302052068,0.032089454539938694,-0.04291315412122782,-0.03801230652458745,-0.11707948347115936,8.138900317157175,5.0,3957,15700
"WPF 16, average climate",-0.005552290038620085,-0.01840811233053737,5.194598485568776,0.008385020109554263,0.025592484243559675,0.17011569735108953,-0.03646346470938649,-0.1098690944375526,8.245622247773843,5.0,3704,15900
"WPF 16 cool, average climate",-0.005552290038620085,-0.01840811233053737,5.194598485568776,0.008385020109554263,0.025592484243559675,0.17011569735108953,-0.03646346470938649,-0.1098690944375526,8.245622247773843,5.0,3704,15900
"WPF 16, average climates",-0.005552290038620085,-0.01840811233053737,5.194598485568776,0.008385020109554263,0.025592484243559675,0.17011569735108953,-0.03646346470938649,-0.1098690944375526,8.245622247773843,5.0,3704,15900
"WPF 16 cool, average climates",-0.005552290038620085,-0.01840811233053737,5.194598485568776,0.008385020109554263,0.025592484243559675,0.17011569735108953,-0.03646346470938649,-0.1098690944375526,8.245622247773843,5.0,3704,15900
WPF 20,-0.00563240895196137,-0.017555377989561086,5.293871097472653,0.009556402076120754,0.029917954753750253,0.028572952958165917,-0.040739430243685336,-0.12511715153182262,8.902240089759323,5.0,4555,20200
WPF 27 HT,-0.007279189710205028,-0.020998519590742087,5.0553121046894605,0.006175001149466828,0.019114684537478378,0.3787139082119081,-0.02986121050965043,-0.08852282634063574,7.30248639224333,5.0,6279,25300
WPF 27,-0.009627119369664858,-0.028026715237901397,5.826236582467675,0.010477023803822316,0.03185274189669899,-0.03448855110460146,-0.0485250024397548,-0.1438728536346225,9.729216852229587,5.0,6057,27000
WPF 35,-0.009582782844311133,-0.02819303921307751,5.758455442589097,0.018635273044013283,0.03564960372057157,-0.1493072669194969,-0.06756714987711726,-0.14988373283049022,9.807488340617954,5.0,7872,34500
WPF 40,-0.005918134151266953,-0.017917165899551488,5.310600499264022,0.0092238336217703,0.02876184556940602,0.06621197960795137,-0.040038921302003955,-0.12199196074355055,8.797359875116515,5.0,9133,40500
WPF 52,-0.0057950323766588095,-0.017820716509106802,5.448604191828932,0.009076440465848523,0.02813518696488722,0.08610675194502962,-0.04061396112830929,-0.12330890168514035,8.982142359375796,5.0,11478,52500
WPF 66,-0.005936464195301319,-0.01822404186448495,5.2115123226270805,0.009058515478129437,0.028208686252084284,0.08411490288829228,-0.0387905926799028,-0.11812516992618029,8.557569790592073,5.0,14545,62800
"WPF 7 basic, average climates",-0.013055104371945209,-0.0318585756628244,5.573927910520258,0.010160142090984701,0.031429932385003856,-0.02426815159193867,-0.047322551241097056,-0.1374512361464386,9.153015171877701,5.0,1689,6800
"WPL 07 ACS classic + HSBB 200 classic,",-0.09127686008282111,-0.020377562959140456,2.820127755012125,-0.04208827571478008,0.011280396893075292,0.28249761740880713,0.14864936628791048,-0.10406379948172309,7.5931703251765335,1.0,1111,3050
"WPL 07 ACS classic + HSBC 200 classic,",-0.09127686008282111,-0.020377562959140456,2.820127755012125,-0.04208827571478008,0.011280396893075292,0.28249761740880713,0.14864936628791048,-0.10406379948172309,7.5931703251765335,1.0,1111,3050
"WPL 09 ACS classic + HSBC 200, HSBC",-0.10044739876923768,-0.026418860709760177,2.76650681045647,-0.04586929069149589,0.003807415103846016,0.4882444655051873,0.1621724513806484,-0.09572866872314452,7.218069407525798,1.0,1509,3400
"WPL 09 ACS classic + HSBB 200 classic,",-0.10044739876923768,-0.026418860709760177,2.76650681045647,-0.04586929069149589,0.003807415103846016,0.4882444655051873,0.1621724513806484,-0.09572866872314452,7.218069407525798,1.0,1509,3400
WPL 09 IKCS classic,-0.09436950580481439,-0.01178736400664495,2.7373357602353185,-0.040744064970312466,0.013323796233493926,0.23487651024512174,0.16024125246838794,-0.09983392438596482,7.648446767128184,1.0,1350,3940
WPL 09 ICS classic,-0.09943948840513854,-0.012549288034384008,2.852265141969126,-0.040458433829635335,0.014013788413619294,0.21909106768169712,0.15367545483916065,-0.10293173682260089,7.822914362649792,1.0,1311,3980
"WPL 13 ACS classic + HSBC 200, HSBC",-0.07815219736354541,-0.01946271088384516,2.863324456402658,-0.038780552575895855,0.011194779052723465,0.2911931957156186,0.13849293376370247,-0.09176103673437927,7.21831036931386,1.0,2076,5100
"WPL 17 ACS classic + HSBC 200, HSBC",-0.10066162736240786,-0.04427069824090521,3.3520399842665833,-0.04520123363862655,-0.003796682314244864,0.7149447804840838,0.14805071067106676,-0.0861026253874509,6.9678502599910574,1.0,2989,5100
"WPL 13 ACS classic + HSBB 200, HSBB",-0.07815219736354541,-0.01946271088384516,2.863324456402658,-0.038780552575895855,0.011194779052723465,0.2911931957156186,0.13849293376370247,-0.09176103673437927,7.21831036931386,1.0,2076,5100
"WPL 17 ACS classic + HSBB 200, HSBB",-0.10066162736240786,-0.04427069824090521,3.3520399842665833,-0.04520123363862655,-0.003796682314244864,0.7149447804840838,0.14805071067106676,-0.0861026253874509,6.9678502599910574,1.0,2989,5100
WPL 15 AS,-0.05445802313000572,-0.001930342613082575,2.0649043899941475,-0.03718382304510695,0.007853725500842821,0.3965593366814313,0.13121206847385875,-0.05285805373868368,5.432753357608745,1.0,2731,7100
WPL 15 ACS,-0.05445802313000572,-0.001930342613082575,2.0649043899941475,-0.03718382304510695,0.007853725500842821,0.3965593366814313,0.13121206847385875,-0.05285805373868368,5.432753357608745,1.0,2731,7100
WPL 17 IKCS classic,-0.08354302809330029,-0.020716639443450365,2.6104435716243835,-0.043002136527537975,0.0016241202267205108,0.567686903218316,0.18176245599073734,-0.06927780489032884,6.212755947798359,1.0,3038,6280
WPL 17 ICS classic,-0.08459343201951869,-0.020388855140748063,2.6388402874717523,-0.04298246175526707,0.0019049751078596302,0.5572234461963459,0.18550360062114057,-0.07208621968788392,6.414951200394894,1.0,3011,6390
WPL 20 A,-0.01556611956575691,0.009737064565305998,2.7894120613056885,-0.025338670461933752,0.018446562476023606,0.1681571828381373,0.15186898101796142,-0.08495813448414051,7.3588944393294735,1.0,2879,10600
WPL 20 AC,-0.01556611956575691,0.009737064565305998,2.7894120613056885,-0.025338670461933752,0.018446562476023606,0.1681571828381373,0.15186898101796142,-0.08495813448414051,7.3588944393294735,1.0,2879,10600
WPL 25 A,-0.05227748773009491,0.0047299432085370135,2.26717802411413,-0.03502144310430612,0.013346862992348272,0.23056941730328817,0.16915530467819823,-0.08120002989786854,7.1029574617719495,1.0,4295,13800
WPL 25 AC,-0.05227748773009491,0.0047299432085370135,2.26717802411413,-0.03502144310430612,0.013346862992348272,0.23056941730328817,0.16915530467819823,-0.08120002989786854,7.1029574617719495,1.0,4295,13800
WPL 25 AS,-0.05515976791373933,0.001078866035131687,2.3801311176313122,-0.035440134709684566,0.013043871319906315,0.24972824277202407,0.16995068581307077,-0.07547339313683676,6.759570490311876,1.0,4305,13800
WPL 25 ACS,-0.05515976791373933,0.001078866035131687,2.3801311176313122,-0.035440134709684566,0.013043871319906315,0.24972824277202407,0.16995068581307077,-0.07547339313683676,6.759570490311876,1.0,4305,13800
WPL-A 05 HK 230 Premium,-0.05238659873884767,-0.0038209120566748632,2.8680559398364807,-0.031630940819763226,0.012717513574470568,0.2756256393978452,0.14221445989007103,-0.08572399007924009,7.431511548400865,1.0,1429,4890
WPL-A 07 HK 230 Premium,-0.08662541355630227,-0.004731100689241056,2.378946322449148,-0.04149193129707325,0.009154763815742357,0.3238481676587429,0.17554002058111345,-0.08353614448406378,7.338414895660983,1.0,2377,7040
THZ 504,-0.106074421370156,-0.04064777650667554,3.2213301520945246,-0.04594392557016748,-0.005815087541885797,0.7846157612180883,0.13230331667496406,-0.07065608912450974,6.2507414552926415,1.0,3051,5870
THZ 5.5 eco,-0.07003216413626982,-0.001376498074706868,2.2850767546183737,-0.03585359433956758,0.013430749550678783,0.2267734793222984,0.11615989614565339,-0.0784555096266934,6.591598506907796,1.0,1870,5540
THZ 5.5 flex,-0.07003216413626982,-0.001376498074706868,2.2850767546183737,-0.035806189715441625,0.013445956204796232,0.22628536707841132,0.11527345457792125,-0.07873984570451588,6.600725105070014,1.0,1870,5540
THZ 5.5 SOL,-0.07003216413626982,-0.001376498074706868,2.2850767546183737,-0.035806189715441625,0.013445956204796232,0.22628536707841132,0.11527345457792125,-0.07873984570451588,6.600725105070014,1.0,1870,5540
THZ 8.5 Flex,-0.106074421370156,-0.04064777650667554,3.2213301520945246,-0.04594392557016748,-0.005815087541885797,0.7846157612180883,0.13230331667496406,-0.07065608912450974,6.2507414552926415,1.0,3051,5870
"TTF 04, average climates",-0.009618048635202683,-0.026728812168969576,5.39559405061674,0.008745944997578182,0.026655878245354783,0.12939669593840086,-0.0408247469673501,-0.11972835612140068,8.537298856058962,5.0,1055,4300
"TTF 04 cool, average climates",-0.009618048635202683,-0.026728812168969576,5.39559405061674,0.008745944997578182,0.026655878245354783,0.12939669593840086,-0.0408247469673501,-0.11972835612140068,8.537298856058962,5.0,1055,4300
"TTC 04, average climates",-0.009618048635202683,-0.026728812168969576,5.39559405061674,0.008745944997578182,0.026655878245354783,0.12939669593840086,-0.0408247469673501,-0.11972835612140068,8.537298856058962,5.0,1055,4300
"TTC 04 cool, average climates",-0.009618048635202683,-0.026728812168969576,5.39559405061674,0.008745944997578182,0.026655878245354783,0.12939669593840086,-0.0408247469673501,-0.11972835612140068,8.537298856058962,5.0,1055,4300
"TTF 07, average climates",-0.007129369464175372,-0.020394078211563336,5.567606024592898,0.009372514999090555,0.0293376449512631,0.0485252329977267,-0.04295100224357979,-0.12957072304789252,9.22432211262379,5.0,1531,7000
"TTF 07 cool, average climates",-0.007129369464175372,-0.020394078211563336,5.567606024592898,0.009372514999090555,0.0293376449512631,0.0485252329977267,-0.04295100224357979,-0.12957072304789252,9.22432211262379,5.0,1531,7000
"TTC 07, average climates",-0.007129369464175372,-0.020394078211563336,5.567606024592898,0.009372514999090555,0.0293376449512631,0.0485252329977267,-0.04295100224357979,-0.12957072304789252,9.22432211262379,5.0,1531,7000
"TTC 07 cool, average climates",-0.007129369464175372,-0.020394078211563336,5.567606024592898,0.009372514999090555,0.0293376449512631,0.0485252329977267,-0.04295100224357979,-0.12957072304789252,9.22432211262379,5.0,1531,7000
"TTF 10 basic, average climates",-0.009251480950521689,-0.028391173371670325,5.3675945025318095,0.012709431383662161,0.03752573564670175,-0.21595191182861628,-0.050044867280275664,-0.1467954067463433,9.36749914238628,5.0,2185,8700
"TTF 12.6 (cool), TTC 12.6 (cool)",-0.2019169373792957,-0.0011540347724161345,3.402204248880334,-0.041051215443355375,0.014623167227130652,0.21002419960212498,0.00910219000750953,-0.09138382308382854,8.261961253479834,2.0,2206,10590
"TTF 15.6 (cool), TTC 15.6 (cool)",-0.19701058517838244,-0.010660035337005302,3.4280505096030214,-0.044185039661455136,0.010038940886425624,0.3360609673586332,0.03263316915822386,-0.07967581116840393,7.682139916859862,2.0,2863,12160
"TTF 13 basic, average climates",-0.00570657691906125,-0.019172816193667862,5.102047110724565,0.010897204528513988,0.0330584050154184,-0.07406058384513926,-0.042734142374922346,-0.12955430532329698,8.82049874380056,5.0,2812,11700
TTF 20,-0.00563240895196137,-0.017555377989561086,5.293871097472653,0.009556402076120754,0.029917954753750253,0.028572952958165917,-0.040739430243685336,-0.12511715153182262,8.902240089759323,5.0,4555,20200
TTF 27 HT,-0.007279189710205028,-0.020998519590742087,5.0553121046894605,0.006175001149466828,0.019114684537478378,0.3787139082119081,-0.02986121050965043,-0.08852282634063574,7.30248639224333,5.0,6279,25300
TTF 27,-0.009627119369664858,-0.028026715237901397,5.826236582467675,0.010477023803822316,0.03185274189669899,-0.03448855110460146,-0.0485250024397548,-0.1438728536346225,9.729216852229587,5.0,6057,27000
TTF 35,-0.022142293237493726,-0.028884407633235056,5.764251164739956,0.02318969026488328,0.030838744645413876,0.007430149734280689,-0.09827146665223398,-0.13438599575478857,9.268468737353643,5.0,7872,34500
TTF 4.6 (cool) / TTC 4.6 (cool),-0.20109489114522636,-0.02831296979027593,4.410311932059079,-0.03655921886469743,0.009524623689621113,0.40239396431322655,-0.041518857803345126,-0.08893945590529184,7.9288597990561,2.0,745,3320
TTF 6.6 (cool) / TTC 6.6 (cool),-0.20953138195876672,-0.02273135499872337,3.9749095275412993,-0.04262867755881327,0.007930625159196902,0.42220266148506197,-0.014246795823944199,-0.07943661218838594,7.575497329786816,2.0,1255,5340
TTF 8.6 (cool) / TTC 8.6 (cool),-0.20592913323513282,-0.021664117334704497,3.8096249004762663,-0.04401915348661267,0.007598956492737201,0.4260298516577756,-0.0034894872740062702,-0.07717904346546857,7.395242824585099,2.0,1492,6120
TTF 40,-0.005918134151266953,-0.017917165899551488,5.310600499264022,0.0092238336217703,0.02876184556940602,0.06621197960795137,-0.040038921302003955,-0.12199196074355055,8.797359875116515,5.0,9133,40500
TTF 52,-0.0057950323766588095,-0.017820716509106802,5.448604191828932,0.009076440465848523,0.02813518696488722,0.08610675194502962,-0.04061396112830929,-0.12330890168514035,8.982142359375796,5.0,11478,52500
TTF 66,-0.0069399485470046296,-0.020101129303331456,5.260642557708502,0.008706019630435656,0.02760463010496652,0.10099962705573051,-0.0387905926799028,-0.11812516992618029,8.557569790592073,5.0,14545,62800
"TTF 7 basic, average climates",-0.013055104371945209,-0.0318585756628244,5.573927910520258,0.010160142090984701,0.031429932385003856,-0.02426815159193867,-0.047322551241097056,-0.1374512361464386,9.153015171877701,5.0,1689,6800
TTL 15 AS,-0.05445802313000572,-0.001930342613082575,2.0649043899941475,-0.03718382304510695,0.007853725500842821,0.3965593366814313,0.13121206847385875,-0.05285805373868368,5.432753357608745,1.0,2731,7100
TTL 15 ACS,-0.05445802313000572,-0.001930342613082575,2.0649043899941475,-0.03718382304510695,0.007853725500842821,0.3965593366814313,0.13121206847385875,-0.05285805373868368,5.432753357608745,1.0,2731,7100
TTL 20 A,-0.01556611956575691,0.009737064565305998,2.7894120613056885,-0.025338670461933752,0.018446562476023606,0.1681571828381373,0.15186898101796142,-0.08495813448414051,7.3588944393294735,1.0,2879,10600
TTL 20 AC,-0.01556611956575691,0.009737064565305998,2.7894120613056885,-0.025338670461933752,0.018446562476023606,0.1681571828381373,0.15186898101796142,-0.08495813448414051,7.3588944393294735,1.0,2879,10600
TTL 25 A,-0.05227748773009491,0.0047299432085370135,2.26717802411413,-0.03502144310430612,0.013346862992348272,0.23056941730328817,0.16915530467819823,-0.08120002989786854,7.1029574617719495,1.0,4295,13800
TTL 25 AC,-0.05227748773009491,0.0047299432085370135,2.26717802411413,-0.03502144310430612,0.013346862992348272,0.23056941730328817,0.16915530467819823,-0.08120002989786854,7.1029574617719495,1.0,4295,13800
TTL 4.5 IKCS,-0.09436950580481439,-0.01178736400664495,2.7373357602353185,-0.040744064970312466,0.013323796233493926,0.23487651024512174,0.16024125246838794,-0.09983392438596482,7.648446767128184,1.0,1350,3940
TTL 4.5 ICS,-0.09943948840513854,-0.012549288034384008,2.852265141969126,-0.040458433829635335,0.014013788413619294,0.21909106768169712,0.15367545483916065,-0.10293173682260089,7.822914362649792,1.0,1311,3980
"TTL 6.5 ACS + TSBC 200 ECO, TSBB 200 S",-0.07815219736354541,-0.01946271088384516,2.863324456402658,-0.038780552575895855,0.011194779052723465,0.2911931957156186,0.13849293376370247,-0.09176103673437927,7.21831036931386,1.0,2076,5100
"TTL 8.5 ACS + TSBC 200 ECO, TSBB 200 S",-0.10066162736240786,-0.04427069824090521,3.3520399842665833,-0.04520123363862655,-0.003796682314244864,0.7149447804840838,0.14805071067106676,-0.0861026253874509,6.9678502599910574,1.0,2989,5100
TTL 8.5 IKCS,-0.08354302809330029,-0.020716639443450365,2.6104435716243835,-0.043002136527537975,0.0016241202267205108,0.567686903218316,0.18176245599073734,-0.06927780489032884,6.212755947798359,1.0,3038,6280
TTL 8.5 ICS,-0.08459343201951869,-0.020388855140748063,2.6388402874717523,-0.04298246175526707,0.0019049751078596302,0.5572234461963459,0.18550360062114057,-0.07208621968788392,6.414951200394894,1.0,3011,6390
HWS-1105H8-E/HWS-1405XWHM3-E,-0.11631577636714854,-0.018690540556075195,2.7058636210511486,-0.04587504102779392,0.007942446406777888,0.37928076515457887,0.11955403268423682,-0.0696552366021993,6.304709643805778,1.0,2966,7800
HWS-1105H8-E/HWS-1405XWHT6-E,-0.11631577636714854,-0.018690540556075195,2.7058636210511486,-0.04587504102779392,0.007942446406777888,0.37928076515457887,0.11955403268423682,-0.0696552366021993,6.304709643805778,1.0,2966,7800
HWS-1105H8-E/HWS-1405XWHT9-E,-0.11631577636714854,-0.018690540556075195,2.7058636210511486,-0.04587504102779392,0.007942446406777888,0.37928076515457887,0.11955403268423682,-0.0696552366021993,6.304709643805778,1.0,2966,7800
HWS-1405H8-E/HWS-1405XWHM3-E,-0.11095537861809911,-0.01364273674940893,2.4374571920158714,-0.046639586773996634,0.009764010342219092,0.31768068559612184,0.13375813838977493,-0.06388927154395703,6.010540224627466,1.0,3188,8200
HWS-1405H8-E/HWS-1405XWHT6-E,-0.11095537861809911,-0.01364273674940893,2.4374571920158714,-0.046639586773996634,0.009764010342219092,0.31768068559612184,0.13375813838977493,-0.06388927154395703,6.010540224627466,1.0,3188,8200
HWS-1405H8-E/HWS-1405XWHT9-E,-0.11095537861809911,-0.01364273674940893,2.4374571920158714,-0.046639586773996634,0.009764010342219092,0.31768068559612184,0.13375813838977493,-0.06388927154395703,6.010540224627466,1.0,3188,8200
HWS-1605H8-E/HWS-1405XWHM3-E,-0.10449732310518214,-0.007834544308388907,2.1736278853441515,-0.046411449108703255,0.009340566763839047,0.3204511400213171,0.13833686464372846,-0.0627760948768901,5.989999234986575,1.0,3396,8700
HWS-1605H8-E/HWS-1405XWHT6-E,-0.10449732310518214,-0.007834544308388907,2.1736278853441515,-0.046411449108703255,0.009340566763839047,0.3204511400213171,0.13833686464372846,-0.0627760948768901,5.989999234986575,1.0,3396,8700
HWS-1605H8-E/HWS-1405XWHT9-E,-0.10449732310518214,-0.007834544308388907,2.1736278853441515,-0.046411449108703255,0.009340566763839047,0.3204511400213171,0.13833686464372846,-0.0627760948768901,5.989999234986575,1.0,3396,8700
HWS-1105H-E/HWS-1405XWHM3-E,-0.10658591850704452,-0.0032568425472655265,2.0916668576868473,-0.04394904652585653,0.011736562731330377,0.23422657811507858,0.12163812171075818,-0.06830944249608827,6.264903659815371,1.0,2972,8200
HWS-1105H-E/HWS-1405XWHT6-E,-0.10658591850704452,-0.0032568425472655265,2.0916668576868473,-0.04394904652585653,0.011736562731330377,0.23422657811507858,0.12163812171075818,-0.06830944249608827,6.264903659815371,1.0,2972,8200
HWS-1105H-E/HWS-1405XWHT9-E,-0.10658591850704452,-0.0032568425472655265,2.0916668576868473,-0.04394904652585653,0.011736562731330377,0.23422657811507858,0.12163812171075818,-0.06830944249608827,6.264903659815371,1.0,2972,8200
HWS-1405H-E/HWS-1405XWHM3-E,-0.10541084088457145,-0.014172543186100077,2.2798010259833266,-0.04611578881512245,0.0050861080858533225,0.4262367681201807,0.1450397982618583,-0.05948512657625592,5.873411932278545,1.0,3433,8000
HWS-1405H-E/HWS-1405XWHT6-E,-0.10541084088457145,-0.014172543186100077,2.2798010259833266,-0.04611578881512245,0.0050861080858533225,0.4262367681201807,0.1450397982618583,-0.05948512657625592,5.873411932278545,1.0,3433,8000
HWS-1405H-E/HWS-1405XWHT9-E,-0.10541084088457145,-0.014172543186100077,2.2798010259833266,-0.04611578881512245,0.0050861080858533225,0.4262367681201807,0.1450397982618583,-0.05948512657625592,5.873411932278545,1.0,3433,8000
HWS-455H-E/HWS-455XWHM3-E,-0.1103648879186111,0.002581769682551331,2.148036762394403,-0.041643340727186694,0.018348006050808694,0.05132345181223045,0.12822802522037122,-0.09234738453708813,7.291893255191114,1.0,1378,4200
HWS-805H-E/HWS-805XWHM3-E,-0.12500092541820595,-0.020054046865936946,2.7567174065263367,-0.04883447237954118,0.007946157851614913,0.3916512008312698,0.14668194814643723,-0.08186218001494457,6.800625619501209,1.0,1879,4900
HWS-805H-E/HWS-805XWHT6-E,-0.12500092541820595,-0.020054046865936946,2.7567174065263367,-0.04883447237954118,0.007946157851614913,0.3916512008312698,0.14668194814643723,-0.08186218001494457,6.800625619501209,1.0,1879,4900
HWS-805H-E/HWS-805XWHT9-E,-0.12500092541820595,-0.020054046865936946,2.7567174065263367,-0.04883447237954118,0.007946157851614913,0.3916512008312698,0.14668194814643723,-0.08186218001494457,6.800625619501209,1.0,1879,4900
HWS-P1105HR-E/HWS-P1105XWHM3-E,-0.11940803606704148,-0.0351529946997179,2.977925222263246,-0.048950346655772345,0.0003639824221363675,0.573491736889108,0.15476641127774765,-0.08468185290300367,6.926756254068642,1.0,3875,7700
HWS-P1105HR-E/HWS-P1105XWHT6-E,-0.11940803606704148,-0.0351529946997179,2.977925222263246,-0.048950346655772345,0.0003639824221363675,0.573491736889108,0.15476641127774765,-0.08468185290300367,6.926756254068642,1.0,3875,7700
HWS-P1105HR-E/HWS-P1105XWHT9-E,-0.11940803606704148,-0.0351529946997179,2.977925222263246,-0.048950346655772345,0.0003639824221363675,0.573491736889108,0.15476641127774765,-0.08468185290300367,6.926756254068642,1.0,3875,7700
HWS-P1105H8R-E/HWS-P1105XWHM3-E,-0.09275446333387537,-0.00902185194073975,2.218815702245987,-0.04506926632784929,0.012796949296152776,0.20451136365315703,0.17617168595180277,-0.0946104232735222,7.304382399196024,1.0,3843,9800
HWS-P1105H8R-E/HWS-P1105XWHT6-E,-0.09275446333387537,-0.00902185194073975,2.218815702245987,-0.04506926632784929,0.012796949296152776,0.20451136365315703,0.17617168595180277,-0.0946104232735222,7.304382399196024,1.0,3843,9800
HWS-P1105H8R-E/HWS-P1105XWHT9-E,-0.09275446333387537,-0.00902185194073975,2.218815702245987,-0.04506926632784929,0.012796949296152776,0.20451136365315703,0.17617168595180277,-0.0946104232735222,7.304382399196024,1.0,3843,9800
HWS-P1405H8R-E/HWS-P1105XWHM3-E,-0.10458836290217523,-0.019570720917567452,2.5489605713121355,-0.047062121189244764,0.008800704525030182,0.32847805595081114,0.17619975781781336,-0.09521054494067382,7.322413329973306,1.0,4627,10800
HWS-P1405H8R-E/HWS-P1105XWHT6-E,-0.10458836290217523,-0.019570720917567452,2.5489605713121355,-0.047062121189244764,0.008800704525030182,0.32847805595081114,0.17619975781781336,-0.09521054494067382,7.322413329973306,1.0,4627,10800
HWS-P1405H8R-E/HWS-P1105XWHT9-E,-0.10458836290217523,-0.019570720917567452,2.5489605713121355,-0.047062121189244764,0.008800704525030182,0.32847805595081114,0.17619975781781336,-0.09521054494067382,7.322413329973306,1.0,4627,10800
HWS-P805HR-E/HWS-P805XWHM3-E,-0.1127967782822173,-0.02806717030969253,2.7729898445105374,-0.0470278448994036,0.0022159728216354668,0.5433819588654566,0.10405514833538777,-0.06130398803493786,5.710631569660332,1.0,3741,7900
HWS-P805HR-E/HWS-P805XWHT6-E,-0.1127967782822173,-0.02806717030969253,2.7729898445105374,-0.0470278448994036,0.0022159728216354668,0.5433819588654566,0.10405514833538777,-0.06130398803493786,5.710631569660332,1.0,3741,7900
HWS-P805HR-E/HWS-P805XWHT9-E,-0.1127967782822173,-0.02806717030969253,2.7729898445105374,-0.0470278448994036,0.0022159728216354668,0.5433819588654566,0.10405514833538777,-0.06130398803493786,5.710631569660332,1.0,3741,7900
HWS-P805H8R-E/HWS-P805XWHM3-E,-0.09591871928961998,-0.010048062189186484,2.405634351224771,-0.04227327015054282,0.013663945957815003,0.1961625207478133,0.15260223961808653,-0.0891997520711256,7.0083836378187065,1.0,3414,9100
HWS-P805H8R-E/HWS-P805XWHT6-E,-0.09591871928961998,-0.010048062189186484,2.405634351224771,-0.04227327015054282,0.013663945957815003,0.1961625207478133,0.15260223961808653,-0.0891997520711256,7.0083836378187065,1.0,3414,9100
HWS-P805H8R-E/HWS-P805XWHT9-E,-0.09591871928961998,-0.010048062189186484,2.405634351224771,-0.04227327015054282,0.013663945957815003,0.1961625207478133,0.15260223961808653,-0.0891997520711256,7.0083836378187065,1.0,3414,9100
VWF 118/4 35 & 55,0.0009078644792573688,0.004409212414556465,5.018898851865226,0.01033145540102373,0.032777983893118444,-0.0618223330474306,-0.041139229659593914,-0.12670846711245257,9.390840860799182,2.0,2174,11400
VWF 117/4 35 & 55,0.0009078644792573688,0.004409212414556465,5.018898851865226,0.01033145540102373,0.032777983893118444,-0.0618223330474306,-0.041139229659593914,-0.12670846711245257,9.390840860799182,2.0,2174,11400
VWF 157/4 35 & 55,0.0019827512041481875,0.005117718557510481,4.916840130578368,0.009792444410595128,0.030386383306594874,0.01619627370073982,-0.038127996713916305,-0.11634217426763449,8.953960228948556,2.0,2846,14700
VWF 197/4 35 & 55,0.001421142613385899,0.004744089972788662,4.666322142670012,0.008164644335480111,0.025631036588745482,0.16925105768353163,-0.031351544102965506,-0.09561842488320589,7.992863759720598,2.0,4083,20000
VWF 58/4 35 & 55,4.081834527434599e-05,0.003999472322823045,4.760123436459904,0.010197782655025705,0.033041111795142165,-0.07072218552644877,-0.039212877254929765,-0.1209950932115461,8.931451399539233,2.0,1088,5400
VWF 57/4 35 & 55,4.081834527434599e-05,0.003999472322823045,4.760123436459904,0.010197782655025705,0.033041111795142165,-0.07072218552644877,-0.039212877254929765,-0.1209950932115461,8.931451399539233,2.0,1088,5400
VWF 87/4 35 & 55,0.0013907077288248843,0.004079026271529209,5.10920339876827,0.009773534619569164,0.03065676724836985,0.006658748131980221,-0.03988811335737418,-0.122114377638875,9.311040128087113,2.0,1691,9000
