Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],PSB [W],Prated [W],SPL indoor [dBA],SPL outdoor [dBA],Climate,T_amb [°C],T_in [°C],T_out [°C],P_th [W],P_el [W],COP
Bosch Thermotechnik,Bosch CS7000iAW 9 ORMS,2017-07-18,Outdoor Air/Water,R410a,2.35,17,7.0,35.0,56.0,average,7,7,27,2700,397,6.8
Bosch Thermotechnik,Bosch CS7000iAW 9 ORMS,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.0,35.0,56.0,average,7,7,36,2800,566,4.95
Bosch Thermotechnik,Bosch CS7000iAW 9 ORMS,2017-07-18,Outdoor Air/Water,R410a,2.35,17,7.0,35.0,56.0,average,12,12,24,1800,187,9.63
Bosch Thermotechnik,Bosch CS7000iAW 9 ORMS,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.0,35.0,56.0,average,12,12,30,3500,453,7.73
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,-7,-7,34,10070,3497,2.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,-7,-7,52,7720,3386,2.28
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,2,2,30,5930,1275,4.65
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,2,2,42,4450,1261,3.53
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,7,7,27,3750,596,6.29
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,7,7,36,5210,1181,4.41
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,12,12,24,3110,429,7.25
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,12,12,30,6230,1083,5.75
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,-7,-7,34,9520,3227,2.95
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,-7,-7,52,8940,4120,2.17
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,2,2,30,5470,1347,4.06
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,2,2,42,6610,2226,2.97
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,7,7,27,3670,542,6.77
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,7,7,36,5070,1127,4.5
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,12,12,24,3100,385,8.05
Bosch Thermotechnik,Bosch CS7001iAW 13 ORB-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,12,12,30,6080,1034,5.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,-7,-7,34,10070,3497,2.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,-7,-7,52,7720,3386,2.28
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,2,2,30,5930,1275,4.65
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,2,2,42,4450,1261,3.53
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,7,7,27,3750,596,6.29
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,7,7,36,5210,1181,4.41
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,41.0,55.0,average,12,12,24,3110,429,7.25
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,41.0,55.0,average,12,12,30,6230,1083,5.75
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,-7,-7,34,9520,3227,2.95
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,-7,-7,52,8940,4120,2.17
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,2,2,30,5470,1347,4.06
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,2,2,42,6610,2226,2.97
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,7,7,27,3670,542,6.77
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,7,7,36,5070,1127,4.5
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,41.0,53.0,average,12,12,24,3100,385,8.05
Bosch Thermotechnik,Bosch CS7001iAW 13 ORE-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,41.0,53.0,average,12,12,30,6080,1034,5.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,-7,-7,34,10070,3497,2.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,-7,-7,52,7720,3386,2.28
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,2,2,30,5930,1275,4.65
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,2,2,42,4450,1261,3.53
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,7,7,27,3750,596,6.29
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,7,7,36,5210,1181,4.41
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,12,12,24,3110,429,7.25
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,12,12,30,6230,1083,5.75
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,-7,-7,34,9520,3227,2.95
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,-7,-7,52,8940,4120,2.17
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,2,2,30,5470,1347,4.06
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,2,2,42,6610,2226,2.97
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,7,7,27,3670,542,6.77
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,7,7,36,5070,1127,4.5
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,12,12,24,3100,385,8.05
Bosch Thermotechnik,Bosch CS7001iAW 13 ORM-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,12,12,30,6080,1034,5.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,-7,-7,34,10070,3497,2.88
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,-7,-7,52,7720,3386,2.28
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,2,2,30,5930,1275,4.65
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,2,2,42,4450,1261,3.53
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,7,7,27,3750,596,6.29
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,7,7,36,5210,1181,4.41
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,10.4,26.0,55.0,average,12,12,24,3110,429,7.25
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,R410a,3.3,23,8.6,26.0,55.0,average,12,12,30,6230,1083,5.75
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,-7,-7,34,9520,3227,2.95
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,-7,-7,52,8940,4120,2.17
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,2,2,30,5470,1347,4.06
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,2,2,42,6610,2226,2.97
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,7,7,27,3670,542,6.77
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,7,7,36,5070,1127,4.5
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.97,26.0,53.0,average,12,12,24,3100,385,8.05
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,3.3,23,9.26,26.0,53.0,average,12,12,30,6080,1034,5.88
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,-7,-7,34,11360,3958,2.87
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,-7,-7,52,9510,4227,2.25
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,2,2,30,6840,1413,4.84
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,2,2,42,5600,1538,3.64
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,7,7,27,4210,657,6.41
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,7,7,36,5070,1129,4.49
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,12,12,24,3030,415,7.31
Bosch Thermotechnik,Bosch CS7001iAW 17 ORB-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,12,12,30,6010,1038,5.79
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,-7,-7,34,11360,3958,2.87
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,-7,-7,52,9510,4227,2.25
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,2,2,30,6840,1413,4.84
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,2,2,42,5600,1538,3.64
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,7,7,27,4210,657,6.41
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,7,7,36,5070,1129,4.49
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,41.0,53.0,average,12,12,24,3030,415,7.31
Bosch Thermotechnik,Bosch CS7001iAW 17 ORE-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,41.0,53.0,average,12,12,30,6010,1038,5.79
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,-7,-7,34,11360,3958,2.87
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,-7,-7,52,9510,4227,2.25
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,2,2,30,6840,1413,4.84
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,2,2,42,5600,1538,3.64
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,7,7,27,4210,657,6.41
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,7,7,36,5070,1129,4.49
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,12,12,24,3030,415,7.31
Bosch Thermotechnik,Bosch CS7001iAW 17 ORM-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,12,12,30,6010,1038,5.79
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,-7,-7,34,11360,3958,2.87
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,-7,-7,52,9510,4227,2.25
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,2,2,30,6840,1413,4.84
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,2,2,42,5600,1538,3.64
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,7,7,27,4210,657,6.41
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,7,7,36,5070,1129,4.49
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,12.0,26.0,53.0,average,12,12,24,3030,415,7.31
Bosch Thermotechnik,Bosch CS7001iAW 17 ORMS-T,2017-07-18,Outdoor Air/Water,R410a,4.0,24,10.0,26.0,53.0,average,12,12,30,6010,1038,5.79
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,-7,-7,34,4270,1373,3.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,-7,-7,52,3930,1863,2.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,2,2,30,2510,506,4.96
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,2,2,42,2410,717,3.36
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,7,7,27,1510,236,6.4
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,7,7,36,2060,467,4.41
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,12,12,24,1270,169,7.53
Bosch Thermotechnik,Bosch CS7400iAW 5 ORB,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,12,12,30,2450,425,5.76
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,-7,-7,34,4270,1373,3.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,-7,-7,52,3930,1863,2.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,2,2,30,2510,506,4.96
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,2,2,42,2410,717,3.36
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,7,7,27,1510,236,6.4
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,7,7,36,2060,467,4.41
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,29.0,47.0,average,12,12,24,1270,169,7.53
Bosch Thermotechnik,Bosch CS7400iAW 5 ORE,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,29.0,47.0,average,12,12,30,2450,425,5.76
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,-7,-7,34,4270,1373,3.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,-7,-7,52,3930,1863,2.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,2,2,30,2510,506,4.96
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,2,2,42,2410,717,3.36
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,7,7,27,1510,236,6.4
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,7,7,36,2060,467,4.41
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,12,12,24,1270,169,7.53
Bosch Thermotechnik,Bosch CS7400iAW 5 ORM,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,12,12,30,2450,425,5.76
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,-7,-7,34,4270,1373,3.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,-7,-7,52,3930,1863,2.11
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,2,2,30,2510,506,4.96
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,2,2,42,2410,717,3.36
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,7,7,27,1510,236,6.4
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,7,7,36,2060,467,4.41
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.76,25.0,47.0,average,12,12,24,1270,169,7.53
Bosch Thermotechnik,Bosch CS7400iAW 5 ORMS,2017-07-18,Outdoor Air/Water,R410a,1.75,17,4.49,25.0,47.0,average,12,12,30,2450,425,5.76
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,-7,-7,34,5540,1753,3.16
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,-7,-7,52,5210,2295,2.27
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,2,2,30,3310,681,4.86
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,2,2,42,3270,919,3.56
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,7,7,27,2040,304,6.72
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,7,7,36,2840,633,4.49
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,12,12,24,1720,216,7.96
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,12,12,30,3340,559,5.98
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,-7,-7,34,5540,1753,3.16
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,-7,-7,52,5210,2295,2.27
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,2,2,30,3310,681,4.86
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,2,2,42,3270,919,3.56
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,7,7,27,2040,304,6.72
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,7,7,36,2840,633,4.49
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,29.0,50.0,average,12,12,24,1720,216,7.96
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,29.0,50.0,average,12,12,30,3340,559,5.98
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,25.0,50.0,average,-7,-7,34,5540,1753,3.16
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,25.0,50.0,average,-7,-7,52,5210,2295,2.27
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,25.0,50.0,average,2,2,30,3310,681,4.86
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,25.0,50.0,average,2,2,42,3270,919,3.56
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,25.0,50.0,average,7,7,27,2040,304,6.72
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,5.91,25.0,50.0,average,7,7,36,2840,633,4.49
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,R410a,2.35,17,6.2,25.0,50.0,average,12,12,24,1720,216,7.96
