Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p4_P_el [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
Enertech CTC AB,CTC EcoPart 430 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,5.0,53.0,,18.0,average,8267.0,27200.0,3.29,0.0045289815779822,-0.0045289834458012,1.2193809260106392,-0.0016550592464752,-0.0139229267688159,0.0139229256576256,0.315426311202847,0.0048136232482708,0.0870858695473867,-0.0870858508667879,7.470673469901301,-0.0320278158951617
Enertech CTC AB,CTC EcoAir 435 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,5.4,56.0,,18.0,average,9907.0,32000.0,3.23,0.0042476471576091,-0.0042476435648973,1.197060216458384,-0.0016385630604013,-0.0151452116167658,0.0151452120951678,0.2525194118057473,0.0052175482609647,0.0931943127869978,-0.0931943269121725,7.67734615631959,-0.0346546176394335
Enertech CTC AB,CTC GSi 12 1x230V,2020-12-17,Brine/Water,Regulated,2.0,R407c,2.3,43.0,,23.0,average,3581.0,10600.0,2.96,-0.0080236757253138,0.0080236879503786,0.3466642834599519,-0.0306138211964213,-0.0211515279430534,0.0211515190598954,-0.3272621923852549,-0.0288806625606471,0.0982992645359455,-0.0982991335057305,8.062628000530212,0.0232584709183868
Enertech CTC AB,CTC GSi 12 3x400V,2017-06-12,Brine/Water,Regulated,2.0,R407c,2.4,39.0,,23.0,average,1846.0,6000.0,3.25,0.023214995892749,-0.0232149894707606,1.7465182839945352,-0.0650484830899625,0.0025766236215597,-0.0025766036297384,0.7127823833031882,-0.0596060474274557,0.097645306860203,-0.0976452072308487,8.280431731422325,0.0124634906638098
Enertech CTC AB,CTC GSi 16 3x400V,2018-11-28,Brine/Water,Regulated,2.0,R407c,2.2,,,20.0,average,5086.0,14190.0,2.79,-0.0003774935454126,0.000377372926603,0.6937003550327943,-0.0368002138322675,-0.0157924720656732,0.0157924720656757,-0.123833035602929,-0.039394774557486,0.0909228733758486,-0.0909228806775854,7.788401110522878,0.0384494046913993
Enertech CTC AB,CTC GSi 608,2020-11-30,Brine/Water,Regulated,2.0,R407c,2.4,34.0,,23.0,average,2179.0,6580.0,3.02,-0.0036616946899535,0.0036617266505364,0.5524429552187727,-0.0301589903200183,-0.0193807960845967,0.0193808027819883,-0.2753301757284875,-0.0332407636105417,0.1069076635136521,-0.1069076839238167,8.642387276208257,-0.0085530374634427
Frigicoll,KHP-BI 12 DVR2 + KHPM-BI 16 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,64.0,14.0,average,5100.0,10250.0,2.01,43.94849521666795,-0.002155207257982,0.8175334727850624,-43.987006522849526,212.7664469308516,0.012971314672506,-0.0415466528717447,-212.8157257810882,141.78753016071465,-0.1093433986346135,8.038426633615925,-141.62781525306465
Frigicoll,KHP-BI 16 DVR2 + KHPM-BI 16 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,68.0,14.0,average,5789.0,11520.0,1.99,96.4834211154994,-0.0094975737056321,1.1317990387522647,-96.53308096716908,440.2215003535,0.0065243454665606,0.2359539303870579,-440.28015802085895,-53.65732640091683,-0.1014990383633742,7.658570692407441,53.83067170154384
Frigicoll,KHP-MO 14 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.84,,65.0,14.0,average,5318.0,10690.0,2.01,-124.11682272935964,-0.0075772351392685,1.059792656075099,124.07072383757628,-71.56120699485002,0.0081556634350929,0.1706118724711814,71.50581023477805,-222.4695773693321,-0.1038377879909261,7.812590951878023,222.6408153228901
Frigicoll,KHP-BI 4 DVR2 + KHPM-BI 6 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,56.0,14.0,average,1793.0,3890.0,2.17,-231.43152278684084,-0.0079209173557381,1.134580032298599,231.3861251825252,188.71932959162552,0.0068000358333576,0.2457367179349613,-188.77483273190444,35.15433250557645,-0.1143027781286067,8.221708461498208,-35.0347039546158
Frigicoll,KHP-BI 6 DVR2 + KHPM-BI 6 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,58.0,14.0,average,2327.0,5050.0,2.17,-199.25418117141567,-0.0102520812127488,1.162911603698264,199.2011114912609,-492.6199554227909,0.0071953907448369,0.2163081632848051,492.5637411314386,195.0645013806765,-0.11172095617213,8.187068098775745,-194.9417616338805
Frigicoll,KHP-BI 8 DVR2 + KHPM-BI 10 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,59.0,14.0,average,2704.0,5840.0,2.16,65.13634395051238,-0.0118509761152314,1.239864849466657,-65.19195682450302,35.63732816453932,0.0100705444045746,0.1163503949495215,-35.68696159807012,-141.65732002683944,-0.1435519966911147,9.445643430855773,141.7520217962358
Frigicoll,KHP-BI 10 DVR2 + KHPM-BI 10 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,60.0,14.0,average,3027.0,6780.0,2.24,91.1419063518103,-0.0100504172461948,1.1555491172179764,-91.19594649589388,-15.48810105636534,0.0084199629878366,0.181012121612382,15.43500148986978,244.8893717150753,-0.1335711216067193,9.139986684737188,-244.76893728625268
Groupe Atlantic,ACV Alféa Excellia Tri 11 BS,2019-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,68.0,17.0,average,4316.0,8200.0,1.9,-71.53588911805988,-0.0114491004385044,1.3244695505243491,71.51294716870234,-80.06133037829017,0.0066597953185805,0.2718087546999054,80.00834151932375,39.58532976690084,-0.0915873241261195,6.798857949035972,-39.46048516607532
Groupe Atlantic,ACV Alféa Excellia Tri 14 BS,2019-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,17.0,average,5000.0,10000.0,2.0,-32.8878022013841,-0.006005643544732,1.046642081820116,32.86345982041902,-75.97786457721395,0.0058051400643046,0.2961847398069553,75.92097968696496,133.4384294010224,-0.0703275838927788,6.025626257180517,-133.29074816213597
Groupe Atlantic,ACV Alféa Excellia Tri 16 BS,2019-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,17.0,average,6389.0,11500.0,1.8,212.7511333182034,-0.0034343600688906,0.9074246180135764,-212.7766669474728,-130.68630141808887,0.0099108724473563,0.0962358813576876,130.63360243720112,159.5422032260412,-0.0740259771971195,6.108573405677358,-159.38189767409503
Groupe Atlantic,Alféa Excellia 11,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,12.0,average,4316.0,8200.0,1.9,-71.53588911805988,-0.0114491004385044,1.3244695505243491,71.51294716870234,383.62671241300177,0.0050022575509049,0.3317665238757005,-383.68366792750646,212.8265545872775,-0.08639771150191,6.539319423110547,-212.71066863645547
Groupe Atlantic,Alféa Excellia 14,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,12.0,average,5263.0,10000.0,1.9,-32.8878022013841,-0.006005643544732,1.046642081820116,32.86345982041902,-99.99289977855412,0.0075636829993713,0.2193092588212706,99.93900460679713,-73.68237253812097,-0.0784390061154519,6.2402719150543,73.81624934665929
Groupe Atlantic,Alféa Excellia HP A.I. 16,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.8,45.0,67.0,23.0,average,6061.0,12000.0,1.98,212.7472457985528,-0.0099860020648895,1.202508479441328,-212.78083725066284,132.80496851142914,0.0071389047433481,0.2188234058436097,-132.86126841525484,221.4470831953479,-0.0713981967898372,6.254579184296085,-221.30144488951885
Groupe Atlantic,Alféa Excellia HP A.I. Tri 15,2021-03-05,Outdoor Air/Water,Regulated,1.0,R410a,3.8,45.0,67.0,19.0,average,6698.0,14200.0,2.12,212.74766320035607,-0.0049007777853085,0.9542365213448112,-212.78026832549776,212.76502289579284,0.0093598801442592,0.1292175678659029,-212.81712194373176,195.06992054318368,-0.0664966321166457,6.126514033203786,-194.92797549473696
Groupe Atlantic,Alféa Excellia HP A.I. Tri 17,2021-03-05,Outdoor Air/Water,Regulated,1.0,R410a,3.8,45.0,67.0,19.0,average,7143.0,15000.0,2.1,-36.00486756078676,-0.0042431301075184,0.9157130676206728,35.971813722501665,300.1790352065774,0.0092093382976644,0.1289932640127659,-300.2322035420074,106.22865104775838,-0.0594389838628444,5.8135044969124605,-106.08444824902726
Groupe Atlantic,Alféa Extensa A.I. 5 R32,2019-10-04,Outdoor Air/Water,Regulated,1.0,R32,0.97,40.0,57.0,10.0,average,2111.0,4200.0,1.99,212.74892616707652,-0.0039699025334068,0.9111779807395136,-212.7789462480489,-71.55811935353232,0.012547219082299,-0.0173513633850378,71.50887500859409,-53.691313213481806,-0.0941465315327846,7.213339016104411,53.831441126712605
Groupe Atlantic,Alféa Extensa A.I. 6 R32,2019-10-04,Outdoor Air/Water,Regulated,1.0,R32,0.97,40.0,57.0,10.0,average,2386.0,4700.0,1.97,-71.54152538192491,-0.0040796443139455,0.9037899754116938,71.50725784399643,149.0665134034035,0.01217035807504,-0.0045870411585436,-149.1184707548212,-71.45805173500436,-0.0982586158276738,7.410341845509692,71.60299297662063
Groupe Atlantic,Alféa Extensa A.I. 8 R32,2020-01-27,Outdoor Air/Water,Regulated,1.0,R32,1.02,40.0,60.0,10.0,average,2880.0,5500.0,1.91,-80.42648936641261,-0.0035906757498008,0.8726974607941053,80.3903349076012,-43.12716346688156,0.0118500852795053,-0.0021931717526104,43.074940936074526,301.6887916441311,-0.0956814850937654,7.351283062691222,-301.5130010198879
Groupe Atlantic,Alféa Extensa +10,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.8,46.0,69.0,8.0,average,3941.0,6700.0,1.7,212.74801506618687,-0.0061755157108703,1.0236346279291386,-212.7799368211845,13.737066913088109,0.0101432093485584,0.085008088532725,-13.790682124082656,286.14306588851304,-0.0863477657968805,6.57527271729165,-285.9843711799074
Groupe Atlantic,Alféa Extensa +13,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,12.0,average,4316.0,8200.0,1.9,-71.53588911805988,-0.0114491004385044,1.3244695505243491,71.51294716870234,-48.81543990226698,0.0053943607273146,0.3229884796127112,48.75963907613996,212.82599563933024,-0.0885697647414732,6.6065477684219776,-212.7115559503527
Groupe Atlantic,Alféa Extensa +5,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.1,46.0,63.0,10.0,average,2000.0,3800.0,1.9,150.56030077015066,-0.0044933011311662,0.9355552490186096,-150.5898628710236,-314.54850838448885,0.0149679039752441,-0.1010173304993804,314.50534473817913,36.26372841280754,-0.0995941234306105,7.252111601711924,-36.12188946100323
Groupe Atlantic,Alféa Extensa +6,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.1,46.0,63.0,10.0,average,2222.0,4000.0,1.8,234.93342645821687,-0.0094554975525568,1.1537978126371529,-234.971109198343,241.19793669073795,0.0112165176113494,0.042679351463656,-241.2491440558385,212.8465859781137,-0.1133823243445717,7.832673442667862,-212.69591676634784
Groupe Atlantic,Alféa Extensa +8,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,46.0,69.0,9.0,average,2944.0,5300.0,1.8,212.74414230309475,-0.0061229487170634,0.9770460959885908,-212.7839170454988,-14.697222457500729,0.008173987614641,0.1582238173835126,14.63996676923196,-71.44069492757097,-0.0890581050230875,6.780356246181965,71.61741373479016
Groupe Atlantic,ATLANTIC GEOLIA 10,2020-10-16,Water/Water,On-Off,6.0,R410a,1.45,56.0,,4.0,average,3316.0,12400.0,3.74,0.0047156771376348,-0.0047156806663052,1.1855798787973515,-0.0014602662733302,-0.0143290304447623,0.0143290326283759,0.3822546530998568,0.0010135799970609,0.1148301314714945,-0.11483012891575,8.408315978796926,-0.0130233180888349
Groupe Atlantic,ATLANTIC GEOLIA 13,2020-10-16,Water/Water,On-Off,6.0,R410a,1.7,55.0,,3.0,average,4052.0,13900.0,3.43,0.0094064308071153,-0.009406434404941,1.3661007121002813,-0.0033768102020355,-0.010455225211199,0.0104552213394818,0.5223502929576922,-0.0016446408112972,0.0973982853892487,-0.0973982993448631,7.484785151579106,-0.001986131004172
Groupe Atlantic,ATLANTIC GEOLIA 17,2020-10-16,Water/Water,On-Off,6.0,R410a,2.3,55.0,,3.0,average,5372.0,20200.0,3.76,0.0049688926382668,-0.0049688940645265,1.1927552727349238,-0.0011965628247512,-0.0112642596171004,0.0112642519045734,0.4943811061083359,-0.0001946161082798,0.089100075922827,-0.0891000759229287,7.499678213760816,-0.0029611037537872
Groupe Atlantic,ATLANTIC GEOLIA 5,2020-10-16,Water/Water,On-Off,6.0,R410a,0.9,56.0,,4.0,average,2061.0,6800.0,3.3,0.0069300669474847,-0.0069300531507561,1.2529285751197845,-0.0029940750488311,-0.0160676560657772,0.0160676592460858,0.3381746519501703,0.003997086608312,0.1231454650405077,-0.1231454650400398,8.036009608055803,-0.0383825422027362
Groupe Atlantic,ATLANTIC GEOLIA 7,2020-10-16,Water/Water,On-Off,6.0,R410a,0.95,57.0,,4.0,average,2576.0,8500.0,3.3,0.0066378357156833,-0.0066378374739846,1.254351258203941,-0.0024944062576062,-0.012915730290141,0.0129157303645877,0.4649367855685626,0.0018959770185997,0.0944917693367272,-0.0944917329894974,7.010682394563941,-0.0199847955974306
Groupe Atlantic,AUREA 10,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.72,0.0,65.0,5.0,average,3112.0,6100.0,1.96,37.29171642094665,-0.0051523173462928,0.9540000860062092,-37.32843887455178,-54.69970385776261,0.0083836009983625,0.1800612463111086,54.6457060983346,72.36546037532455,-0.0788138012656765,6.431112148913556,-72.22314255514213
Groupe Atlantic,AUREA 16,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.99,0.0,66.0,5.0,average,5236.0,9110.0,1.74,283.8200418060763,-0.009518129323261,1.2347624918795432,-283.8522834053655,212.7618229141037,0.0068412107168259,0.2128457723323157,-212.8204076353188,132.9033419447954,-0.0501095373654033,5.29703198479666,-132.71606105852328
Groupe Atlantic,AUREA 5 R32,2020-05-27,Outdoor Air/Water,Regulated,1.0,R32,0.8,,63.0,17.0,average,2165.0,4200.0,1.94,70.60141300391268,-0.0002463299964163,0.7085807870929666,-70.63818044953352,-43.125188794291006,0.0155800170135815,-0.1764171952786198,43.07695232496055,78.70792941474429,-0.1195127216973213,8.316167665876614,-78.58376312814347
Groupe Atlantic,AUREA 5,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.05,0.0,60.0,5.0,average,2137.0,3890.0,1.82,-36.01014540480572,-0.001531401441107,0.7875911679126792,35.97193750800987,-99.9902609286818,0.0145542844038242,-0.1210494312659814,99.94171000318552,169.5179104002814,-0.1048689544697221,7.4883072838158835,-169.39246383755344
Groupe Atlantic,AUREA 8,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.72,0.0,62.0,5.0,average,2962.0,5480.0,1.85,17.298748285342366,-0.0063781508798513,1.0311947543449236,-17.332674839361772,184.3328300778134,0.0105048813935013,0.0604118788050305,-184.3844161159573,141.76226016596655,-0.0772820808893262,6.440877451593334,-141.62563337600585
Groupe Atlantic,Loria 6004,2016-07-27,Outdoor Air/Water,Regulated,1.0,R410a,1.1,44.0,62.0,9.0,average,1900.0,3800.0,2.0,212.75071838383013,-0.0020987639611946,0.8288264762534211,-212.77706360587587,-340.2528728816862,0.0168488760125558,-0.1806046850939007,340.2127901239006,146.2208610831258,-0.1136443773197978,8.164154648891133,-146.05518371006022
Groupe Atlantic,Loria 6006,2016-07-27,Outdoor Air/Water,Regulated,1.0,R410a,1.1,44.0,62.0,9.0,average,2158.0,4100.0,1.9,248.2772670893521,-0.0137322093700272,1.355833281353796,-248.32333240795663,250.71779683734863,0.0074914671665387,0.2113167481674443,-250.7723653483565,-0.9227764162176902,-0.1174907846547504,8.279402293591518,1.1004459697261408
Groupe Atlantic,Loria 6008,2016-07-27,Outdoor Air/Water,Regulated,1.0,R410a,1.4,44.0,69.0,9.0,average,3074.0,5840.0,1.9,-18.23888638389124,-0.0020750162029402,0.8035688246099383,18.201764045273805,-33.1988538752606,0.0117736865145072,0.0050062169325289,33.14667228105374,-34.7697303238844,-0.1037051842179477,7.762451955617998,34.99541998230939
Groupe Atlantic,Loria 6010,2019-09-26,Outdoor Air/Water,Regulated,1.0,R410a,1.8,44.0,68.0,7.0,average,4048.0,7650.0,1.89,230.51523669211667,-0.0023819550595857,0.8440611495392304,-230.54565535015345,-71.56176983736584,0.0103596644804931,0.0506457864603578,71.50529600799437,-80.30410560640999,-0.0903606972149714,7.231925616058556,80.52031233798674
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2WHVRP RWM-2.0NRE - Heating,2019-08-02,Outdoor Air/Water,Regulated,1.0,R32,1.2,37.0,61.0,12.0,average,1643.0,3500.0,2.13,-38.077185259431765,-0.0058141734387283,1.0603122701390286,38.063689323771136,261.47146304195667,0.0147088314917783,-0.1021047430598928,-261.5152063364961,-71.99988983913909,-0.0965776425231759,7.708204766921616,72.17214747128703
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWM-2.0NE - Heating Only,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,37.0,61.0,11.0,average,1522.0,3500.0,2.3,-36.00373848851348,-0.0019597790514711,0.816060725630631,35.972887340891575,329.82053399727954,0.0130394263255534,-0.0484708691753831,-329.8706928499194,107.31693343612946,-0.0948553488380929,7.513865759026511,-107.2417800034067
Johnson Controls-Hitachi AirConditioning Spain,RAS-2.5WHVNP RWM-2.5NE - Heating,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.5,37.0,63.0,11.0,average,2389.0,4420.0,1.85,-51.561038320887576,-0.0051543713042516,0.9561471828499072,51.52165382339005,-71.56194566288274,0.0103036445669374,0.0428352920898928,71.5051254190512,158.43917658222165,-0.0819850245250819,6.8220375515594,-158.26526297312304
Johnson Controls-Hitachi AirConditioning Spain,RAS-3WHVNP RWM-3.0NE - Heating Only,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.7,37.0,64.0,11.0,average,2772.0,5100.0,1.84,-80.4288552948048,-0.007692015177014,1.061362690293885,80.38602923561072,184.327901433756,0.0071317455553808,0.1882923645663174,-184.3894342007761,150.65359083086133,-0.0612066502167554,5.802455820101563,-150.5013700197487
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2.5WHVRP RWM-2.5NRE Heating Only,2019-08-02,Outdoor Air/Water,Regulated,1.0,R32,1.3,37.0,63.0,12.0,average,2389.0,4420.0,1.85,-89.30806494780316,-0.0098193272016336,1.1986553228287071,89.27688306482904,-135.18213260699054,0.0095630456320115,0.0822057611291804,135.12471314957412,-0.3557494409842547,-0.0998934822520732,7.55566941128413,0.5334406051907621
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWM-4.0NE - Heating,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.3,39.0,64.0,13.0,average,4778.0,8600.0,1.8,212.7438056467557,-0.0059360236997588,0.9830183301066506,-212.7842667627611,-355.886745358445,0.0120262657695411,-0.049391046212118,355.8297533156755,66.39280433487444,-0.0822696556768072,6.877748803220743,-66.25915558231353
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWM-5.0NE - Heating,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.4,39.0,65.0,13.0,average,6029.0,10250.0,1.7,-76.53626708498517,-0.0086302561932982,1.092216792567961,76.488409079993,-99.99677300565254,0.0092055543006619,0.0640774701815279,99.93529218847658,68.47569079757594,-0.0697263941752452,6.214357664036849,-68.3396229928031
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWM-6.0NE - Heating,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.4,39.0,67.0,13.0,average,7000.0,11200.0,1.6,123.89748648626929,-0.0115155177535422,1.2183262458429636,-123.95040186563452,390.73582333771856,0.0064361357071181,0.1934457080877626,-390.79875392686097,266.7028588263857,-0.0513623542070511,5.239992524637035,-266.5491192839327
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-3WHVRP RWM-3.0NRE - Heating,2019-08-02,Outdoor Air/Water,Regulated,1.0,R32,1.3,37.0,67.0,12.0,average,2772.0,5100.0,1.84,212.74379411786404,-0.0135367667151169,1.3084909320659404,-212.7844881419609,-71.56167463405558,0.0091020461908502,0.1159401904009497,71.50536210361867,-151.3914725896665,-0.1214687533285074,8.435130908341279,151.59550328885746
Johnson Controls-Hitachi AirConditioning Spain,RAS-8WHNPE RWM-8.0NE - Heating Only,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,5.0,47.0,73.0,36.0,average,8364.0,13800.0,1.65,106.1369925095796,-0.0063684053135176,1.0139399065602572,-106.1747020258884,-39.19665935365857,0.0102484534025754,0.0459220782322978,39.14145609374096,37.36255708371702,-0.0536347569306376,5.265216913044903,-37.259777684138825
Johnson Controls-Hitachi AirConditioning Spain,RAS-10WHNPE RWM-10.0NE - Heating,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,5.0,47.0,74.0,36.0,average,9455.0,15600.0,1.65,230.5150497417244,-0.00622074839732,1.0305289169992102,-230.548138092976,-21.70531027232986,0.0078862086265576,0.1529686942364822,21.64702735201483,70.1311455203008,-0.044315215702413,4.80040845950353,-70.01030921227142
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHVNPE RWH-4.0VNFE - Type 1,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.3,57.0,61.0,17.0,average,4230.0,9730.0,2.3,-71.54147786608145,0.0002409256587575,0.7020175718083449,71.50723347864844,-213.71994164213783,0.0097593493443724,0.0910209583359175,213.66229712719465,-140.30464320427834,-0.0669307543340986,6.414948745498463,140.44129919000034
