Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Bosch Thermotechnik,Bosch CS7000iAW 9 ORE,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,35.0,56.0,6.0,17,EN 14825,average,2287,5100,-0.03921135435027008,-0.0075363294655722566,1.1144383205069401,-0.04009942958818379,0.004862932606051402,0.39409636969234096,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWB,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,,,6.0,17,EN 14825,average,2287,5100,-0.03921135435027008,-0.0075363294655722566,1.1144383205069401,-0.04009942958818379,0.004862932606051402,0.39409636969234096,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWM,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,,,6.0,17,EN 14825,average,2287,5100,-0.03921135435027008,-0.0075363294655722566,1.1144383205069401,-0.04009942958818379,0.004862932606051402,0.39409636969234096,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWMS,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,,,6.0,17,EN 14825,average,2287,5100,-0.03921135435027008,-0.0075363294655722566,1.1144383205069401,-0.04009942958818379,0.004862932606051402,0.39409636969234096,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWE,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,,,6.0,17,EN 14825,average,2287,5100,-0.03921135435027008,-0.0075363294655722566,1.1144383205069401,-0.04009942958818379,0.004862932606051402,0.39409636969234096,0.22071737099455954,-0.10341585438783654,8.118659198569034,1.0
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,29.0,50.0,5.91,17,EN 14825,average,2295,5210,-0.027988197061750684,0.003012253667155756,0.6486831033014046,-0.028184963981078698,0.012554421962634104,0.06796057924129308,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0
Bosch Thermotechnik,Bosch CS7400iAW 7 ORMS,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,25.0,50.0,5.91,17,EN 14825,average,2295,5210,-0.027988197061750684,0.003012253667155756,0.6486831033014046,-0.028184963981078698,0.012554421962634104,0.06796057924129308,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,25.0,50.0,5.91,17,EN 14825,average,2295,5210,-0.027988197061750684,0.003012253667155756,0.6486831033014046,-0.028184963981078698,0.012554421962634104,0.06796057924129308,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,Outdoor Air/Water,Inverter,R410a,2.35,2017-07-18,29.0,50.0,5.91,17,EN 14825,average,2295,5210,-0.027988197061750684,0.003012253667155756,0.6486831033014046,-0.028184963981078698,0.012554421962634104,0.06796057924129308,0.1310846521942381,-0.10990240547711183,8.194098905595862,1.0
Bosch Thermotechnik,CS7800iLW 12 M (+MF),Brine/Water,Inverter,R410a,2.0,2020-12-08,,,11.31,14,EN 14825,average,3485,10140,-0.04281177694065092,-0.006537405042056926,0.9972223085400063,-0.029237301017792237,0.009353211105457405,0.19458723659228153,0.03004113029740881,-0.10518490136736999,8.524337028462355,2.0
Bosch Thermotechnik,CS7800iLW 12 (+F),Brine/Water,Inverter,R410a,2.0,2020-12-08,,,11.31,14,EN 14825,average,3485,10140,-0.04281177694065092,-0.006537405042056926,0.9972223085400063,-0.029237301017792237,0.009353211105457405,0.19458723659228153,0.03004113029740881,-0.10518490136736999,8.524337028462355,2.0
Bosch Thermotechnik,CS7800iLW 16 M (+MF),Brine/Water,Inverter,R410a,2.3,2020-12-08,,,14.19,10,EN 14825,average,4543,12810,-0.04095305095960704,-0.004990158227949032,0.9414336476941761,-0.029648628872032172,0.009135546377477094,0.20947495348626197,0.03861185135394666,-0.0923587687172458,7.862191194916482,2.0
Bosch Thermotechnik,CS7800iLW 16 (+F),Brine/Water,Inverter,R410a,2.3,2020-12-08,,,14.19,10,EN 14825,average,4543,12810,-0.04095305095960704,-0.004990158227949032,0.9414336476941761,-0.029648628872032172,0.009135546377477094,0.20947495348626197,0.03861185135394666,-0.0923587687172458,7.862191194916482,2.0
Bosch Thermotechnik,CS7800iLW 6 M (+MF),Brine/Water,Inverter,R410a,1.35,2020-12-08,,,5.0,11,EN 14825,average,1538,4630,-0.04034857080949511,-0.00646297815038698,1.0029637054460883,-0.024194675269743997,0.011531310852248181,0.12871843050235174,-0.019383730480305814,-0.12477282030684053,9.19315875472866,2.0
Bosch Thermotechnik,CS7800iLW 6 (+F),Brine/Water,Inverter,R410a,1.35,2020-12-08,,,5.0,11,EN 14825,average,1538,4630,-0.04034857080949511,-0.00646297815038698,1.0029637054460883,-0.024194675269743997,0.011531310852248181,0.12871843050235174,-0.019383730480305814,-0.12477282030684053,9.19315875472866,2.0
Bosch Thermotechnik,CS7800iLW 8 M (+MF),Brine/Water,Inverter,R410a,1.35,2020-12-08,,,6.73,11,EN 14825,average,1986,5860,-0.04816799174305642,-0.00859789553308752,1.1070587187045564,-0.032827952661967384,0.007840938326441591,0.28664201466055894,0.019929858465652258,-0.10546798125637771,8.419457351058053,2.0
Bosch Thermotechnik,CS7800iLW 8 (+F),Brine/Water,Inverter,R410a,1.35,2020-12-08,,,6.73,11,EN 14825,average,1986,5860,-0.04816799174305642,-0.00859789553308752,1.1070587187045564,-0.032827952661967384,0.007840938326441591,0.28664201466055894,0.019929858465652258,-0.10546798125637771,8.419457351058053,2.0
Bosch Thermotechnik,Bosch CS7000iAW 5 ORMS,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch CS7000iAW 5 ORM,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch CS7000iAW 5 ORB,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch CS7000iAW 5 ORE,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWE,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWB,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWM,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWMS,Outdoor Air/Water,Inverter,R410a,1.7,2020-12-17,35.0,54.0,4.0,17,EN 14825,average,1651,3500,-0.024709415640631772,0.0022199662022454295,0.7137430451170564,-0.029206771958020124,0.012323387603510219,0.07404940885512316,0.20889338817748818,-0.10953546073315654,8.290404604081049,1.0
Bosch Thermotechnik,Compress7000iLW12M,Brine/Water,Inverter,R410a,2.39,2020-12-17,49.0,,10.0,18,EN 14825,average,2971,9270,-0.04037231330995488,-0.0018564986781570098,0.7868354490024766,-0.03030336098003802,0.00991603952994071,0.18782496614328895,0.027425890186868796,-0.09200361586421134,7.925383679678196,2.0
Bosch Thermotechnik,Compress7000iLW12MS,Brine/Water,Inverter,R410a,2.39,2020-12-17,49.0,,10.0,18,EN 14825,average,2971,9270,-0.04037231330995488,-0.0018564986781570098,0.7868354490024766,-0.03030336098003802,0.00991603952994071,0.18782496614328895,0.027425890186868796,-0.09200361586421134,7.925383679678196,2.0
Clivet ,ELFOEnergy Edge EVO 21,Outdoor Air/Water,Inverter,R32,2.0,2019-11-07,,,7.0,9,EN 14825,average,2959,5830,-0.04201882521637595,0.0004330428509295363,0.6941440197023871,-0.030570274295807234,0.01268800101787943,0.025019632998966805,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0
Clivet ,ELFOEnergy Edge EVO 31,Outdoor Air/Water,Inverter,R32,2.0,2019-11-07,,,7.0,9,EN 14825,average,2959,5830,-0.04201882521637595,0.0004330428509295363,0.6941440197023871,-0.030570274295807234,0.01268800101787943,0.025019632998966805,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0
Clivet ,ELFOEnergy Edge EVO 41,Outdoor Air/Water,Inverter,R32,2.0,2019-11-07,,,7.0,9,EN 14825,average,3519,6580,-0.05051320696694001,-0.007017241943985494,1.0240169557224708,-0.03598653650723774,0.009113783897541212,0.17594447604089936,0.12349712822401095,-0.10733674787134334,7.684960759589402,1.0
Clivet ,ELFOEnergy SHEEN EVO 10.1,Outdoor Air/Water,Inverter,R32,7.9,2020-01-20,,64.0,7.0,16,EN 14825,average,2950,5900,-0.1700172280691964,-0.11372142500926159,5.711861401579638,-0.11690410825579044,-0.05220047049715772,2.88766572172659,0.1169370446849785,-0.08351977151471468,6.744212489420913,1.0
Clivet ,ELFOEnergy SHEEN EVO 12.1,Outdoor Air/Water,Inverter,R32,7.9,2020-01-20,,,7.0,16,EN 14825,average,2950,5900,-0.17876800997994638,-0.1200573233566792,5.99206530497668,-0.12418011624730145,-0.05710821295893951,3.1050133627007312,0.12033764968496356,-0.08140864495896206,6.6497403971961075,1.0
Clivet ,ELFOEnergy SHEEN EVO 14.1,Outdoor Air/Water,Inverter,R32,7.9,2020-01-20,,,9.0,16,EN 14825,average,3889,7700,-0.1475181035258231,-0.09127751561248225,4.727029909571392,-0.10406395527184535,-0.040979302658061906,2.3961195656882275,0.15617035423446038,-0.07224398273553556,6.341790666123399,1.0
Clivet ,ELFOEnergy SHEEN EVO 16.2,Outdoor Air/Water,Inverter,R32,14.0,2020-01-20,,64.0,7.0,16,EN 14825,average,2950,5900,-0.26242073819957773,-0.2056513777655029,9.746213270658874,-0.19618343977712754,-0.11555539714340977,5.679070680431432,0.12698392460011365,-0.05209150432949505,5.3812017252259965,1.0
Clivet ,ELFOEnergy SHEEN EVO 18.2,Outdoor Air/Water,Inverter,R32,14.0,2020-01-20,,,7.0,16,EN 14825,average,2950,5900,-0.2850080812411531,-0.22227153634848218,10.481332685306237,-0.21556283990561068,-0.12848141638401867,6.2512304922770605,0.1298467854992868,-0.0508910000400637,5.327414377129683,1.0
Clivet ,ELFOEnergy SHEEN EVO 22.2,Outdoor Air/Water,Inverter,R32,14.0,2020-01-20,,,9.0,16,EN 14825,average,3889,7700,-0.23519118173752956,-0.17428983064450077,8.37443076578475,-0.1819939496218068,-0.10082864456641498,5.0354975511019635,0.16777969305899837,-0.039984316466618826,4.942231953395299,1.0
Clivet ,Sphera Evo Box 2.1,Outdoor Air/Water,Inverter,R32,1.55,2020-12-23,,61.0,6.0,15,EN 14825,average,2655,5310,-0.04566802372716923,-0.0017462706813582,0.7725968345152711,-0.03463358528171055,0.010894206878241544,0.09310395179628916,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0
Clivet ,Sphera Evo Box 3.1,Outdoor Air/Water,Inverter,R32,1.55,2020-12-23,,62.0,6.0,15,EN 14825,average,2655,5310,-0.04566802372716923,-0.0017462706813582,0.7725968345152711,-0.03463358528171055,0.010894206878241544,0.09310395179628916,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0
Clivet ,Sphera Evo Box 4.1,Outdoor Air/Water,Inverter,R32,1.65,2020-12-23,43.0,63.0,7.92,14,EN 14825,average,3470,7010,-0.05121815386028149,-0.006113424638363183,0.9655537372735508,-0.03644139726148938,0.00944232222070511,0.1630875427954858,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0
Clivet ,Sphera Evo Box 5.1,Outdoor Air/Water,Inverter,R32,1.65,2020-12-23,43.0,63.0,7.92,14,EN 14825,average,3470,7010,-0.05121815386028149,-0.006113424638363183,0.9655537372735508,-0.03644139726148938,0.00944232222070511,0.1630875427954858,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0
Clivet ,WSAN-YMi 91,Outdoor Air/Water,Inverter,R32,5.0,2021-12-18,,71.0,17.67,18,EN 14825,average,9076,15610,-0.041884266899353866,-0.0010498128025935186,0.7513882069563071,-0.028166549660446003,0.013816292296556574,-0.05443167372417579,0.12100993174756264,-0.10284189205173251,7.524155278161827,1.0
Clivet ,WSAN-YMi 101,Outdoor Air/Water,Inverter,R32,5.0,2021-12-18,,73.0,22.43,18,EN 14825,average,11391,19820,-0.04267096757386184,-0.00013408755430619737,0.7015106229788649,-0.029987763309155778,0.013067869911453775,-0.02506246182062429,0.1354477847733874,-0.09723551369513686,7.320903536563489,1.0
Clivet ,WSAN-YMi 121,Outdoor Air/Water,Inverter,R32,5.0,2021-12-18,,75.0,26.15,18,EN 14825,average,12213,20640,-0.045472015105369475,-0.0017363964581885152,0.8087752741422791,-0.033124930227371,0.011874057021298018,0.04707711788144701,0.1492429266666468,-0.10133721469664095,7.449866511863787,1.0
Clivet ,WSAN-YMi 141,Outdoor Air/Water,Inverter,R32,5.0,2021-12-18,,77.0,29.69,18,EN 14825,average,12337,20110,-0.044377419927551315,-0.0020336694383616643,0.8777644084056789,-0.03265928427364718,0.012202797343111452,0.053847846712194974,0.17410546771662241,-0.0951808313720064,7.184971941404539,1.0
DAIKIN Europe ,EGSAX10D9W(G) (1PH),Brine/Water,Inverter,R32,1.7,2019-06-14,41.0,,8.5,15,EN 14825,average,2365,7450,-0.04432748483302465,-0.0005423653862526993,0.727984637940513,-0.029407673777947986,0.01182163906927856,0.10993010834639624,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0
DAIKIN Europe ,EGSAX10D9W(G) (3PH),Brine/Water,Inverter,R32,1.7,2019-06-14,41.0,,8.5,15,EN 14825,average,2365,7450,-0.04432748483302465,-0.0005423653862526993,0.727984637940513,-0.029407673777947986,0.01182163906927856,0.10993010834639624,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0
DAIKIN Europe ,EGSAH10D9W (1PH),Brine/Water,Inverter,R32,1.7,2019-06-14,41.0,,8.5,15,EN 14825,average,2365,7450,-0.04432748483302465,-0.0005423653862526993,0.727984637940513,-0.029407673777947986,0.01182163906927856,0.10993010834639624,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0
DAIKIN Europe ,EGSAH10D9W (3PH),Brine/Water,Inverter,R32,1.7,2019-06-14,41.0,,8.5,15,EN 14825,average,2365,7450,-0.04432748483302465,-0.0005423653862526993,0.727984637940513,-0.029407673777947986,0.01182163906927856,0.10993010834639624,-0.015614390182977706,-0.08605450571427208,7.611523999568095,2.0
DAIKIN Europe ,EGSAX06D9W(G) (1PH),Brine/Water,Inverter,R32,1.7,2019-06-14,,,6.2,15,EN 14825,average,1744,5460,-0.04407887438980454,-0.0006680908368631817,0.7250896682294706,-0.024765815420166787,0.014311540460599093,0.007636863050505958,-0.07483784946734229,-0.10872130601439665,8.387977367380461,2.0
DAIKIN Europe ,EGSAX06D9W(G) (3PH),Brine/Water,Inverter,R32,1.7,2019-06-14,,,6.2,15,EN 14825,average,1744,5460,-0.04407887438980454,-0.0006680908368631817,0.7250896682294706,-0.024765815420166787,0.014311540460599093,0.007636863050505958,-0.07483784946734229,-0.10872130601439665,8.387977367380461,2.0
DAIKIN Europe ,EGSAH06D9W (1PH),Brine/Water,Inverter,R32,1.7,2019-06-14,,,6.2,15,EN 14825,average,1744,5460,-0.04407887438980454,-0.0006680908368631817,0.7250896682294706,-0.024765815420166787,0.014311540460599093,0.007636863050505958,-0.07483784946734229,-0.10872130601439665,8.387977367380461,2.0
DAIKIN Europe ,EGSAH06D9W (3PH),Brine/Water,Inverter,R32,1.7,2019-06-14,,,6.2,15,EN 14825,average,1744,5460,-0.04407887438980454,-0.0006680908368631817,0.7250896682294706,-0.024765815420166787,0.014311540460599093,0.007636863050505958,-0.07483784946734229,-0.10872130601439665,8.387977367380461,2.0
DAIKIN Europe ,EPRA14DV / ETBH16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.0275597844234274,0.010606180010624786,0.17199090774910367,0.12902574251303783,-0.07833742772645745,6.865008979301352,1.0
DAIKIN Europe ,EPRA14DV / ETBH16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.0275597844234274,0.010606180010624786,0.17199090774910367,0.12902574251303783,-0.07833742772645745,6.865008979301352,1.0
DAIKIN Europe ,EPRA14DW / ETBH16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,4568,11100,-0.025606364449812707,0.0006598795933684168,0.7278623379293846,-0.02964855254054591,0.009643300197118081,0.19982089400998426,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA14DW / ETBH16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,4568,11100,-0.025606364449812707,0.0006598795933684168,0.7278623379293846,-0.02964855254054591,0.009643300197118081,0.19982089400998426,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA14DV / ETBX16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.0275597844234274,0.010606180010624786,0.17199090774910367,0.12902574251303783,-0.07833742772645745,6.865008979301352,1.0
DAIKIN Europe ,EPRA14DV / ETBX16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.0275597844234274,0.010606180010624786,0.17199090774910367,0.12902574251303783,-0.07833742772645745,6.865008979301352,1.0
DAIKIN Europe ,EPRA14DW / ETBX16D6V,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,4568,11100,-0.025606364449812707,0.0006598795933684168,0.7278623379293846,-0.02964855254054591,0.009643300197118081,0.19982089400998426,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA14DW / ETBX16D9W,Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,4568,11100,-0.025606364449812707,0.0006598795933684168,0.7278623379293846,-0.02964855254054591,0.009643300197118081,0.19982089400998426,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
DAIKIN Europe ,EPRA14DV / ETVH16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.0275597844234274,0.010606180010624786,0.17199090774910367,0.12902574251303783,-0.07833742772645745,6.865008979301352,1.0
DAIKIN Europe ,EPRA14DV / ETVH16S18D9W(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,21,EN 14825,average,4534,11200,-0.02251879552264251,0.0019874648776098706,0.687952036304264,-0.0275597844234274,0.010606180010624786,0.17199090774910367,0.12902574251303783,-0.07833742772645745,6.865008979301352,1.0
DAIKIN Europe ,EPRA14DW / ETVH16S18D6V(G),Outdoor Air/Water,Inverter,R32,4.2,2020-02-07,44.0,54.0,13.0,42,EN 14825,average,4568,11100,-0.025606364449812707,0.0006598795933684168,0.7278623379293846,-0.02964855254054591,0.009643300197118081,0.19982089400998426,0.13110713217229006,-0.07529046706318313,6.7654848426938905,1.0
