Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Modus
"TTF 13 basic, all climates",20.0191984731536,-11.343773623244694,12986.079066025055,9.642885981268668,61.65610533563531,712.8154614703903,-0.009059330790931196,-0.12303305549912659,8.652035116174186,On-Off
"TTF 13 basic, average climates",-16.04690177143759,-53.91396358497395,14346.956654391428,30.642938044965764,92.96023422889857,-208.2583347757682,-0.042734142374922346,-0.12955430532329698,8.82049874380056,Inverter
TTF 20,-7.633343425369276,-62.2536298456523,23470.39917186735,10.599671862012366,121.8326858475557,757.8788724447297,-0.011010394684167073,-0.10730683368720977,8.197640783287824,Inverter
TTF 27 HT,-4.6841820835082935,-109.54482135603422,30814.196921132898,26.30181835138111,106.5458212280069,2843.0601972317786,-0.0157492628441261,-0.0772948210927042,6.893152140847711,Inverter
TTF 27,-33.730721285467325,-147.31850700375412,34479.41692871763,39.58616108993125,170.0044907282096,605.2360298980796,-0.028657481513134405,-0.12610316722789422,9.101804792817275,Inverter
TTF 35,-78.83424224184066,-190.65834236397163,44196.76609865069,81.3387375401524,199.57892986428257,1504.4629766154133,-0.04474571631339434,-0.11432644053453757,8.611162916321879,Inverter
TTF 4.6 (cool) / TTC 4.6 (cool),-77.0106374369013,38.73103202366596,1018.0681551357355,-12.371967006034035,18.810836553780803,-144.76653721909457,-0.03027730216044627,-0.07515811680216933,7.413209322570396,Inverter
TTF 6.6 (cool) / TTC 6.6 (cool),-138.85266974523435,71.51144593840398,1221.1585726987619,-24.974414530887223,32.37958703881385,-317.40082127475574,-0.014659558885120112,-0.0785454030271989,7.573051983550622,Inverter
TTF 8.6 (cool) / TTC 8.6 (cool),-162.97469906910914,83.37313778058808,1336.1381947351324,-31.04428792010122,38.65590446671338,-393.31510529741564,-0.0056389324476347,-0.07920303317122036,7.499349419323317,Inverter
TTF 40,-46.291363180555564,-140.55587756824715,47646.04117683235,81.40771471543079,226.0930313979569,1950.9256130209008,-0.03681824254947524,-0.10369399154438048,8.127044883481341,Inverter
TTF 52,-15.729998935748824,-130.65442222544317,60022.80459398662,73.27031511759697,302.6107078504632,1748.6404090507565,-0.023975003024569175,-0.10853115574600296,8.459972088643818,Inverter
TTF 66,-51.59950452098167,-241.7285792340624,74855.06616333325,82.41025582704829,360.52807382707965,2964.921254055587,-0.023009372299641014,-0.1039487777895413,8.056025138624134,Inverter
"TTF 7 basic, all climates",49.566188104715586,18.265162626574845,6992.772379971641,-22.52290669893471,7.5858869046613915,1432.8873205463083,0.06630265128477292,-0.049801448974745505,6.203100812799266,On-Off
"TTF 7 basic, average climates",-22.050069890332328,-53.80913327063457,9414.36420079423,17.160483676701105,53.085159938569056,-40.989067628535224,-0.047322551241097056,-0.1374512361464386,9.153015171877701,Inverter
TTL 15 AS,-186.93544442882742,-31.920220123691703,6700.224704832811,-116.51483302436472,10.553543503256687,1517.5653112511138,0.10232722723004675,-0.06972312704340905,6.122997666215375,Inverter
TTL 15 ACS,-186.93544442882742,-31.920220123691703,6700.224704832811,-116.51483302436472,10.553543503256687,1517.5653112511138,0.10232722723004675,-0.06972312704340905,6.122997666215375,Inverter
TTL 20 A,-92.48677501256466,-6.924011902335934,9409.834620172443,-84.55679373191543,45.819129879471106,777.9993393917979,0.12328538392514189,-0.10170471132919669,8.060896012346818,Inverter
TTL 20 AC,-92.48677501256466,-6.924011902335934,9409.834620172443,-84.55679373191543,45.819129879471106,777.9993393917979,0.12328538392514189,-0.10170471132919669,8.060896012346818,Inverter
TTL 25 A,-302.48019771176706,-28.258536874196068,11746.801644930201,-182.24894113206796,38.5452316106389,1776.0994081804001,0.13875103629596067,-0.0975829464209012,7.80244896067274,Inverter
TTL 25 AC,-302.48019771176706,-28.258536874196068,11746.801644930201,-182.24894113206796,38.5452316106389,1776.0994081804001,0.13875103629596067,-0.0975829464209012,7.80244896067274,Inverter
TTL 4.5 IKCS,-102.3048254860043,-13.379958931421074,3435.920585392245,-43.233083467944695,17.253374411153803,245.64787129434148,0.11645806495502378,-0.12956068435131854,8.956925816443867,Inverter
TTL 4.5 ICS,-103.43889618938039,-13.25790239852213,3447.4126638188036,-41.72465296649164,17.38994731005191,226.60917322369704,0.11167105171127634,-0.13128399056582976,9.07508669388633,Inverter
"TTL 6.5 ACS + TSBC 200 ECO, TSBB 200 S",-162.24396282069867,-40.404588857225015,5944.261611330567,-80.50842690171737,23.24036087556886,604.5170921088805,0.13849293376370247,-0.09176103673437927,7.21831036931386,Inverter
"TTL 8.5 ACS + TSBC 200 ECO, TSBB 200 S",-300.87760211015575,-132.32511467812512,10019.247424446095,-135.10648983484754,-11.348286494555383,2136.970060784592,0.14805071067106676,-0.0861026253874509,6.9678502599910574,Inverter
"TTL 6.5 ACS, low temperature, all",30.66233539717467,324.78508109852464,-5462.781031874591,-23.20676395297635,103.76013999300166,-1963.7681889495325,0.11923879671059502,-0.1615937054112467,9.237975773226724,On-Off
"TTL 8.5 ACS, low temperature, all",-31.982657960643756,412.6027045180696,-6958.376890672679,-53.06331535142356,130.22599202721682,-2342.734543912815,0.12259778710965709,-0.17326419420367162,9.495651853211607,Inverter
TTL 8.5 IKCS,-164.4818643128772,-22.154777361094396,6050.134665957667,-106.33764975279104,25.323423548050716,922.8966096074724,0.14227717980577975,-0.09679396230903235,7.281422520323309,Inverter
TTL 8.5 ICS,-165.24943926304172,-21.737268214758146,6102.412256267213,-92.33411687251632,20.49973910569637,973.6640200605839,0.13775124217241175,-0.09711401399289231,7.45406446529659,Inverter
Thermia Mega L 2020,-806.345795018098,618.2959141124464,11528.965889120835,-141.54091925721312,318.8619658588695,-4201.459202447959,0.002580387391368332,-0.10718393879569009,9.100586008800795,Inverter
Thermia Mega L,-806.345795018098,618.2959141124464,11528.965889120835,-141.54091925721312,318.8619658588695,-4201.459202447959,0.002580387391368332,-0.10718393879569009,9.100586008800795,Inverter
Thermia Mega M 2020,-351.8092011278771,524.618577568992,3832.7520155529783,-38.05468281005438,238.33063235763146,-4138.978068396329,-0.014977406616504303,-0.13945549880523134,10.88557569808261,Inverter
Thermia Mega M,-351.8092011278771,524.618577568992,3832.7520155529783,-38.05468281005438,238.33063235763146,-4138.978068396329,-0.014977406616504303,-0.13945549880523134,10.88557569808261,Inverter
Thermia Mega M 230,-351.8092011278771,524.618577568992,3832.7520155529783,-38.05468281005438,238.33063235763146,-4138.978068396329,-0.014977406616504303,-0.13945549880523134,10.88557569808261,Inverter
Thermia Mega M 3-230 2020,-351.8092011278771,524.618577568992,3832.7520155529783,-38.05468281005438,238.33063235763146,-4138.978068396329,-0.014977406616504303,-0.13945549880523134,10.88557569808261,Inverter
Thermia Mega S 2020,-241.71309060659908,400.89066547397704,5524.057929464283,-28.036046192553638,200.25727664207935,-3209.0076227711966,-0.015715213095058772,-0.13583765560061636,10.581477042189883,Inverter
Thermia Mega S,-241.71309060659908,400.89066547397704,5524.057929464283,-28.036046192553638,200.25727664207935,-3209.0076227711966,-0.015715213095058772,-0.13583765560061636,10.581477042189883,Inverter
Thermia Mega S 230,-241.71309060659908,400.89066547397704,5524.057929464283,-28.036046192553638,200.25727664207935,-3209.0076227711966,-0.015715213095058772,-0.13583765560061636,10.581477042189883,Inverter
Thermia Mega S 3-230 2020,-241.71309060659908,400.89066547397704,5524.057929464283,-28.036046192553638,200.25727664207935,-3209.0076227711966,-0.015715213095058772,-0.13583765560061636,10.581477042189883,Inverter
Thermia Mega XL 2020,-1009.2807424987118,1019.6310245395613,11215.267075371394,-168.91286901455746,495.3685718983778,-7573.390875360991,0.0013601707176932598,-0.11585950339648961,9.523203387607232,Inverter
Thermia Mega XL,-1009.2807424987118,1019.6310245395613,11215.267075371394,-168.91286901455746,495.3685718983778,-7573.390875360991,0.0013601707176932598,-0.11585950339648961,9.523203387607232,Inverter
ATLAS 12 400V,-224.02516488598894,74.27294890896601,3414.3706209887023,-32.018795421705825,48.60868365625759,-568.9800203580793,-0.061878899828763594,-0.175724815144751,12.262410743498233,Inverter
ATLAS 12 DUO 400V,-224.02516488598894,74.27294890896601,3414.3706209887023,-32.018795421705825,48.60868365625759,-568.9800203580793,-0.061878899828763594,-0.175724815144751,12.262410743498233,Inverter
ATLAS 12 230V,-224.02516488598894,74.27294890896601,3414.3706209887023,-32.018795421705825,48.60868365625759,-568.9800203580793,-0.061878899828763594,-0.175724815144751,12.262410743498233,Inverter
ATLAS 12 DUO 230V,-224.02516488598894,74.27294890896601,3414.3706209887023,-32.018795421705825,48.60868365625759,-568.9800203580793,-0.061878899828763594,-0.175724815144751,12.262410743498233,Inverter
ATLAS 18 400V,-233.76622050956823,151.6424862001158,3078.0331617314823,-33.05126547816655,75.52194075561185,-1094.3801375818095,-0.03399390570502207,-0.1683742403391015,12.103125761030846,Inverter
ATLAS 18 DUO 400V,-233.76622050956823,151.6424862001158,3078.0331617314823,-33.05126547816655,75.52194075561185,-1094.3801375818095,-0.03399390570502207,-0.1683742403391015,12.103125761030846,Inverter
Thermia Calibra 12 400V,-203.04864899836113,49.99183207759096,4064.3716758779437,-32.04222034049659,44.9201638087054,-419.09783623921714,-0.02458874772768095,-0.14061589157650287,10.588093892308354,Inverter
Thermia Calibra 12 Duo 400V,-203.04864899836113,49.99183207759096,4064.3716758779437,-32.04222034049659,44.9201638087054,-419.09783623921714,-0.02458874772768095,-0.14061589157650287,10.588093892308354,Inverter
Thermia Calibra 12 230V,-203.04864899836113,49.99183207759096,4064.3716758779437,-32.04222034049659,44.9201638087054,-419.09783623921714,-0.02458874772768095,-0.14061589157650287,10.588093892308354,Inverter
Thermia Calibra 12 Duo 230V,-203.04864899836113,49.99183207759096,4064.3716758779437,-32.04222034049659,44.9201638087054,-419.09783623921714,-0.02458874772768095,-0.14061589157650287,10.588093892308354,Inverter
Thermia Calibra 12 400V (White),-203.04864899836113,49.99183207759096,4064.3716758779437,-32.04222034049659,44.9201638087054,-419.09783623921714,-0.02458874772768095,-0.14061589157650287,10.588093892308354,Inverter
Thermia Calibra 7 400V,-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
Thermia Calibra 7 Duo 400V,-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
Thermia Calibra 7 230V,-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
Thermia Calibra 7 Duo 230V,-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
Thermia Calibra 7 400V (White),-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
Thermia Calibra Cool 7 400V BW,-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
Thermia Calibra Cool 7 400V WW,-150.62471070269703,7.426822445896633,3829.8815745739444,-22.520927488089875,28.19836232892389,-193.14268640118433,-0.018271673432614984,-0.15147112373707708,11.034563951261392,Inverter
HWS-1105H8-E/HWS-1405XWHM3-E,-344.9925950876805,-55.43614651422808,8025.591619233471,-136.06536968475783,23.557298051054058,1124.9466747988529,0.11955403268423682,-0.0696552366021993,6.304709643805778,Inverter
HWS-1105H8-E/HWS-1405XWHT6-E,-344.9925950876805,-55.43614651422808,8025.591619233471,-136.06536968475783,23.557298051054058,1124.9466747988529,0.11955403268423682,-0.0696552366021993,6.304709643805778,Inverter
HWS-1105H8-E/HWS-1405XWHT9-E,-344.9925950876805,-55.43614651422808,8025.591619233471,-136.06536968475783,23.557298051054058,1124.9466747988529,0.11955403268423682,-0.0696552366021993,6.304709643805778,Inverter
HWS-1405H8-E/HWS-1405XWHM3-E,-353.7257492189782,-43.4930468162623,7770.613606575417,-148.68700263104108,31.127664792225673,1012.7660330095393,0.13375813838977493,-0.06388927154395703,6.010540224627466,Inverter
HWS-1405H8-E/HWS-1405XWHT6-E,-353.7257492189782,-43.4930468162623,7770.613606575417,-148.68700263104108,31.127664792225673,1012.7660330095393,0.13375813838977493,-0.06388927154395703,6.010540224627466,Inverter
HWS-1405H8-E/HWS-1405XWHT9-E,-353.7257492189782,-43.4930468162623,7770.613606575417,-148.68700263104108,31.127664792225673,1012.7660330095393,0.13375813838977493,-0.06388927154395703,6.010540224627466,Inverter
HWS-1605H8-E/HWS-1405XWHM3-E,-354.8729057531864,-26.60610840183332,7381.640146264258,-157.61328517987715,31.720560076321707,1088.252246013391,0.13833686464372846,-0.0627760948768901,5.989999234986575,Inverter
HWS-1605H8-E/HWS-1405XWHT6-E,-354.8729057531864,-26.60610840183332,7381.640146264258,-157.61328517987715,31.720560076321707,1088.252246013391,0.13833686464372846,-0.0627760948768901,5.989999234986575,Inverter
HWS-1605H8-E/HWS-1405XWHT9-E,-354.8729057531864,-26.60610840183332,7381.640146264258,-157.61328517987715,31.720560076321707,1088.252246013391,0.13833686464372846,-0.0627760948768901,5.989999234986575,Inverter
HWS-1105H-E/HWS-1405XWHM3-E,-316.7733385966068,-9.679317841897003,6216.43326054328,-130.6165666131666,34.88106384687008,696.1214125257607,0.12163812171075818,-0.06830944249608827,6.264903659815371,Inverter
HWS-1105H-E/HWS-1405XWHT6-E,-316.7733385966068,-9.679317841897003,6216.43326054328,-130.6165666131666,34.88106384687008,696.1214125257607,0.12163812171075818,-0.06830944249608827,6.264903659815371,Inverter
HWS-1105H-E/HWS-1405XWHT9-E,-316.7733385966068,-9.679317841897003,6216.43326054328,-130.6165666131666,34.88106384687008,696.1214125257607,0.12163812171075818,-0.06830944249608827,6.264903659815371,Inverter
HWS-1405H-E/HWS-1405XWHM3-E,-361.8754117321809,-48.65433586483921,7826.55673545226,-158.3155051027165,17.46060618197498,1463.270929873717,0.1450397982618583,-0.05948512657625592,5.873411932278545,Inverter
HWS-1405H-E/HWS-1405XWHT6-E,-361.8754117321809,-48.65433586483921,7826.55673545226,-158.3155051027165,17.46060618197498,1463.270929873717,0.1450397982618583,-0.05948512657625592,5.873411932278545,Inverter
HWS-1405H-E/HWS-1405XWHT9-E,-361.8754117321809,-48.65433586483921,7826.55673545226,-158.3155051027165,17.46060618197498,1463.270929873717,0.1450397982618583,-0.05948512657625592,5.873411932278545,Inverter
HWS-455H-E/HWS-455XWHM3-E,-152.08281935475196,3.5576761097641736,2959.9947567946733,-57.38452770793762,25.28354784453239,70.72388984104666,0.12822802522037122,-0.09234738453708813,7.291893255191114,Inverter
HWS-805H-E/HWS-805XWHM3-E,-234.87674040722732,-37.681555635117704,5179.872066382468,-91.75997407910201,14.93083006878014,735.9126256180624,0.14668194814643723,-0.08186218001494457,6.800625619501209,Inverter
HWS-805H-E/HWS-805XWHT6-E,-234.87674040722732,-37.681555635117704,5179.872066382468,-91.75997407910201,14.93083006878014,735.9126256180624,0.14668194814643723,-0.08186218001494457,6.800625619501209,Inverter
HWS-805H-E/HWS-805XWHT9-E,-234.87674040722732,-37.681555635117704,5179.872066382468,-91.75997407910201,14.93083006878014,735.9126256180624,0.14668194814643723,-0.08186218001494457,6.800625619501209,Inverter
HWS-P1105HR-E/HWS-P1105XWHM3-E,-462.7061396602045,-136.21785510686644,11539.460258109251,-189.68257994663537,1.4104478491001515,2222.279888717006,0.15476641127774765,-0.08468185290300367,6.926756254068642,Inverter
HWS-P1105HR-E/HWS-P1105XWHT6-E,-462.7061396602045,-136.21785510686644,11539.460258109251,-189.68257994663537,1.4104478491001515,2222.279888717006,0.15476641127774765,-0.08468185290300367,6.926756254068642,Inverter
HWS-P1105HR-E/HWS-P1105XWHT9-E,-462.7061396602045,-136.21785510686644,11539.460258109251,-189.68257994663537,1.4104478491001515,2222.279888717006,0.15476641127774765,-0.08468185290300367,6.926756254068642,Inverter
HWS-P1105H8R-E/HWS-P1105XWHM3-E,-356.45541427032055,-34.67098939782961,8526.909210496518,-173.20119393173962,49.178672276271016,785.9373229473663,0.17617168595180277,-0.0946104232735222,7.304382399196024,Inverter
HWS-P1105H8R-E/HWS-P1105XWHT6-E,-356.45541427032055,-34.67098939782961,8526.909210496518,-173.20119393173962,49.178672276271016,785.9373229473663,0.17617168595180277,-0.0946104232735222,7.304382399196024,Inverter
HWS-P1105H8R-E/HWS-P1105XWHT9-E,-356.45541427032055,-34.67098939782961,8526.909210496518,-173.20119393173962,49.178672276271016,785.9373229473663,0.17617168595180277,-0.0946104232735222,7.304382399196024,Inverter
HWS-P1405H8R-E/HWS-P1105XWHM3-E,-483.93035659815325,-90.55372677244183,11794.040605896223,-217.75643331322556,40.720861809880255,1519.8678955536332,0.17619975781781336,-0.09521054494067382,7.322413329973306,Inverter
HWS-P1405H8R-E/HWS-P1105XWHT6-E,-483.93035659815325,-90.55372677244183,11794.040605896223,-217.75643331322556,40.720861809880255,1519.8678955536332,0.17619975781781336,-0.09521054494067382,7.322413329973306,Inverter
HWS-P1405H8R-E/HWS-P1105XWHT9-E,-483.93035659815325,-90.55372677244183,11794.040605896223,-217.75643331322556,40.720861809880255,1519.8678955536332,0.17619975781781336,-0.09521054494067382,7.322413329973306,Inverter
HWS-P805HR-E/HWS-P805XWHM3-E,-421.97274723437334,-104.99928424016686,10373.75501107604,-175.93116916961563,8.289952901022708,2032.7919615015323,0.10405514833538777,-0.06130398803493786,5.710631569660332,Inverter
HWS-P805HR-E/HWS-P805XWHT6-E,-421.97274723437334,-104.99928424016686,10373.75501107604,-175.93116916961563,8.289952901022708,2032.7919615015323,0.10405514833538777,-0.06130398803493786,5.710631569660332,Inverter
HWS-P805HR-E/HWS-P805XWHT9-E,-421.97274723437334,-104.99928424016686,10373.75501107604,-175.93116916961563,8.289952901022708,2032.7919615015323,0.10405514833538777,-0.06130398803493786,5.710631569660332,Inverter
HWS-P805H8R-E/HWS-P805XWHM3-E,-327.4665028007337,-34.304079840698286,8212.835504326571,-144.32094425357715,46.648711692874755,669.6988407765962,0.15260223961808653,-0.0891997520711256,7.0083836378187065,Inverter
HWS-P805H8R-E/HWS-P805XWHT6-E,-327.4665028007337,-34.304079840698286,8212.835504326571,-144.32094425357715,46.648711692874755,669.6988407765962,0.15260223961808653,-0.0891997520711256,7.0083836378187065,Inverter
HWS-P805H8R-E/HWS-P805XWHT9-E,-327.4665028007337,-34.304079840698286,8212.835504326571,-144.32094425357715,46.648711692874755,669.6988407765962,0.15260223961808653,-0.0891997520711256,7.0083836378187065,Inverter
VWF 118/4 35 & 55,0.8247250299027371,7.701042116820247,10977.322548831791,12.36523463350451,63.208865112768265,171.8075925660504,-0.020597355336121614,-0.11067540370447944,8.786109918072505,On-Off
VWF 117/4 35 & 55,0.8247250299027371,7.701042116820247,10977.322548831791,12.36523463350451,63.208865112768265,171.8075925660504,-0.020597355336121614,-0.11067540370447944,8.786109918072505,On-Off
VWF 157/4 35 & 55,23.243679793911753,34.81222372351732,13307.171101139484,21.096373834611544,82.91375549689522,205.8705688550724,-0.019428230269934878,-0.10155119234707817,8.396173165200672,On-Off
VWF 197/4 35 & 55,2.947544233727548,16.267901517395504,19163.021928564383,18.589981248809476,93.13617151951912,1130.9176986395003,-0.01607336911787021,-0.08370347501449033,7.541322407245675,On-Off
VWF 58/4 35 & 55,0.041908975807864124,3.288466556330505,5214.219619314401,6.162770150278402,31.783962064637958,80.22095240502438,-0.019727093588602407,-0.1055803307440801,8.350587404499981,On-Off
VWF 57/4 35 & 55,0.041908975807864124,3.288466556330505,5214.219619314401,6.162770150278402,31.783962064637958,80.22095240502438,-0.019727093588602407,-0.1055803307440801,8.350587404499981,On-Off
VWF 87/4 35 & 55,25.519724283153625,29.466456587345455,7618.122321277686,13.314254077107218,50.03292416076839,52.97922017358826,-0.02023796786078148,-0.1064788175670355,8.721634327639364,On-Off
VWF 88/4 35 & 55,25.519724283153625,29.466456587345455,7618.122321277686,13.314254077107218,50.03292416076839,52.97922017358826,-0.02023796786078148,-0.1064788175670355,8.721634327639364,On-Off
VWL 125/6 A 230V,-76.31427234968825,77.22778102563296,4900.846365073698,-97.33636877583474,81.62148764327642,-516.7484027984451,0.15354861996901667,-0.12038613267065808,8.67746599828136,Inverter
VWL 125/6 A 230V S2,-76.31427234968825,77.22778102563296,4900.846365073698,-97.33636877583474,81.62148764327642,-516.7484027984451,0.15354861996901667,-0.12038613267065808,8.67746599828136,Inverter
VWL 125/6 A,-76.31427234968825,77.22778102563296,4900.846365073698,-97.33636877583474,81.62148764327642,-516.7484027984451,0.15354861996901667,-0.12038613267065808,8.67746599828136,Inverter
VWL 125/6 A S2,-76.31427234968825,77.22778102563296,4900.846365073698,-97.33636877583474,81.62148764327642,-516.7484027984451,0.15354861996901667,-0.12038613267065808,8.67746599828136,Inverter
VWL 155/6 A 230V S3,-83.65679510058818,95.36849177430136,4420.5339174451055,-96.41059109019885,97.78044741532187,-968.4521325728037,0.1503485021769535,-0.1255713047578492,8.787103533374276,Inverter
VWL 155/6 A S3,-83.65679510058818,95.36849177430136,4420.5339174451055,-96.41059109019885,97.78044741532187,-968.4521325728037,0.1503485021769535,-0.1255713047578492,8.787103533374276,Inverter
VWL 125/6 A 230V S3,10.178916379483297,98.78197917424889,3305.6710645259054,-44.894756025158976,90.80179547421515,-1253.5844872600717,0.16915429014777333,-0.1275183929358437,8.77609799429388,On-Off
VWL 125/6 A S3,10.178916379483297,98.78197917424889,3305.6710645259054,-44.894756025158976,90.80179547421515,-1253.5844872600717,0.16915429014777333,-0.1275183929358437,8.77609799429388,On-Off
VWL 105/6 A 230V,57.85366824210725,88.85714436827311,3030.2426991107695,-24.836140254799535,81.12886576385915,-1160.980848050555,0.1531066764531399,-0.1225383552850814,8.63030790073265,On-Off
VWL 105/6 A 230V S2,57.85366824210725,88.85714436827311,3030.2426991107695,-24.836140254799535,81.12886576385915,-1160.980848050555,0.1531066764531399,-0.1225383552850814,8.63030790073265,On-Off
VWL 105/6 A,57.85366824210725,88.85714436827311,3030.2426991107695,-24.836140254799535,81.12886576385915,-1160.980848050555,0.1531066764531399,-0.1225383552850814,8.63030790073265,On-Off
VWL 105/6 A S2,57.85366824210725,88.85714436827311,3030.2426991107695,-24.836140254799535,81.12886576385915,-1160.980848050555,0.1531066764531399,-0.1225383552850814,8.63030790073265,On-Off
VWL 35/5 AS 230V + VWL 57/5 IS,8.123487177023726,8.58310616803786,2105.5676949630238,-17.418613494905422,23.816203014780204,-127.16594874221497,0.13164364940999698,-0.11619307457113547,8.2161868222568,On-Off
VWL 35/5 AS 230V + VWL 58/5 IS,8.123487177023726,8.58310616803786,2105.5676949630238,-17.418613494905422,23.816203014780204,-127.16594874221497,0.13164364940999698,-0.11619307457113547,8.2161868222568,On-Off
VWL 35/5 AS 230V S2 + VWL 57/5 IS,8.123487177023726,8.58310616803786,2105.5676949630238,-17.418613494905422,23.816203014780204,-127.16594874221497,0.13164364940999698,-0.11619307457113547,8.2161868222568,On-Off
VWL 35/5 AS 230V S2 + VWL 58/5 IS,8.123487177023726,8.58310616803786,2105.5676949630238,-17.418613494905422,23.816203014780204,-127.16594874221497,0.13164364940999698,-0.11619307457113547,8.2161868222568,On-Off
VWL 55/5 AS 230V + VWL 58/5 IS,-36.410483100694734,7.676637888400158,2556.8459781166457,-40.433107821389015,24.44391075613753,45.7085585108465,0.14498112580684341,-0.11263126110978887,8.091467923594145,Inverter
VWL 55/5 AS 230V + VWL 57/5 IS,-36.410483100694734,7.676637888400158,2556.8459781166457,-40.433107821389015,24.44391075613753,45.7085585108465,0.14498112580684341,-0.11263126110978887,8.091467923594145,Inverter
VWL 55/5 AS 230V S2 + VWL 58/5 IS,-30.957313100314614,18.002093268767545,2184.306660625772,-45.529565148606466,14.793883951347917,393.8786144742079,0.17834147602889774,-0.04946419066948746,5.812419078883828,Inverter
VWL 55/5 AS 230V S2 + VWL 57/5 IS,-30.957313100314614,18.002093268767545,2184.306660625772,-45.529565148606466,14.793883951347917,393.8786144742079,0.17834147602889774,-0.04946419066948746,5.812419078883828,Inverter
VWL 37/5 230V,3.825146477049902,12.068618959945358,2035.6415193778653,-16.43127315070951,25.05586190193846,-185.947048240804,0.13327206660410895,-0.12186950255678328,8.585229630963994,On-Off
VWL 39/5 230V,47.88655003181684,61.36935193019295,-280.3565303053704,-2.7084722634665024,41.22940949751863,-939.5146291646384,0.09039562420797717,-0.11212682500931254,8.226504908870437,On-Off
VWL 37/5 230V S2,3.825146477049902,12.068618959945358,2035.6415193778653,-16.43127315070951,25.05586190193846,-185.947048240804,0.13327206660410895,-0.12186950255678328,8.585229630963994,On-Off
VWL 39/5 230V S2,47.88655003181684,61.36935193019295,-280.3565303053704,-2.7084722634665024,41.22940949751863,-939.5146291646384,0.09039562420797717,-0.11212682500931254,8.226504908870437,On-Off
VWL 57/5 230V,-43.09588934522003,10.803382908704648,2606.8213614140805,-38.33552414618376,24.656472417588738,30.3309819550053,0.14327257535779078,-0.11951939277467609,8.528273369943802,Inverter
VWL 59/5 230V,6.207675333049378,64.5200101322846,61.39450305921048,-23.70854486904513,40.98878606709836,-736.789227050178,0.08764953502191866,-0.11463086541891371,8.402990461452328,On-Off
VWL 57/5 230V S2,-43.09588934522003,10.803382908704648,2606.8213614140805,-38.33552414618376,24.656472417588738,30.3309819550053,0.14327257535779078,-0.11951939277467609,8.528273369943802,Inverter
VWL 59/5 230V S2,6.207675333049378,64.5200101322846,61.39450305921048,-23.70854486904513,40.98878606709836,-736.789227050178,0.08764953502191866,-0.11463086541891371,8.402990461452328,On-Off
VWL 55/3 A 230V 35 & 55,4.105798542963379,11.983303069896658,3748.2789834860673,-45.30261384484977,44.013795561859126,-152.25803629056065,0.18207377001244593,-0.08651607827630171,6.667605143987766,On-Off
VWL 55/6 A 230V,-30.03810071739929,36.072206063719236,1813.444149259102,-38.41923147032734,33.86173332793635,-195.07212064331625,0.12916539618216957,-0.10783078535702272,7.860262704414218,Inverter
VWL 55/6 A 230V S2,-30.03810071739929,36.072206063719236,1813.444149259102,-38.41923147032734,33.86173332793635,-195.07212064331625,0.12916539618216957,-0.10783078535702272,7.860262704414218,Inverter
VWL 55/6 A 230V S3,-6.572308540086801,53.730701168597925,1004.6014613077676,-29.827696544390257,38.458634081271704,-403.68262182907165,0.12717002151593101,-0.09179037991060053,7.144518910551162,Inverter
VWL 35/6 A 230V,-7.539691546690754,28.362077290266626,1526.1224484897116,-20.613300730991828,29.695416251313947,-267.8528767021402,0.12907974496968294,-0.10216563789096623,7.408283989970012,Inverter
VWL 35/6 A 230V S2,-7.539691546690754,28.362077290266626,1526.1224484897116,-20.613300730991828,29.695416251313947,-267.8528767021402,0.12907974496968294,-0.10216563789096623,7.408283989970012,Inverter
VWL 45/6 A 230V S3,-13.656695786955453,17.957989078463765,1971.7191978326732,-23.979456652332765,26.48532634218149,-143.2055762893336,0.13803372289563096,-0.10533908917935413,7.601439679531969,Inverter
VWL 75/5 AS 230V + VWL 77/5 IS,-44.60213019955465,17.156288460203086,2956.3843942154053,-51.53064612553108,30.81962551565785,64.2414459510635,0.14327557838866747,-0.09891548216343721,7.560712953188602,Inverter
VWL 75/5 AS 230V + VWL 78/5 IS,-44.60213019955465,17.156288460203086,2956.3843942154053,-51.53064612553108,30.81962551565785,64.2414459510635,0.14327557838866747,-0.09891548216343721,7.560712953188602,Inverter
VWL 75/5 AS 230V S2 + VWL 77/5 IS,-75.52098708052334,-0.0910725428303909,3723.7923839594955,-58.796577860640646,26.7664950973759,244.5823486468042,0.1349274857890363,-0.10357227072979149,7.767913153182253,Inverter
