Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p1_COP [-],p2_COP [-],p3_COP [-]
Bosch Thermotechnik,Bosch CS7000iAW 9 IRMS,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,48.0,36.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 IRM,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,48.0,36.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 IRB,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,48.0,36.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 IRE,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,48.0,36.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 ORMS,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,35.0,56.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 ORM,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,35.0,56.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 ORB,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,35.0,56.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7000iAW 9 ORE,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,35.0,56.0,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWB,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,,,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWM,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,,,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWMS,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,,,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWE,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,,,17,average,2287,5100,-0.03921135435027008,-0.007536329465572255,1.1144383205069401,-0.04009942883065027,0.00486293351020924,0.39409633620113965,0.22071737099455954,-0.10341585438783654,8.118659198569034
Bosch Thermotechnik,Bosch CS7400iAW 7 ORB,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,29.0,50.0,17,average,2295,5210,-0.02798819753812529,0.00301225310096789,0.6486831244314192,-0.02818496390872057,0.012554422040511938,0.06796057631098928,0.1310846521942381,-0.10990240547711183,8.194098905595862
Bosch Thermotechnik,Bosch CS7400iAW 7 ORMS,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,25.0,50.0,17,average,2295,5210,-0.02798819753812529,0.00301225310096789,0.6486831244314192,-0.02818496390872057,0.012554422040511938,0.06796057631098928,0.1310846521942381,-0.10990240547711183,8.194098905595862
Bosch Thermotechnik,Bosch CS7400iAW 7 ORM,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,25.0,50.0,17,average,2295,5210,-0.02798819753812529,0.00301225310096789,0.6486831244314192,-0.02818496390872057,0.012554422040511938,0.06796057631098928,0.1310846521942381,-0.10990240547711183,8.194098905595862
Bosch Thermotechnik,Bosch CS7400iAW 7 ORE,2017-07-18,Outdoor Air/Water,Inverter,1.0,R410a,2.35,29.0,50.0,17,average,2295,5210,-0.02798819753812529,0.00301225310096789,0.6486831244314192,-0.02818496390872057,0.012554422040511938,0.06796057631098928,0.1310846521942381,-0.10990240547711183,8.194098905595862
tecalor,TTL 20 A,2017-04-10,Outdoor Air/Water,Inverter,1.0,Other,4.7,,54.0,10,average,3941,10600,-0.004227820119102298,0.002644620722131908,0.7576149481879145,-0.018510538986425778,0.01347567924983766,0.12284308166461788,0.15186898101796142,-0.08495813448414051,7.3588944393294735
tecalor,TTL 20 AC,2017-04-10,Outdoor Air/Water,Inverter,1.0,Other,4.7,,54.0,10,average,3941,10600,-0.004227820119102298,0.002644620722131908,0.7576149481879145,-0.018510538986425778,0.01347567924983766,0.12284308166461788,0.15186898101796142,-0.08495813448414051,7.3588944393294735
Groupe Atlantic,ATLANTIC GEOLIA 10,2020-10-16,Water/Water,On-Off,6.0,R410a,1.45,56.0,,4,average,3316,12400,-0.001460266174051017,-0.00471568058515699,1.2327366452723196,0.0010135782106116813,0.014329031633276635,0.2389643901342874,-0.013023315742534984,-0.11483012743618029,9.55661723571755
tecalor,"TTF 10 basic, average climates",2016-10-28,Brine/Water,On-Off,5.0,Other,2.6,51.0,,3,average,3537,8700,-0.0023235042403988424,-0.007130426942645205,1.3480682772017196,0.007851316650068146,0.02318171664840091,-0.13340540123567657,-0.050044867280275664,-0.1467954067463433,9.36749914238628
Buderus,WSW196i.2-12 T180 (+W) / 186-12 T180,2020-12-08,Brine/Water,Inverter,2.0,R410a,2.0,41.0,,14,average,3485,10140,-0.04281177694065092,-0.006537405042056928,0.9972223085400063,-0.02923730101779224,0.009353211105457405,0.1945872365922815,0.03004113029740881,-0.10518490136736999,8.524337028462355
Buderus,WSW196i.2-12 (+W) / 186-12,2020-12-08,Brine/Water,Inverter,2.0,R410a,2.0,41.0,,14,average,3485,10140,-0.04281177694065092,-0.006537405042056928,0.9972223085400063,-0.02923730101779224,0.009353211105457405,0.1945872365922815,0.03004113029740881,-0.10518490136736999,8.524337028462355
Mitsubishi,PUZ-WM85VAA(-BS) + EHPT30X-M*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85VAA(-BS) + EHPT30X-YM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85VAA(-BS) + ERPT30X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,15,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85YAA(-BS) + EHPT30X-M*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,22,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85YAA(-BS) + EHPT30X-YM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,22,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Mitsubishi,PUZ-WM85YAA(-BS) + ERPT30X-VM*D,2020-06-22,Outdoor Air/Water,Inverter,1.0,R32,2.2,40.0,58.0,22,average,3623,7500,-0.03002499345900695,0.0009356035312578695,0.7012594390111138,-0.02774666477575004,0.013302967232731253,-0.002358074323646387,0.19241858594299455,-0.11080566255945726,8.31672959968088
Groupe Atlantic,Loria 6004,2016-07-27,Outdoor Air/Water,Inverter,1.0,R410a,1.1,44.0,62.0,9,average,1900,3800,-0.026345797996534734,-0.0020996497875336723,0.8288594387526255,-0.025737366218592465,0.01334604782224659,0.003941976338911549,0.1656771879607117,-0.11364461089675129,8.164163341713337
Groupe Atlantic,Loria Duo 6004,2016-07-27,Outdoor Air/Water,Inverter,1.0,R410a,1.1,44.0,62.0,9,average,1900,3800,-0.026345797996534734,-0.0020996497875336723,0.8288594387526255,-0.025737366218592465,0.01334604782224659,0.003941976338911549,0.1656771879607117,-0.11364461089675129,8.164163341713337
Groupe Atlantic,Loria 6004 2C Duo,2016-07-27,Outdoor Air/Water,Inverter,1.0,R410a,1.1,44.0,62.0,9,average,1900,3800,-0.026345797996534734,-0.0020996497875336723,0.8288594387526255,-0.025737366218592465,0.01334604782224659,0.003941976338911549,0.1656771879607117,-0.11364461089675129,8.164163341713337
Groupe Atlantic,Loria 6004 (LFC),2016-07-27,Outdoor Air/Water,Inverter,1.0,R410a,1.1,44.0,62.0,9,average,1900,3800,-0.026345797996534734,-0.0020996497875336723,0.8288594387526255,-0.025737366218592465,0.01334604782224659,0.003941976338911549,0.1656771879607117,-0.11364461089675129,8.164163341713337
Enertech CTC AB,CTC EcoAir 415 1x230V,2020-12-17,Outdoor Air/Water,On-Off,4.0,R407c,3.4,,64.0,18,average,4095,9500,0.0424378399252267,-0.006939800003136356,1.558444238001099,0.008619842465320434,0.012454958264308605,0.42007963936364545,0.07914900389649383,-0.06601898170156031,5.919880982726388
Enertech CTC AB,CTC EcoAir 415 3x400V,2020-12-17,Outdoor Air/Water,On-Off,4.0,R407c,3.4,,64.0,18,average,4095,9500,0.0424378399252267,-0.006939800003136356,1.558444238001099,0.008619842465320434,0.012454958264308605,0.42007963936364545,0.07914900389649383,-0.06601898170156031,5.919880982726388
ait-deutschland,LWD 50A-HMD,2017-05-12,Outdoor Air/Water,On-Off,4.0,R290,0.95,,57.0,15,average,2010,4000,0.04288191492242622,-0.007366592806661796,1.6625149255001728,0.001146761736862487,0.013836047769825555,0.2661433361304997,0.11963843842346401,-0.07326532507882583,6.4360110151086625
ait-deutschland,LWD 50A-HTD,2017-05-12,Outdoor Air/Water,On-Off,4.0,R290,0.95,,57.0,15,average,2010,4000,0.04288191492242622,-0.007366592806661796,1.6625149255001728,0.001146761736862487,0.013836047769825555,0.2661433361304997,0.11963843842346401,-0.07326532507882583,6.4360110151086625
Viessmann,Vitocal 100-S AWB 101.A12,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,3990,7700,0.007679104650922295,-0.008765014559079635,1.2734464832160983,-0.011495227542616279,0.010412012653180336,0.21151835643355146,0.0973260892726778,-0.06875873528637524,5.977940213014763
Viessmann,Vitocal 100-S AWB-E 101.A12,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,3990,7700,0.007679104650922295,-0.008765014559079635,1.2734464832160983,-0.011495227542616279,0.010412012653180336,0.21151835643355146,0.0973260892726778,-0.06875873528637524,5.977940213014763
Viessmann,Vitocal 100-S AWB-E-AC 101.A12,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,3990,7700,0.007679104650922295,-0.008765014559079635,1.2734464832160983,-0.011495227542616279,0.010412012653180336,0.21151835643355146,0.0973260892726778,-0.06875873528637524,5.977940213014763
Viessmann,Vitocal 111-S AWBT-AC 111.A12,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,3990,7700,0.007679104650922295,-0.008765014559079635,1.2734464832160983,-0.011495227542616279,0.010412012653180336,0.21151835643355146,0.0973260892726778,-0.06875873528637524,5.977940213014763
Viessmann,Vitocal 111-S AWBT-E 111.A12,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,3990,7700,0.007679104650922295,-0.008765014559079635,1.2734464832160983,-0.011495227542616279,0.010412012653180336,0.21151835643355146,0.0973260892726778,-0.06875873528637524,5.977940213014763
Viessmann,Vitocal 111-S AWBT-E-AC 111.A12,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,3990,7700,0.007679104650922295,-0.008765014559079635,1.2734464832160983,-0.011495227542616279,0.010412012653180336,0.21151835643355146,0.0973260892726778,-0.06875873528637524,5.977940213014763
Viessmann,Vitocal 100-S AWB 101.A14,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4307,8700,0.0054620999147293875,-0.004910978548056298,1.0652004114510913,-0.014004684255877357,0.011745332470320063,0.17557010364995806,0.10341792209111696,-0.07531927229673656,6.085887257881382
Viessmann,Vitocal 100-S AWB-E 101.A14,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4307,8700,0.0054620999147293875,-0.004910978548056298,1.0652004114510913,-0.014004684255877357,0.011745332470320063,0.17557010364995806,0.10341792209111696,-0.07531927229673656,6.085887257881382
Viessmann,Vitocal 100-S AWB-E-AC 101.A14,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4307,8700,0.0054620999147293875,-0.004910978548056298,1.0652004114510913,-0.014004684255877357,0.011745332470320063,0.17557010364995806,0.10341792209111696,-0.07531927229673656,6.085887257881382
Viessmann,Vitocal 111-S AWBT-AC 111.A14,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4307,8700,0.0054620999147293875,-0.004910978548056298,1.0652004114510913,-0.014004684255877357,0.011745332470320063,0.17557010364995806,0.10341792209111696,-0.07531927229673656,6.085887257881382
Viessmann,Vitocal 111-S AWBT-E 111.A14,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4307,8700,0.0054620999147293875,-0.004910978548056298,1.0652004114510913,-0.014004684255877357,0.011745332470320063,0.17557010364995806,0.10341792209111696,-0.07531927229673656,6.085887257881382
Viessmann,Vitocal 111-S AWBT-E-AC 111.A14,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4307,8700,0.0054620999147293875,-0.004910978548056298,1.0652004114510913,-0.014004684255877357,0.011745332470320063,0.17557010364995806,0.10341792209111696,-0.07531927229673656,6.085887257881382
Viessmann,Vitocal 100-S AWB 101.A16,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4868,9200,-0.03212215285896209,-0.011265125509310818,1.3004814417802322,-0.036617795068438284,0.004253072656196089,0.4613692369451416,0.12350694148529565,-0.08175947358261333,6.314457608721604
Viessmann,Vitocal 100-S AWB-E 101.A16,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4868,9200,-0.03212215285896209,-0.011265125509310818,1.3004814417802322,-0.036617795068438284,0.004253072656196089,0.4613692369451416,0.12350694148529565,-0.08175947358261333,6.314457608721604
Viessmann,Vitocal 100-S AWB-E-AC 101.A16,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4868,9200,-0.03212215285896209,-0.011265125509310818,1.3004814417802322,-0.036617795068438284,0.004253072656196089,0.4613692369451416,0.12350694148529565,-0.08175947358261333,6.314457608721604
Viessmann,Vitocal 111-S AWBT-AC 111.A16,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4868,9200,-0.03212215285896209,-0.011265125509310818,1.3004814417802322,-0.036617795068438284,0.004253072656196089,0.4613692369451416,0.12350694148529565,-0.08175947358261333,6.314457608721604
Viessmann,Vitocal 111-S AWBT-E 111.A16,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4868,9200,-0.03212215285896209,-0.011265125509310818,1.3004814417802322,-0.036617795068438284,0.004253072656196089,0.4613692369451416,0.12350694148529565,-0.08175947358261333,6.314457608721604
Viessmann,Vitocal 111-S AWBT-E-AC 111.A16,2020-11-02,Outdoor Air/Water,Inverter,1.0,R410a,2.5,41.0,64.0,15,average,4868,9200,-0.03212215285896209,-0.011265125509310818,1.3004814417802322,-0.036617795068438284,0.004253072656196089,0.4613692369451416,0.12350694148529565,-0.08175947358261333,6.314457608721604
DAIKIN Europe ,ERGA08DV / EHVH08S18D6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVH08S18D9W(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVX08S18D6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVX08S18D9W(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVZ08S18D6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVZ08S18D9W(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHBH08D6V,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHBH08D9W,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHBX08D6V,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHBX08D9W,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVX08S18E6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
