Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
PUHZ-SW100VAA(-BS) + EHST20C-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + EHST20C-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + EHST20C-YM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + EHSC-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + EHSC-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + EHSC-YM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + ERST20C-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + ERSC-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA(-BS) + ERSC-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + EHST20C-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + EHST20C-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + EHST20C-YM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + EHSC-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + EHSC-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + EHSC-YM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + ERST20C-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + ERSC-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA(-BS) + ERSC-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA + EHST30C-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA + EHST30C-YM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100VAA + ERST30C-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA + EHST30C-M*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA + EHST30C-YM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
PUHZ-SW100YAA + ERST30C-VM*D,"-0,026782759241374","-0,001345472586359","0,780947724309408","-0,040828923257428","0,013101180978429","0,213576514436622","0,170580110222447","-0,072402524856957","6,3993064061793",1
WPL 17 ICS classic,"-0,0319186493623","-0,007693087867094","0,995682712059059","-0,042982461755267","0,00190497510786","0,557223446196346","0,185503600621141","-0,072086219687884","6,41495120039489",1
TTL 8.5 ICS,"-0,0319186493623","-0,007693087867094","0,995682712059059","-0,042982461755267","0,00190497510786","0,557223446196346","0,185503600621141","-0,072086219687884","6,41495120039489",1
CTC CombiAir 16M,"-0,029654050375968","-0,001863663253454","0,788976631661093","-0,041573207079473","0,015449918543986","0,14840448940567","0,160234302494054","-0,071953799700819","6,46134180562504",1
Jäspi Inverter M16,"-0,029654050375968","-0,001863663253454","0,788976631661093","-0,041573207079473","0,015449918543986","0,14840448940567","0,160234302494054","-0,071953799700819","6,46134180562504",1
FDCW140VNX-A + HSB140,"-0,029654050375968","-0,001863663253454","0,788976631661093","-0,041573207079473","0,015449918543986","0,14840448940567","0,160234302494054","-0,071953799700819","6,46134180562504",1
F2040-16,"-0,029654050375968","-0,001863663253454","0,788976631661093","-0,041573207079473","0,015449918543986","0,14840448940567","0,160234302494054","-0,071953799700819","6,46134180562504",1
NIBE AMS 10-16 + HBS05-16,"-0,029654050375968","-0,001863663253454","0,788976631661093","-0,041573207079473","0,015449918543986","0,14840448940567","0,160234302494054","-0,071953799700819","6,46134180562504",1
Alféa Excellia HP A.I. 16,"-0,028388081118574","-0,008439155388585","1,01621481377791","-0,040768908077663","0,006663813453798","0,424354418332153","0,145638166932543","-0,071398377873626","6,25458565514196",1
Alféa Excellia HP Duo A.I. 16,"-0,028388081118574","-0,008439155388585","1,01621481377791","-0,040768908077663","0,006663813453798","0,424354418332153","0,145638166932543","-0,071398377873626","6,25458565514196",1
Silent Combi TSC14/ TOC14RIY,"-0,028388081118574","-0,008439155388585","1,01621481377791","-0,040768908077663","0,006663813453798","0,424354418332153","0,145638166932543","-0,071398377873626","6,25458565514196",1
PUHZ-SW100YHA(-BS) + EHSC-M*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039340689592015","0,012022745525065","0,241222616684862","0,188662686956139","-0,071061541930032","6,24242109886813",1
PUHZ-SW100YHA(-BS) + EHSC-VM*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039340689592015","0,012022745525065","0,241222616684862","0,188662686956139","-0,071061541930032","6,24242109886813",1
PUHZ-SW100YHA(-BS) + EHSC-YM*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039340689592015","0,012022745525065","0,241222616684862","0,188662686956139","-0,071061541930032","6,24242109886813",1
PUHZ-SW100YHA(-BS) + ERSC-M*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039340689592015","0,012022745525065","0,241222616684862","0,188662686956139","-0,071061541930032","6,24242109886813",1
PUHZ-SW100YHA(-BS) + ERSC-VM*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039340689592015","0,012022745525065","0,241222616684862","0,188662686956139","-0,071061541930032","6,24242109886813",1
PUHZ-SW100VHA(-BS) + EHSC-M*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039315814716426","0,012052715063725","0,241346960989447","0,18858042944754","-0,070691737290577","6,21374696614249",1
PUHZ-SW100VHA(-BS) + EHSC-VM*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039315814716426","0,012052715063725","0,241346960989447","0,18858042944754","-0,070691737290577","6,21374696614249",1
PUHZ-SW100VHA(-BS) + EHSC-YM*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039315814716426","0,012052715063725","0,241346960989447","0,18858042944754","-0,070691737290577","6,21374696614249",1
PUHZ-SW100VHA(-BS) + ERSC-M*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039315814716426","0,012052715063725","0,241346960989447","0,18858042944754","-0,070691737290577","6,21374696614249",1
PUHZ-SW100VHA(-BS) + ERSC-VM*C,"-0,018347394802179","-0,003346329934446","0,880332929825945","-0,039315814716426","0,012052715063725","0,241346960989447","0,18858042944754","-0,070691737290577","6,21374696614249",1
ACV Alféa Excellia Tri 14 BS,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Excellia Tri 14,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Excellia A.I. Tri 14,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Excellia Duo Tri 14,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Excellia Duo A.I. Tri 14,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Hydrapac 14B25,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Hydramax Gaz 14B25,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Excellia Tri 14 BS,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Excellia A.I. Tri 14 (LFC),"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Hybrid Duo Fioul/Oil A.I. Tri 14 - 23,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Alféa Hybrid Duo Fioul/Oil A.I. Tri 14 - 29,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
Compact Combi TSC13-16/ TOC16RIYF,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
THERMOR Alféa Excellia Duo A.I. Tri 14,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
THERMOR Alféa Excellia A.I. Tri 14,"-0,021930008143968","-0,005410486762824","0,94292069115615","-0,038198973492439","0,00616209685517","0,437048877376601","0,147680992394597","-0,070327870086032","6,02563706061053",1
RAS-5WHVNPE RWM-5.0NE - Heating,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWE-200S Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWE-260S Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWE-200S-K UK- Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWE-260S-K UK- Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWSE-260S Solar - Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWM-5.0NE - with cooling,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWE-200S - with,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWE-260S - with,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHVNPE RWD-5.0NWSE-260S Solar - with cooling kit,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWM-5.0NE - Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWE-200S Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWE-260S Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWE-200S-K - UKHeating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWE-260S-K - UKHeating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWSE-260S Solar - Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWM-5.0NE - with cooling,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWE-200S - with,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWE-260S - with,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RAS-5WHNPE RWD-5.0NWSE-260S Solar - with cooling kit,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RASM-5VNE - Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RASM-5VNE - with cooling kit,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RASM-5NE - Heating Only,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
RASM-5NE - with cooling kit,"-0,040878675789236","-0,007371638825609","0,932933783225982","-0,047244388282085","0,008811738800038","0,312329654482025","0,136067756744748","-0,069726406047511","6,21435805870228",1
HWS-1105H8-E/HWS-1405XWHM3-E,"-0,04011541762216","-0,0064460630537","0,933208309381049","-0,045875041027794","0,007942446406778","0,379280765154579","0,119554032684237","-0,069655236602199","6,30470964380578",1
HWS-1105H8-E/HWS-1405XWHT6-E,"-0,04011541762216","-0,0064460630537","0,933208309381049","-0,045875041027794","0,007942446406778","0,379280765154579","0,119554032684237","-0,069655236602199","6,30470964380578",1
HWS-1105H8-E/HWS-1405XWHT9-E,"-0,04011541762216","-0,0064460630537","0,933208309381049","-0,045875041027794","0,007942446406778","0,379280765154579","0,119554032684237","-0,069655236602199","6,30470964380578",1
WPL 17 IKCS classic,"-0,03200551338492","-0,007936589204836","1,0000665368921","-0,043002136527538","0,001624120226721","0,567686903218316","0,181762455990737","-0,069277804890329","6,21275594779836",1
TTL 8.5 IKCS,"-0,03200551338492","-0,007936589204836","1,0000665368921","-0,043002136527538","0,001624120226721","0,567686903218316","0,181762455990737","-0,069277804890329","6,21275594779836",1
MONO AWHP 8 MR,"-0,034444732421061","-0,001763372269175","0,791172485226591","-0,046757039213731","0,005330855258667","0,4034274158398","0,229040913233817","-0,069194208355699","6,4094077159088",1
PUHZ-W85VAA,"-0,034444731840333","-0,001763371569916","0,791172459264091","-0,0467570394396","0,005330855127737","0,403427421131067","0,229040915429796","-0,069194205745699","6,4094076185041",1
PUHZ-W85YAA,"-0,034444731840333","-0,001763371569916","0,791172459264091","-0,0467570394396","0,005330855127737","0,403427421131067","0,229040915429796","-0,069194205745699","6,4094076185041",1
MONO AWHP 8 TR,"-0,034444732423374","-0,001763372331947","0,791172487520232","-0,046757038428114","0,005330856287614","0,403427377720101","0,229040916236297","-0,069194205551857","6,40940760901804",1
PUHZ-SHW140YHA(-BS) + EHSC-M*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHSC-VM*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHSC-YM*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHST20C-M*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHST20CVM*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHST20CYM*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERSC-M*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERSC-VM*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERST20C-M*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERST20CVM*C,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHST20C-M*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHST20CVM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHST20CYM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHSC-M*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHSC-VM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + EHSC-YM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERST20CVM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERSC-M*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
PUHZ-SHW140YHA(-BS) + ERSC-VM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044672552024337","0,011036230184637","0,265027372803952","0,192846355119924","-0,068909610803016","6,20255562843392",1
Vitocal 100-S AWB 101.A12,"0,007409656762964","-0,008457473477247","1,22876428318766","-0,016498545787676","0,014943859989258","0,30358209701799","0,097326089272678","-0,068758735286375","5,97794021301476",1
Vitocal 100-S AWB-E 101.A12,"0,007409656762964","-0,008457473477247","1,22876428318766","-0,016498545787676","0,014943859989258","0,30358209701799","0,097326089272678","-0,068758735286375","5,97794021301476",1
Vitocal 100-S AWB-E-AC 101.A12,"0,007409656762964","-0,008457473477247","1,22876428318766","-0,016498545787676","0,014943859989258","0,30358209701799","0,097326089272678","-0,068758735286375","5,97794021301476",1
Vitocal 111-S AWBT-AC 111.A12,"0,007409656762964","-0,008457473477247","1,22876428318766","-0,016498545787676","0,014943859989258","0,30358209701799","0,097326089272678","-0,068758735286375","5,97794021301476",1
Vitocal 111-S AWBT-E 111.A12,"0,007409656762964","-0,008457473477247","1,22876428318766","-0,016498545787676","0,014943859989258","0,30358209701799","0,097326089272678","-0,068758735286375","5,97794021301476",1
Vitocal 111-S AWBT-E-AC 111.A12,"0,007409656762964","-0,008457473477247","1,22876428318766","-0,016498545787676","0,014943859989258","0,30358209701799","0,097326089272678","-0,068758735286375","5,97794021301476",1
HWS-1105H-E/HWS-1405XWHM3-E,"-0,03726745170411","-0,001138743947608","0,731345110045753","-0,043949046525857","0,01173656273133","0,234226578115079","0,121638121710758","-0,068309442496088","6,26490365981537",1
HWS-1105H-E/HWS-1405XWHT6-E,"-0,03726745170411","-0,001138743947608","0,731345110045753","-0,043949046525857","0,01173656273133","0,234226578115079","0,121638121710758","-0,068309442496088","6,26490365981537",1
HWS-1105H-E/HWS-1405XWHT9-E,"-0,03726745170411","-0,001138743947608","0,731345110045753","-0,043949046525857","0,01173656273133","0,234226578115079","0,121638121710758","-0,068309442496088","6,26490365981537",1
LWDV 91-1/3-HDV 12-3,"-0,033427182339461","-0,003151200734298","0,871780575517521","-0,045405165195516","0,009357551023075","0,329678043986603","0,199425347346318","-0,068269722084901","6,95253298024432",1
LWDV 91-1/3-HDV 9-1/3,"-0,033427182339461","-0,003151200734298","0,871780575517521","-0,045405165195516","0,009357551023075","0,329678043986603","0,199425347346318","-0,068269722084901","6,95253298024432",1
LWDV 91-1/3-HSDV 12M3,"-0,033427182339461","-0,003151200734298","0,871780575517521","-0,045405165195516","0,009357551023075","0,329678043986603","0,199425347346318","-0,068269722084901","6,95253298024432",1
LWDV91-1/3-HSDV 9M-1/3,"-0,033427182339461","-0,003151200734298","0,871780575517521","-0,045405165195516","0,009357551023075","0,329678043986603","0,199425347346318","-0,068269722084901","6,95253298024432",1
PUHZ-SHW140YHA + EHST30C-M*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044716633350804","0,010985921301007","0,267256329464271","0,193323088863055","-0,068222331871592","6,17226184706528",1
PUHZ-SHW140YHA + EHST30C-YM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044716633350804","0,010985921301007","0,267256329464271","0,193323088863055","-0,068222331871592","6,17226184706528",1
PUHZ-SHW140YHA + ERST30C-VM*D,"-0,031999909266848","-0,003955648893654","0,850475113153316","-0,044716633350804","0,010985921301007","0,267256329464271","0,193323088863055","-0,068222331871592","6,17226184706528",1
Buderus Logatherm WPLS2.2 RE,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Buderus Logatherm WPLS2.2 RB,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Buderus Logatherm WPLS2.2 RT,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Buderus Logatherm WPLS2.2 RTS,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Bosch Compress 3000 AWS-2 E,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Bosch Compress 3000 AWS-2 B,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Bosch Compress 3000 AWS-2 M,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
Bosch Compress 3000 AWS-2 MS,"-0,028890462793516","-0,014277050850243","1,25439024275441","-0,03954874081356","0,003521255326871","0,58600244119386","0,10799777874023","-0,068096153017606","6,07406303438938",1
EVLQ05CV3 / EHYHBH05AV32 +,"-0,018057947812602","-0,001257580969512","0,775776636178783","-0,037330907381196","0,000516939490362","0,560639298845634","0,180163508834372","-0,068056039983269","6,26010409356456",1
