Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
PUD-SHWM120VAA(-BS) + E*ST20D-M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120VAA(-BS) + E*ST20D-*M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120VAA(-BS) + E*SD-M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120VAA(-BS) + E*SD-*M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120YAA(-BS) + E*ST20D-M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120YAA(-BS) + E*ST20D-*M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120YAA(-BS) + E*SD-M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120YAA(-BS) + E*SD-*M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM100VAA(-BS) + E*ST30D-M*D,-0.029823515975199902,-0.00236552988827394,0.8542367216653163,-0.040672750677944035,0.016439051604653115,0.1508151420892664,0.1763815266041683,-0.07944397740533386,6.931051379797626,1.0
PUD-SHWM100VAA(-BS) + E*ST30D-*M*D,-0.029823515975199902,-0.00236552988827394,0.8542367216653163,-0.040672750677944035,0.016439051604653115,0.1508151420892664,0.1763815266041683,-0.07944397740533386,6.931051379797626,1.0
PUD-SHWM100YAA(-BS) + E*ST30D-M*D,-0.029823515975199902,-0.00236552988827394,0.8542367216653163,-0.040672750677944035,0.016439051604653115,0.1508151420892664,0.1763815266041683,-0.07944397740533386,6.931051379797626,1.0
PUD-SHWM100YAA(-BS) + E*ST30D-*M*D,-0.029823515975199902,-0.00236552988827394,0.8542367216653163,-0.040672750677944035,0.016439051604653115,0.1508151420892664,0.1763815266041683,-0.07944397740533386,6.931051379797626,1.0
PUD-SHWM120VAA(-BS) + E*ST30D-M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120VAA(-BS) + E*ST30D-*M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120YAA(-BS) + E*ST30D-M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM120YAA(-BS) + E*ST30D-*M*D,-0.03181904263363,-0.0008221775610162454,0.7740629651417807,-0.042661077098039936,0.013451223683021436,0.20232187889569245,0.18955023277585764,-0.07769896877164789,6.8074762361599905,1.0
PUD-SHWM140VAA(-BS) + E*ST20D-M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140VAA(-BS) + E*ST20D-*M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140VAA(-BS) + E*SD-M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140VAA(-BS) + E*SD-*M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140YAA(-BS) + E*ST20D-M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140YAA(-BS) + E*ST20D-*M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140YAA(-BS) + E*SD-M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140YAA(-BS) + E*SD-*M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUZ-HWM140VHA(-BS),-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPT20X-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPT20X-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPT20X-YM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPX-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPX-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPX-YM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + ERPT20X-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + ERPT20X-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS),-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPT20X-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPT20X-YM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPT20X-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPX-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPX-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPX-YM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + ERPT20X-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + ERPT20X-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUD-SHWM140VAA(-BS) + E*ST30D-M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140VAA(-BS) + E*ST30D-*M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140YAA(-BS) + E*ST30D-M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUD-SHWM140YAA(-BS) + E*ST30D-*M*D,-0.03354189517343681,-0.00023653066303896283,0.7384306004993384,-0.04405535683404191,0.012463065115463329,0.21740174739488463,0.20902396010760252,-0.08841496218615058,7.248930463369628,1.0
PUZ-HWM140VHA(-BS) + EHPT30X-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + EHPT30X-YM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140VHA(-BS) + ERPT30X-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPT30X-M*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + EHPT30X-YM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUZ-HWM140YHA(-BS) + ERPT30X-VM*D,-0.032260032863242145,-0.0005740321104067417,0.744537630043517,-0.04367310366526208,0.011774427956727847,0.22656970109902874,0.17454116897977912,-0.08021351279775452,6.743945410993589,1.0
PUHZ-SHW140YHA + EHST30C-M*D,-0.03199990926684835,-0.0039556488936538505,0.8504751131533164,-0.04471663335080356,0.010985921301006703,0.26725632946427086,0.19332308886305535,-0.06822233187159224,6.172261847065279,1.0
PUHZ-SHW140YHA + EHST30C-YM*D,-0.03199990926684835,-0.0039556488936538505,0.8504751131533164,-0.04471663335080356,0.010985921301006703,0.26725632946427086,0.19332308886305535,-0.06822233187159224,6.172261847065279,1.0
PUHZ-SHW140YHA + ERST30C-VM*D,-0.03199990926684835,-0.0039556488936538505,0.8504751131533164,-0.04471663335080356,0.010985921301006703,0.26725632946427086,0.19332308886305535,-0.06822233187159224,6.172261847065279,1.0
PUHZ-SHW230YKA2 + EHSE-M*C,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2 + EHSE-YM*C,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2 + ERSE-M*C,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2 + ERSE-YM*C,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2(-BS) + EHSE-M*D,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2(-BS) + EHSE-YM*D,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2(-BS) + ERSE-M*D,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUHZ-SHW230YKA2(-BS) + ERSE-YM*D,-0.02296407561840313,-0.005140133986941458,0.9346681804721662,-0.03515098276999805,0.016646401603838918,0.18571222929553113,0.1173846346692478,-0.07894556274208671,6.64290749838381,1.0
PUD-SHWM60VAA(-BS) + E*ST17D-*M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM80VAA(-BS) + E*ST17D-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*ST17D-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM60VAA(-BS) + E*ST20D-M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM60VAA(-BS) + E*ST20D-*M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM60VAA(-BS) + E*SD-M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM60VAA(-BS) + E*SD-*M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM80VAA(-BS) + E*ST20D-M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80VAA(-BS) + E*ST20D-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80VAA(-BS) + E*SD-M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80VAA(-BS) + E*SD-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*ST20D-M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*ST20D-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*SD-M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*SD-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM60VAA(-BS) + E*ST30D-M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM60VAA(-BS) + E*ST30D-*M*D,-0.017466213543737168,-0.0009237296977319717,0.9490170312343109,-0.032295782892492755,0.021917133664928062,0.07875233136499842,0.16450582341185382,-0.08538372835252134,7.176795279777468,1.0
PUD-SHWM80VAA(-BS) + E*ST30D-M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80VAA(-BS) + E*ST30D-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*ST30D-M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUD-SHWM80YAA(-BS) + E*ST30D-*M*D,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.03911916726479615,0.017645976533316992,0.11722888959672274,0.18308423528346632,-0.08737499629021254,7.262720673983896,1.0
PUHZ-SHW80VAA(-BS) + EHSC-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + EHSC-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + EHSC-YM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + EHST20C-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + EHST20C-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + EHST20C-YM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + ERSC-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + ERSC-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + ERST20C-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80VAA(-BS) + ERST20C-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW112VAA(-BS) + EHSC-M*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + EHSC-VM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + EHSC-YM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + EHST20C-M*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + EHST20CVM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + EHST20CYM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + ERSC-M*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + ERSC-VM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + ERST20C-M*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112VAA(-BS) + ERST20CVM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW80YAA(-BS) + EHSC-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + EHSC-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + EHSC-YM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + EHST20C-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + EHST20C-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + EHST20C-YM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + ERSC-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + ERSC-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + ERST20C-M*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW80YAA(-BS) + ERST20C-VM*C,-0.02005233354847855,-0.002770034551786778,0.8698148698432289,-0.03512915510897008,0.015030726961637516,0.20347243348634128,0.14428921921106191,-0.08114644797112094,6.836896881768566,1.0
PUHZ-SHW112YAA(-BS) + EHSC-M*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112YAA(-BS) + EHSC-VM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112YAA(-BS) + EHSC-YM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112YAA(-BS) + EHST20C-M*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
PUHZ-SHW112YAA(-BS) + EHST20CVM*C,-0.03338382475616906,-0.004950322215186035,0.8805066476957196,-0.043205229920630764,0.0119356043905951,0.27044534809767756,0.15235302334175535,-0.07546880447852518,6.642254572377739,1.0
